"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"	"taxa151"	"taxa152"	"taxa153"	"taxa154"	"taxa155"	"taxa156"	"taxa157"	"taxa158"	"taxa159"	"taxa160"
"1"	0	21	15	2	0	48	19	31	85	0	4	2	12	0	42	0	1	0	163	0	0	2	0	9	4	2	31	19	0	0	0	0	0	0	0	5	3	0	0	0	20	0	0	0	7	0	0	3	17	2	10	2	0	0	0	0	0	2	0	5	0	0	3	12	0	29	0	0	11	0	15	0	2	0	0	7	0	11	2	21	0	0	3	0	0	1	0	0	1	2	0	0	38	3	0	0	0	12	4	0	0	10	0	0	4	0	0	0	8	13	0	25	0	15	0	13	1	0	0	0	17	24	2	0	0	0	0	49	2	16	2	1	4	0	16	0	0	68	13	2	14	68	0	0	0	0	0	1	5	25	0	15	0	17	6	5	1	4	11	19
"2"	0	28	5	4	0	0	1	15	143	0	0	0	14	0	79	45	0	8	0	4	0	9	0	17	7	4	53	13	0	4	2	0	0	0	1	0	3	0	0	4	14	0	0	0	10	0	0	1	0	14	3	17	0	0	3	0	0	7	0	1	2	0	0	13	0	81	17	9	23	0	40	5	14	0	1	3	0	0	1	0	0	4	0	0	0	0	7	2	0	1	0	10	29	0	0	0	0	30	7	0	0	2	16	15	30	0	2	0	19	14	5	36	0	4	0	7	0	0	0	0	0	0	2	13	0	0	0	0	0	40	2	0	4	6	4	0	0	14	40	0	35	13	15	13	8	0	0	5	1	19	0	7	0	6	0	0	11	1	0	9
"3"	0	3	27	0	52	25	20	173	4	13	5	0	0	4	2	20	0	1	41	9	2	22	7	1	32	1	97	11	1	0	0	0	0	34	4	0	6	0	0	83	14	1	0	17	26	0	0	1	0	6	1	23	0	0	0	0	0	19	8	0	2	0	0	22	0	24	0	11	5	0	5	1	17	0	0	2	0	0	18	0	0	0	3	5	0	0	19	28	0	0	0	42	27	6	0	1	0	0	0	4	0	0	0	0	7	0	0	3	36	18	2	19	0	2	0	9	1	0	0	0	0	0	2	0	3	0	0	23	5	7	94	0	11	46	45	22	0	18	50	0	64	4	0	17	0	0	0	1	8	35	0	53	13	1	50	23	0	36	0	5
"4"	0	5	70	0	7	0	30	1	8	0	0	290	0	7	3	0	3	0	64	2	0	0	0	0	16	47	50	64	0	3	0	0	0	17	40	7	1	0	0	6	32	0	0	4	0	0	0	3	0	1	2	6	0	0	4	0	0	23	11	0	0	0	0	1	0	29	24	11	32	15	21	1	28	0	0	9	0	0	10	0	0	0	0	34	0	0	11	5	6	0	0	2	15	32	2	10	0	0	8	0	0	0	67	12	2	0	0	9	21	53	4	7	0	14	0	63	0	0	0	0	45	15	2	5	0	0	0	22	16	0	5	9	0	24	16	2	0	26	19	0	25	10	0	2	0	0	0	7	6	6	3	16	0	17	5	2	17	59	0	22
"5"	0	1	11	11	58	0	1	49	0	0	0	3	1	0	63	0	0	0	80	5	0	2	0	2	34	13	51	19	0	5	0	0	0	0	0	0	1	0	18	0	0	0	0	4	0	0	0	4	0	1	1	16	0	0	21	0	0	0	0	1	0	0	0	1	0	46	2	0	2	0	8	9	15	0	0	18	3	0	8	0	0	0	0	40	0	1	1	6	1	1	0	13	35	48	0	0	0	7	23	3	0	1	8	0	33	0	0	13	25	10	1	5	0	5	0	6	8	0	0	0	4	2	1	0	0	0	0	4	0	4	0	0	9	2	10	2	0	0	12	0	5	18	27	43	0	0	1	26	24	25	0	30	0	1	6	3	6	18	0	48
"6"	8	62	122	0	0	0	92	7	46	8	1	0	1	0	18	16	6	0	0	4	0	34	0	8	24	23	47	6	0	13	5	0	0	0	0	2	15	0	0	0	4	0	6	14	0	0	2	6	0	3	16	10	0	0	4	0	0	17	0	10	0	0	0	5	0	19	40	9	3	0	12	0	5	7	1	12	0	9	0	0	0	0	0	4	0	0	46	12	0	1	0	42	21	17	6	0	0	8	6	0	0	0	36	0	21	5	6	2	2	6	3	12	0	14	0	3	3	0	0	0	1	2	2	0	15	0	21	0	0	17	4	12	24	19	1	0	0	14	8	0	55	9	1	22	0	0	0	29	6	2	17	38	5	23	8	1	14	2	0	36
"7"	1	8	18	29	12	0	2	5	0	21	0	1	4	0	1	0	10	0	150	0	0	0	2	0	3	9	11	19	0	0	7	0	0	0	78	0	10	7	0	0	19	5	0	12	0	0	0	2	0	14	1	16	0	0	1	0	0	0	0	7	4	0	0	7	0	2	34	2	0	1	26	1	3	0	4	7	0	0	1	0	0	0	0	16	0	1	12	25	0	3	0	25	14	27	0	7	0	24	10	0	0	0	53	0	5	0	10	4	4	4	6	0	0	15	0	14	2	0	0	0	8	4	0	3	3	0	0	31	35	23	12	0	1	18	29	15	0	1	37	0	31	0	0	1	0	0	0	7	4	41	0	24	0	5	0	16	14	29	38	18
"8"	11	27	0	0	448	0	21	0	0	0	0	87	12	0	14	4	0	0	95	0	0	6	0	7	4	0	9	9	0	5	0	0	0	0	0	8	40	0	0	0	3	0	2	22	0	0	0	3	0	3	1	8	0	0	8	0	0	2	21	0	0	0	0	11	0	42	0	2	0	0	5	22	28	0	0	4	0	0	1	0	0	2	0	1	0	0	12	4	0	0	0	0	27	1	2	8	0	10	1	0	0	6	0	0	14	0	0	0	11	34	0	5	0	3	0	23	0	0	0	0	2	2	3	0	0	0	0	37	0	22	65	0	17	4	7	4	0	4	45	0	15	15	19	2	0	0	0	2	11	13	0	4	5	12	0	7	0	7	14	15
"9"	0	13	1	0	16	18	1	9	6	0	0	54	13	1	201	2	0	27	0	7	0	1	0	4	27	0	6	8	0	2	3	0	0	8	15	0	4	0	0	17	0	0	3	6	1	0	0	10	0	32	6	10	0	0	0	0	0	0	0	1	0	0	0	1	0	35	0	0	0	0	0	10	9	0	0	21	0	6	5	0	0	0	0	2	1	0	6	0	0	0	0	6	45	6	3	0	5	0	0	3	0	0	2	0	6	0	0	10	21	5	0	5	0	0	2	1	1	0	0	0	0	0	4	0	0	0	0	0	4	5	14	0	4	6	43	7	0	39	7	2	2	4	0	0	0	0	0	1	3	25	0	0	1	1	9	1	0	7	1	64
"10"	0	1	1	0	68	0	6	7	2	8	0	4	0	3	3	0	1	0	94	8	0	6	0	23	12	9	5	15	0	2	7	0	0	0	0	13	42	0	0	0	0	0	1	1	1	0	0	27	0	13	25	2	0	0	16	0	0	34	3	5	0	1	0	3	0	5	7	1	7	25	28	0	23	0	16	29	0	4	0	0	0	0	0	8	0	0	44	11	5	0	0	3	28	5	7	3	0	9	9	0	2	0	10	0	56	13	2	0	5	15	3	9	0	6	0	47	0	0	0	0	6	19	6	0	0	0	0	6	17	25	10	4	13	18	69	27	0	16	27	0	39	59	2	10	0	0	0	14	35	51	0	53	15	7	5	45	1	28	0	30
"11"	4	15	47	4	27	3	4	4	89	1	0	0	0	39	8	47	0	12	0	35	0	22	21	2	2	17	30	45	0	0	13	0	0	3	7	8	7	0	0	0	2	0	2	4	2	0	11	15	0	0	0	5	0	0	7	0	3	0	0	0	0	0	0	49	0	28	2	2	48	3	5	3	6	0	12	66	0	1	0	0	0	0	2	3	1	3	0	0	0	0	6	7	33	12	14	3	5	8	0	1	0	3	11	2	8	0	10	0	71	19	2	12	0	14	0	10	0	0	0	0	0	0	14	9	0	0	0	8	0	0	43	0	10	4	19	28	0	9	7	1	50	24	4	15	20	0	0	6	25	10	0	6	0	29	3	30	4	21	0	59
"12"	0	17	169	75	0	0	31	53	4	0	2	17	0	40	60	4	0	12	2	0	8	2	0	1	2	59	30	29	0	0	2	0	0	12	0	1	0	0	0	13	3	0	0	4	0	0	0	23	0	9	7	17	0	0	0	0	0	3	0	0	0	0	0	19	0	23	11	9	2	0	0	0	0	0	9	13	0	11	10	0	0	0	1	1	0	0	33	1	2	0	0	4	25	22	20	0	0	1	60	17	0	3	14	1	1	0	0	4	2	27	0	32	0	42	0	0	0	0	0	0	17	5	0	3	0	0	0	4	0	1	1	0	5	67	15	1	0	1	55	0	29	12	2	11	0	0	0	1	11	8	0	8	32	2	2	20	0	9	0	8
"13"	0	42	0	0	17	3	0	35	0	10	0	0	0	4	0	76	0	14	2	23	0	27	0	1	1	0	9	5	0	3	0	0	0	0	0	9	0	0	0	0	24	0	0	0	0	0	0	1	6	2	2	3	1	0	5	0	8	0	0	0	1	0	0	18	0	22	5	0	9	13	26	16	1	0	20	5	0	0	0	0	0	0	0	2	0	0	4	10	9	0	0	12	36	22	19	9	0	8	3	35	0	0	20	0	5	8	0	6	45	16	0	8	2	4	0	17	41	0	0	0	2	8	0	7	18	0	0	0	5	3	19	2	6	22	1	2	0	25	13	0	7	0	0	4	0	0	0	0	6	14	0	10	1	21	1	5	2	26	4	21
"14"	0	30	43	1	0	0	77	5	0	49	0	332	0	5	0	2	0	7	0	0	0	0	4	0	5	0	43	42	0	0	0	0	0	1	0	0	10	16	3	0	0	0	5	2	4	0	0	3	0	20	0	2	0	0	2	19	0	21	0	0	0	0	0	11	0	28	9	0	64	0	60	15	1	0	24	14	0	0	0	0	0	0	0	10	0	0	6	3	0	0	0	30	20	25	0	0	0	1	7	3	0	1	3	0	39	0	0	10	31	48	0	16	0	17	10	26	5	0	0	0	4	4	3	0	10	0	0	4	20	5	1	0	2	18	3	36	0	38	15	0	8	21	11	4	0	0	0	18	29	10	0	15	24	13	1	10	0	9	0	11
