"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"
"1"	0	4	0	0	14	3	11	3	0	0	30	6	2	0	0	0	8	28	0	4	11	0	24	0	4	2	0	0	0	0	6	23	12	6	2	57	1	1	68	0	3	10	0	2	44	9	2	26	15	0	9	0	86	0	30	9	0	10	24	0	30	69	0	18	0	23	26	61	6	24	21	20	0	36	6	0	0	0	0	4	2	22	0	0	9	56	2	7	109	5	0	62	28	26	8	0	10	22	0	20	0	0	0	17	0	0	0	0	38	0	11	0	0	1	0	6	0	19	0	14
"2"	0	1	0	0	53	37	0	0	0	0	5	43	0	0	0	0	3	0	0	54	62	0	64	0	25	2	0	0	0	0	22	60	1	34	11	44	5	1	14	2	0	5	0	1	13	30	8	82	4	0	2	4	37	0	15	0	0	0	3	19	38	25	0	4	0	55	17	60	12	25	5	3	4	74	1	0	0	0	19	0	2	7	5	1	128	1	2	16	20	2	0	2	74	51	10	0	14	48	3	28	0	19	0	5	0	0	26	0	65	0	30	0	9	0	24	73	0	58	0	26
"3"	0	0	0	0	1	20	0	0	36	0	6	39	18	26	0	0	2	1	2	46	5	0	44	0	0	5	0	4	0	1	42	21	19	0	0	30	0	0	39	0	8	1	5	0	38	4	11	62	6	0	54	0	51	0	31	0	0	1	7	0	14	20	0	0	16	42	22	42	23	18	7	5	0	15	0	0	2	0	0	0	41	51	0	4	0	47	8	0	37	37	0	4	2	64	27	3	35	19	8	61	0	1	1	40	0	3	26	0	63	1	14	1	6	0	34	43	0	28	0	3
"4"	0	0	11	5	0	1	0	0	0	3	45	0	0	16	1	0	45	20	0	3	6	0	7	0	0	7	0	1	0	0	22	65	28	0	13	71	0	1	23	0	0	5	5	0	48	9	5	31	3	4	3	0	7	0	6	0	0	0	1	0	16	27	0	7	3	24	10	61	6	42	21	6	17	20	0	0	5	3	1	0	2	55	0	7	0	14	6	47	22	0	0	18	25	6	10	0	19	0	5	35	13	0	0	12	0	0	19	3	19	6	3	2	1	0	5	8	0	2	0	9
"5"	0	28	0	0	1	21	0	0	4	20	333	0	10	1	0	9	9	9	50	22	19	0	21	0	0	10	0	2	0	7	9	13	34	1	0	33	0	2	5	0	0	16	0	0	6	9	16	34	1	2	0	0	42	0	16	0	0	2	0	12	61	42	0	19	3	40	17	19	21	26	3	31	0	24	0	0	2	0	1	0	33	30	0	0	2	3	16	6	16	2	0	44	55	43	4	0	25	0	3	20	0	4	0	5	0	0	0	3	29	6	0	0	1	2	19	40	0	37	0	0
"6"	0	5	0	0	13	28	0	0	28	0	6	2	3	0	8	0	1	26	0	4	40	39	10	19	0	12	0	0	0	6	21	30	31	7	0	57	1	0	14	2	10	1	0	0	85	8	72	61	22	4	0	0	21	0	18	0	0	0	10	0	44	37	0	16	20	23	12	28	8	25	12	50	15	22	1	0	1	0	1	0	1	14	0	3	13	56	13	9	49	68	0	11	13	93	6	1	120	29	0	101	0	0	1	23	0	0	0	0	31	5	10	2	0	0	8	47	4	76	0	4
"7"	1	0	0	0	0	4	0	6	0	0	23	8	2	1	0	0	0	12	0	11	3	0	35	0	13	2	11	0	0	0	28	36	3	0	5	65	2	22	2	0	1	20	3	0	41	4	26	31	10	0	12	0	38	0	15	0	3	0	1	1	7	12	0	4	1	14	10	23	47	6	10	25	0	54	0	0	14	0	0	0	11	13	0	6	5	15	3	7	33	0	0	7	39	46	0	3	9	7	16	24	0	0	0	16	0	0	0	0	27	10	7	0	9	0	7	23	0	27	0	34
"8"	0	0	0	0	12	2	0	0	48	0	0	8	0	56	1	0	9	34	0	53	5	4	43	0	0	11	0	0	0	0	22	11	11	4	0	15	2	0	11	4	0	6	0	0	11	6	1	22	6	0	0	0	35	0	24	13	0	10	0	4	27	0	1	4	7	35	1	49	2	62	15	10	2	37	0	0	1	0	0	0	8	5	0	7	7	54	2	1	30	1	0	23	27	29	0	0	113	4	10	5	28	3	0	6	0	0	0	15	18	4	15	1	6	0	43	16	0	5	0	14
"9"	0	0	0	0	58	53	0	0	270	0	0	55	0	0	19	9	0	12	0	2	25	0	8	0	0	0	0	16	0	9	1	10	13	0	0	18	0	5	12	0	12	5	0	0	24	15	8	32	8	0	0	0	5	0	31	0	0	0	0	13	11	3	0	18	0	66	5	21	2	2	6	6	0	22	0	0	2	0	0	0	3	29	0	10	0	8	23	0	5	7	0	11	18	6	5	0	4	16	10	4	0	0	0	6	0	0	0	0	20	3	5	3	14	0	10	3	0	1	0	7
"10"	0	0	0	0	52	11	1	0	10	0	0	245	0	39	0	0	14	1	0	24	5	0	31	0	0	0	0	35	0	0	3	10	7	1	15	12	3	2	0	2	0	1	0	0	43	2	16	60	11	0	0	0	29	0	44	38	2	4	4	0	22	9	0	0	14	24	6	28	35	18	39	17	2	43	0	0	1	0	0	0	15	27	4	15	4	14	11	1	47	5	0	23	33	22	12	0	15	36	1	24	0	1	0	14	0	0	13	0	26	3	0	0	1	1	13	14	0	2	0	0
