"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"
"1"	10	6	33	47	0	1	0	2	0	0	0	25	0	24	13	15	20	24	25	16	0	0	1	7	37	0	2	0	0	0	15	30	80	4	14	0	32	12	21	5	0	0	68	7	8	3	2	0	13	0	0	5	31	0	9	12	0	0	8	11	0	0	0	0	0	20	0	0	0	0	22	5	2	0	49	3	7	0	3	24	5	0	34	0	0	0	18	0	0	46	0	0	0	0	6	8	10	5	70	46	0	12	24	0	4	0	2	14	15	19	8	1	2	29	0	0	0	65	28	3
"2"	8	0	47	0	0	34	22	0	0	25	0	3	0	0	0	1	42	0	82	15	0	1	2	17	80	0	0	0	0	0	5	49	24	17	2	12	10	0	21	1	1	23	36	0	1	0	0	0	28	0	0	24	0	0	65	28	0	0	5	5	0	0	8	0	0	7	2	0	1	0	11	10	0	6	41	1	2	1	12	7	12	0	1	0	0	0	0	2	1	92	0	0	0	0	9	50	0	3	28	55	7	11	41	0	0	26	0	3	0	4	9	0	0	22	37	0	0	6	27	0
"3"	7	45	15	6	0	38	161	1	3	299	0	0	0	153	54	0	4	0	19	7	0	0	3	4	99	0	0	16	1	0	0	35	40	3	3	0	6	10	42	3	37	5	25	0	4	0	0	0	18	0	0	6	4	1	1	11	0	0	0	13	0	0	0	0	0	3	0	0	0	13	7	7	0	0	22	26	0	0	1	30	0	0	8	0	0	0	18	0	42	37	0	0	0	0	2	9	2	0	76	34	3	0	11	0	0	0	0	8	0	36	0	2	0	9	5	2	0	27	87	13
"4"	0	0	221	117	0	9	1	36	0	31	1	0	0	29	0	0	59	0	8	19	0	0	0	24	45	40	16	0	0	0	0	50	28	3	7	3	81	6	38	2	0	26	15	1	3	12	46	0	17	0	0	1	5	1	14	28	0	0	0	8	0	0	0	1	0	4	6	0	0	0	7	39	0	2	37	5	0	0	17	33	1	0	0	0	0	2	2	0	1	44	0	0	4	2	89	30	0	0	19	121	2	0	34	0	56	0	0	14	0	0	13	0	2	87	0	26	15	34	58	37
"5"	1	0	16	78	23	4	1	7	1	3	0	0	0	112	63	21	1	0	7	5	2	0	0	11	5	0	0	5	0	0	10	23	39	1	9	1	11	6	6	51	0	1	60	1	2	0	0	0	23	2	0	21	0	2	30	7	0	15	0	4	0	0	0	0	0	5	0	0	0	0	10	3	1	1	11	3	0	0	19	16	0	0	12	0	0	0	0	0	18	43	0	0	0	2	12	4	11	1	16	32	1	3	19	0	0	0	0	39	1	9	7	24	0	2	0	0	0	25	4	0
"6"	29	55	109	25	0	17	16	58	0	55	0	0	0	0	0	0	63	1	19	27	0	1	0	25	22	19	0	10	0	1	15	76	54	9	39	1	79	22	54	0	0	2	39	0	23	34	5	0	7	0	0	65	11	0	21	28	0	1	4	4	0	0	0	1	0	3	0	6	1	25	21	31	2	5	40	1	0	5	2	18	1	0	1	0	0	0	2	0	0	71	0	0	0	6	26	4	3	9	46	55	24	0	35	0	7	0	0	35	3	5	0	43	7	4	0	0	0	43	83	0
"7"	2	1	1	111	1	7	74	0	15	204	0	0	0	121	6	0	14	0	5	9	3	0	0	35	9	0	0	6	0	0	1	38	38	2	6	0	5	11	17	1	0	0	25	0	0	1	13	0	13	5	0	2	0	4	9	12	0	0	7	0	0	4	0	0	0	50	0	0	3	1	11	2	1	0	31	15	2	0	15	82	1	0	0	0	1	4	0	0	0	38	0	0	0	2	32	3	4	0	66	29	4	2	17	0	6	0	1	7	29	3	3	2	0	26	0	26	0	49	7	1
"8"	3	2	15	203	17	1	130	1	0	144	8	0	0	50	42	0	1	2	35	9	0	0	0	34	59	27	0	6	0	3	0	32	54	4	9	1	144	2	99	6	2	6	64	0	0	7	0	0	22	4	0	35	1	0	1	22	0	5	12	5	0	5	0	0	0	8	0	0	0	0	47	24	0	4	35	0	0	0	7	9	0	0	0	0	0	2	41	0	2	26	0	0	0	0	14	0	27	0	82	33	3	18	16	0	7	0	1	1	8	10	8	15	0	7	0	21	0	79	43	8
"9"	5	0	16	621	0	10	50	4	0	1	1	0	3	4	1	0	8	1	27	5	7	0	0	10	0	0	0	3	0	0	1	38	31	15	2	5	15	0	32	0	1	1	6	0	0	0	1	0	9	0	0	5	0	3	1	11	0	0	0	0	0	0	0	1	0	1	0	0	0	0	25	0	2	0	32	0	0	0	3	2	1	0	9	0	0	0	0	17	0	80	0	0	6	2	72	9	0	0	16	44	1	1	26	0	4	0	0	0	0	4	14	0	0	3	1	8	0	46	16	0
"10"	2	0	2	100	0	0	1	0	0	60	0	23	0	86	0	0	5	0	66	35	0	29	0	27	20	0	0	1	0	0	1	12	92	9	5	0	11	23	38	0	2	4	6	0	1	0	1	0	5	0	4	20	0	1	25	11	0	0	7	4	0	0	1	0	0	7	0	13	0	1	22	0	0	2	78	0	41	0	0	0	3	0	1	0	0	0	4	0	0	38	0	0	0	0	3	3	0	0	116	8	1	0	36	0	14	1	0	10	1	4	9	21	0	4	36	64	0	77	10	0
"11"	11	0	10	930	0	0	7	14	0	0	0	0	0	4	17	0	8	0	80	8	0	1	26	33	31	0	16	3	0	0	9	19	27	11	0	49	12	2	27	1	0	0	6	1	0	0	0	0	0	0	0	12	1	9	8	11	0	0	0	0	0	0	0	0	0	8	0	0	0	0	4	0	0	0	44	36	0	0	36	3	8	0	2	0	1	0	7	0	0	10	0	9	0	6	28	1	4	0	16	23	2	5	24	0	1	1	0	3	0	9	0	0	0	0	0	4	0	47	33	1
"12"	16	54	13	2	1	55	73	13	0	32	0	0	0	5	7	2	27	0	36	2	0	0	0	13	37	0	1	0	0	0	2	38	40	11	15	0	66	3	35	2	0	0	30	0	18	13	8	0	20	0	0	1	24	0	44	9	0	0	2	4	0	0	0	4	0	8	0	0	1	8	29	1	0	9	42	28	1	0	17	0	1	0	0	0	1	0	0	0	0	43	0	0	0	0	121	6	5	0	61	23	0	12	11	0	1	1	7	30	10	28	29	8	1	13	44	5	0	78	8	0
"13"	11	1	92	18	0	74	39	8	0	28	2	0	0	7	1	0	36	1	3	6	2	0	1	7	0	2	0	0	0	0	0	22	24	11	12	0	9	13	20	12	0	1	11	2	1	2	0	0	13	21	0	4	2	4	8	19	5	0	0	20	0	0	0	0	0	18	0	0	0	0	5	2	17	9	40	0	2	1	9	21	8	0	23	0	0	0	1	0	9	44	0	0	0	0	46	39	3	0	18	28	1	1	20	0	11	8	19	19	0	0	2	13	0	0	0	4	0	52	54	0
"14"	21	72	2	1	0	7	21	3	0	309	0	0	0	26	60	0	32	2	7	4	1	0	0	46	5	1	0	0	0	0	8	11	38	7	6	1	33	21	19	3	0	0	15	0	3	1	0	0	11	0	0	40	41	2	33	32	0	7	0	4	0	0	0	3	0	11	0	0	0	0	58	8	0	0	34	1	0	0	1	1	7	0	6	0	0	0	20	0	4	15	0	0	0	1	40	3	31	2	2	9	2	10	12	0	16	0	0	2	0	0	0	7	1	13	0	44	0	44	12	4
"15"	17	5	1	105	3	0	131	0	0	44	0	53	0	5	12	0	51	0	6	7	6	0	0	9	37	0	0	5	0	0	4	13	66	14	7	0	38	3	42	10	1	4	28	0	3	56	0	0	15	0	0	27	30	1	13	0	0	0	33	2	0	19	7	2	0	32	0	0	0	0	59	29	9	8	54	1	21	0	10	1	7	0	13	0	0	0	0	0	0	23	0	0	0	3	38	6	9	0	4	17	1	12	30	0	3	0	0	1	2	13	35	8	0	14	25	23	0	27	8	57
"16"	1	0	4	164	3	15	18	2	0	0	0	14	0	71	17	0	45	0	18	50	0	0	2	9	2	0	0	1	0	0	22	12	29	2	0	0	60	2	38	0	2	0	5	0	2	5	0	3	24	2	0	26	9	0	21	8	0	0	0	2	0	0	0	0	0	24	0	0	13	0	52	15	0	0	58	0	0	0	9	2	1	0	0	0	0	0	9	0	2	33	0	0	0	0	25	5	41	15	21	64	1	3	6	0	3	0	14	55	1	16	6	4	0	0	0	11	0	55	2	1
"17"	4	12	88	14	0	116	10	5	0	4	0	0	0	0	0	20	42	1	6	0	0	0	0	14	44	0	0	2	2	0	0	23	14	1	10	1	4	0	31	9	0	1	9	0	3	0	8	0	10	0	0	59	21	0	6	11	0	0	0	10	0	0	2	9	0	24	0	4	0	0	14	16	0	0	53	0	0	15	2	8	1	0	18	0	0	1	6	0	1	23	0	0	0	2	20	2	5	16	5	29	0	1	27	0	1	2	0	5	2	22	14	0	0	17	0	2	0	42	17	3
"18"	1	0	147	81	5	0	0	0	1	22	0	0	0	2	0	0	33	0	3	5	1	0	0	29	15	0	0	0	0	0	4	14	15	6	18	0	68	1	22	0	0	2	33	1	3	8	0	0	3	0	0	31	3	1	24	52	0	0	17	2	0	0	0	0	0	14	4	0	0	1	19	12	0	0	43	3	1	0	0	1	5	0	1	0	0	0	7	0	0	15	0	0	0	3	17	14	0	0	18	26	1	13	3	0	48	0	0	8	4	3	28	29	0	30	0	15	0	86	85	10
"19"	6	0	0	433	0	0	0	0	8	16	0	0	8	19	16	0	6	0	10	12	0	0	0	16	16	0	2	14	0	0	5	16	10	1	0	0	12	0	7	7	0	1	24	0	0	1	0	2	10	2	0	2	5	15	20	0	0	0	0	1	3	16	3	0	0	2	0	0	0	0	13	0	0	0	28	0	1	0	2	1	0	3	0	0	0	0	1	0	1	66	5	0	0	0	3	37	0	0	25	23	10	1	3	0	0	0	0	15	0	10	14	0	0	22	0	3	0	36	4	0
"20"	1	0	0	595	0	5	58	23	0	17	0	13	0	23	14	0	6	0	10	0	0	0	0	17	5	0	3	1	0	0	8	3	20	0	23	0	20	3	7	0	0	2	13	1	0	0	0	0	12	0	0	2	7	0	24	7	0	0	1	0	0	0	0	0	0	8	0	0	0	0	10	33	0	0	4	1	0	0	1	10	0	0	0	0	0	0	1	0	1	18	0	0	0	1	71	0	0	7	18	14	2	1	19	0	0	4	1	3	0	1	0	1	0	0	0	0	0	13	33	0
"21"	0	0	23	47	0	0	76	0	50	16	7	0	0	9	11	0	45	0	20	3	1	0	6	33	92	3	0	14	0	0	5	66	54	6	4	0	26	0	61	0	20	13	12	12	6	0	0	0	38	0	0	24	47	0	26	36	0	0	0	26	1	0	21	0	0	26	0	0	0	0	31	23	3	0	91	7	0	4	5	15	0	0	1	0	9	0	3	0	0	56	0	0	0	9	42	30	4	0	58	92	0	3	29	0	0	1	0	20	3	3	6	0	2	5	0	16	0	71	89	0
"22"	9	0	48	63	0	0	0	4	3	2	0	0	0	0	0	0	52	0	10	9	0	0	0	30	9	15	15	0	0	0	2	45	49	17	13	0	51	5	35	1	3	0	73	3	1	2	0	0	10	0	0	21	2	18	90	18	0	2	0	8	0	0	0	0	0	16	0	0	0	1	15	1	1	0	38	0	0	0	4	0	1	0	0	0	0	0	2	0	0	40	0	0	0	1	38	33	0	2	50	116	11	31	18	0	1	0	2	36	0	5	27	0	0	8	0	34	0	27	69	1
"23"	13	25	0	46	16	0	26	1	1	6	0	12	0	172	13	0	10	0	4	2	0	0	0	36	8	0	1	4	0	0	0	11	33	10	5	0	83	9	61	2	1	0	3	3	29	4	0	0	6	1	0	6	0	2	6	5	0	3	1	0	0	0	2	0	0	22	0	0	0	0	21	0	0	37	38	6	1	6	0	7	4	0	1	0	0	0	13	0	5	30	1	0	0	0	46	24	14	0	22	47	6	2	34	0	1	1	0	3	7	12	0	11	0	0	2	0	0	58	28	0
"24"	12	3	33	1	0	2	6	16	0	44	0	0	0	10	9	0	27	35	113	80	0	0	0	11	26	0	0	4	0	0	70	42	79	47	6	2	73	2	34	6	2	4	21	2	0	9	0	0	4	15	0	21	20	2	8	60	0	0	0	5	0	28	3	0	0	50	0	0	0	0	30	7	0	3	60	16	0	14	1	29	0	0	54	0	0	2	2	0	5	101	1	0	0	0	20	8	8	0	112	69	0	6	55	0	15	1	0	42	7	15	5	2	0	19	17	36	0	63	74	1
"25"	5	0	69	236	4	0	0	13	7	8	0	0	18	1	0	0	12	0	11	15	15	0	1	14	110	0	0	3	0	0	0	8	62	3	7	3	51	10	98	5	0	13	30	0	0	78	0	0	9	0	0	22	0	5	21	7	0	0	0	18	0	0	0	1	0	24	0	0	0	4	27	8	3	3	24	7	0	0	17	9	0	0	0	0	0	0	35	2	0	12	0	0	0	1	26	12	5	1	14	12	6	4	6	0	8	7	0	25	0	20	8	24	0	8	12	5	0	28	9	0
"26"	7	59	20	33	0	92	41	0	0	246	4	0	0	12	1	0	1	0	16	5	0	0	0	7	27	6	33	6	0	0	0	21	48	0	0	1	43	1	60	2	5	0	50	0	18	0	2	0	25	1	0	20	0	21	15	14	0	0	0	0	0	0	17	0	0	3	0	1	0	0	2	41	12	0	31	0	0	1	2	14	0	0	2	1	0	0	2	9	16	33	0	0	0	0	32	2	5	0	35	70	2	11	13	0	24	1	0	10	0	21	0	1	4	0	0	7	0	84	1	0
