"covariate1"	"covariate2"	"covariate3"	"covariate4"	"covariate5"	"covariate6"	"covariate7"	"covariate8"	"covariate9"	"covariate10"	"covariate11"	"covariate12"	"covariate13"	"covariate14"	"covariate15"	"covariate16"	"covariate17"	"covariate18"	"covariate19"	"covariate20"	"covariate21"	"covariate22"	"covariate23"	"covariate24"	"covariate25"	"covariate26"	"covariate27"	"covariate28"	"covariate29"	"covariate30"	"covariate31"	"covariate32"	"covariate33"	"covariate34"	"covariate35"	"covariate36"	"covariate37"	"covariate38"	"covariate39"	"covariate40"	"covariate41"	"covariate42"	"covariate43"	"covariate44"	"covariate45"	"covariate46"	"covariate47"	"covariate48"	"covariate49"	"covariate50"
"1"	0.508957420270368	1.25336909602104	-1.05406487114389	-1.0482986433741	0.137367756180538	-0.219730314665321	-0.854725682532971	-0.767644200636888	-0.48747370716401	-0.264975147135396	0.556032879754941	-0.209825350164407	-0.400868042024195	-2.08941675314407	-1.3410033404017	-0.933837755155293	0.0712554649971309	-0.245300293620079	-0.255663546828213	0.478544829108074	0.106652283911391	-1.68289088148557	-0.428474297741302	0.632790232856445	0.731617967308245	0.116093257929813	-0.498843462758729	1.57500514525244	1.19792870831482	0.22391938097837	1.1772561218904	0.648937999684133	-0.0935404780453408	-0.57076811367107	0.180979385793103	-1.54612994380718	-0.0353680563152632	1.55002485209567	1.05414611705757	0.0677890758154824	-0.82738418534923	0.780209843077082	0.147630265284853	-0.967127528939346	-0.12738890067706	0.184812476247632	0.740706899553551	0.423204081016326	0.194931872946605	0.856608101666075
"2"	-0.712756750902991	-1.32860291677929	-1.41491686356598	-0.924827012766799	1.00849816434015	2.1011655745701	1.07181478606567	0.217527553641704	0.377098514339051	-0.00292558326380662	-0.954091897838849	-1.07655087811156	-1.65682030586843	-0.454731580266191	0.0086843011725284	-0.822482602924363	-0.320933683317006	1.06022099395395	0.14110348567373	-0.851835905156621	1.07732620251786	-0.321526385948345	1.53879758033011	1.26818323248801	1.00667964046285	0.423230724080577	-0.691198041800583	-1.74976176888237	0.460983502808192	0.458831775901323	1.2688198710863	2.25205996125287	1.18814632765592	-0.854089645407447	-1.24733797623985	-0.725537736430065	-0.594030443178625	0.166533016209873	-0.449204006861131	-0.731911694875624	-0.198059573053128	0.703371116600991	-0.260206533124721	-0.947933995286378	-1.20599039691086	0.139428842513729	1.37825971189242	2.4649182358524	1.17111036957426	2.49114097722268
"3"	0.115391334096386	0.234106165865038	-0.0239890921528429	1.0420796797847	-0.955300732732459	0.902834558949538	0.802366854482841	0.609395711216797	0.898469092095535	0.920809935611326	0.398033523082392	0.595443283350736	-0.64600080211211	0.297947485316121	-0.875868277989568	-1.63400496335742	-0.492467649400763	-0.509403231545295	0.616107578154814	0.799578310286665	1.41968752101522	1.84644486620226	0.959715024395193	1.31704554760619	0.753201335720483	0.0347146245127821	1.42303446350419	0.558507345199596	1.52525166493096	-0.398928503400304	-0.0820152224387592	1.00605479262992	0.52106152439042	0.941133591968827	-0.0598325747181389	-1.66416843320101	-1.33853570353425	1.4062776073899	0.646345510009046	-0.91451916591435	1.14501526685204	1.07335310945444	2.08460149112798	-0.105559709324004	0.632624635715759	-0.71775721915757	-0.724307889557302	1.17165294406039	0.64824839306825	-0.988640033956366
"4"	0.770988599019226	-1.04097871633402	-0.615847753468311	-1.88379644397687	-1.21924849200387	-1.40884180134601	1.28445433652582	-0.40450902511776	1.02683142663377	-0.95410254429293	-1.08776993148577	-1.75235944753123	-1.25321783588409	1.72824831897863	1.53038707400217	0.49454847967385	0.298498275344236	-0.413747425998838	0.872938018471892	0.678741917346492	0.9254004016651	0.164687116860262	-1.00794366543778	-1.3263279760098	-0.549790362789481	-0.000866785304892852	-1.3166739084781	-0.688570107581782	0.0592499562605249	0.30846409545344	0.0304455570001868	-0.463977336795999	0.0605761946974631	-0.15119049699899	-1.95891743613731	-1.67318732383718	-0.335255912470232	0.598759044685256	-0.286790637691502	-1.41133240127957	-1.18477259636605	-1.31846920573872	0.506774521158222	0.499163475684589	-0.092067892620416	2.03689816571602	-0.120865523918466	-0.449868744686184	1.2452699895092	-0.319531502878428
"5"	1.90644880107315	1.563256872591	-1.17235443867527	-1.18213251825299	0.191054718648721	-0.53167201159224	0.00168808246778178	0.683023912735499	1.74564559304462	0.157654579893004	-1.0588290380626	-1.12003964915493	-1.04460908618044	-1.06023192300179	-0.968966301937729	-1.66387349872455	-1.48002660573925	-0.997324936838777	-1.01014514241044	-1.1365357231655	-0.257700899594733	0.10271670965944	-0.492472858547907	0.535621384752268	-2.29163144368288	-0.35605048534929	-0.214656517511532	-0.732592914984236	0.0890115495828078	-0.642769521445971	-1.40633168954997	-0.892587316608439	0.747892929008544	0.716268227201923	-1.70498693706973	0.301041789965083	0.867952017651015	-1.66049612479102	-2.41812441615856	-0.732333756482201	0.37745965763184	-0.625180970315228	-0.990174334342333	-0.878705572672734	1.72515524418102	0.404737277757214	0.577808294930942	0.53817189555359	0.532196780029254	-0.216311000807319
"6"	0.0917716386181744	-0.0271581451545382	-1.1945248343673	-1.73564710971942	-2.31567591557959	-1.5828969094451	-1.40201173739578	0.225518064480943	0.724024032010524	-0.363233103033946	0.108828530061021	0.208219643175181	-0.444649444153096	-1.01465027837877	0.99443775854484	0.143027089822412	-1.47496629012047	1.60282131210413	1.52263958001936	1.72006529604231	-1.09165667807007	-0.926721959578965	-0.637556559815513	-1.31369688332545	-0.950889699921803	-0.680390308093856	-0.24179656562272	-0.433851465740621	-0.218645699391307	1.23450822155422	1.67254542809785	0.333896159071596	-1.19852602593585	-0.448631108311615	0.195142691172774	1.10133473331534	-1.44977500065168	0.358041281349132	0.0524593950875598	1.52464399970534	1.97945856452327	0.418064836562512	0.401543282481146	1.32448775188644	1.97417421621839	0.203079126931993	1.39516559765005	-0.395869819465448	0.587586762023684	-1.06205347982381
"7"	-0.637192298037088	-1.65649506228245	-0.909027903280958	-0.678897060637161	-1.56841919261098	-2.31477198799661	-1.83419234122326	1.21895495135818	0.0938015766885313	0.188192593166566	-1.15340210254934	-0.247999123828368	0.482816723046449	0.940957363298471	-0.541686815979135	0.922424736313602	-0.548484514087207	-1.14616473871745	-0.557581325785979	-1.47815721654984	0.68784731544031	0.182495476688453	-0.410969110456591	0.797707054908572	-2.33471309292237	-1.16607201564722	-1.30529472321841	-1.29747871775532	-0.685679157752144	0.404892696089391	-0.313174840090137	-0.0459439577434683	2.27431586227189	2.21795253079577	-1.33010700868745	-0.399985083135722	0.571739099859514	0.796120277813586	1.09442135095417	1.96988822237665	1.25954145095343	-0.309007271726693	-0.865628576005517	-0.291673773944557	-0.177388400884773	-0.165888881921766	0.51947981528931	-0.0124586017477735	-1.63367357014829	-0.183272986796818
"8"	-0.0175427140053026	0.520432968969096	-0.0711615641162711	0.311001767998555	1.5581660038189	-1.30897744845024	0.307584530256659	-0.894338693784652	-0.817321197026875	0.517243616939865	-0.534627163350089	0.59717489061526	1.02443949707396	0.576270035131138	0.405201864427337	0.196183500557018	0.787003875167688	0.6010662167863	-0.561808613503484	0.0486793806448778	-0.0964389091658083	-0.634728400287303	0.516839463240506	-0.428096088115023	-0.599507194990309	-0.434625756870551	-0.322560791129746	0.0320428496813422	0.0553843875147757	-0.146294077682232	0.865301371858201	0.361964354876354	-0.895170766287742	-0.397673554262442	-0.925030995716305	0.607779346560064	-0.227979293867907	-1.79999379421065	-0.640322229820808	0.618689747160549	1.3905775625175	-0.473564437135778	1.20916485396399	1.58510536342593	1.06723240360166	1.60681183304116	0.92970757008624	0.167755075631764	0.0344541284543055	-1.55780682805268
"9"	1.48801560758773	2.09381638490228	0.454658592392127	1.51361453580285	1.2793845314991	1.69900253059822	0.65200986852338	0.866760865417925	0.626331938503662	-0.479665477867727	0.227756410339698	0.0269241485931004	1.44490843130495	0.230609772361454	-0.768728850070259	0.147081157168802	0.139987134509434	0.608970942986739	0.723334151279582	1.1462232956304	0.240135920524635	1.06770150417454	-1.59802691750314	-0.601051960017057	-0.994886806250403	-1.89271355651737	-0.346216232859726	0.354092863722399	-0.587159173132139	-2.65355351438257	-0.938499432874899	0.444065204593953	1.15609398953762	-0.302809752648382	0.675994640844263	0.915300613228212	0.139872964566315	0.589525862544122	0.358321549660704	0.0402909886793302	-1.2945882783813	0.508541920970373	-0.979398354941766	-1.05692613324943	-0.8770105610658	-0.609913263477581	0.313548205573932	-0.144577269428461	1.33374810440742	2.77611511004289
"10"	-0.895175005835235	-0.789078351283444	-0.516660174568925	-0.0547085520430377	0.174486265000996	0.715559974216078	0.55999756901285	-0.367953665195574	0.552086796060406	1.51083548617059	-0.10570327818495	1.63389870085077	-0.545352246737307	-0.135672760727568	0.265470980231592	-2.05338773068806	-0.726640336579037	-0.286731242397052	-0.115200401477008	-0.198663954493093	-0.334388149711081	0.203358784179504	-0.792851845420987	1.17026263887451	1.1389203418808	0.0163759439653727	0.130429012623009	-0.32126762428893	-1.16950815687607	-0.556601044245452	-0.489099296879713	0.286550416412035	-1.67190734014344	-0.863092929162946	0.404198444928878	1.77057459061914	0.552699090151889	-0.517540805629156	-2.15202803747055	-0.404700117072764	-0.86965063566824	0.293385781726562	1.99565877710716	-0.0229147801028882	-0.365396963984981	-0.264194737330418	-0.837366500700488	0.403327300641917	1.2046775673541	-0.228978389558769
