"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"	"taxa151"	"taxa152"	"taxa153"	"taxa154"	"taxa155"	"taxa156"	"taxa157"	"taxa158"	"taxa159"	"taxa160"
"1"	16	0	0	0	0	97	1	0	0	8	1	226	1	10	2	10	0	9	1	0	0	0	13	3	0	0	0	0	10	0	0	28	0	4	0	38	0	0	0	5	0	3	0	0	23	0	0	41	0	0	0	0	0	74	0	9	2	0	2	6	1	3	0	8	0	17	0	15	0	8	26	0	1	20	3	33	0	0	3	0	17	37	2	0	4	10	22	7	0	25	3	9	24	4	0	0	0	0	0	45	0	0	25	0	75	0	0	6	0	3	0	8	0	7	0	12	1	2	0	16	4	0	1	0	0	0	0	0	0	0	0	0	7	0	0	1	19	0	0	6	3	0	0	2	0	0	13	2	14	0	2	0	2	0	48	0	24	0	0	0
"2"	77	0	1	1	0	12	3	45	14	40	13	0	92	0	92	1	0	116	0	0	1	0	26	5	0	0	0	0	11	0	1	25	16	3	0	3	0	0	31	0	0	38	3	0	3	0	0	35	0	0	0	5	2	8	33	0	0	0	0	67	37	9	0	14	0	6	2	32	0	3	85	0	0	0	0	6	0	0	3	0	33	1	46	0	7	6	12	41	0	10	6	55	41	27	1	0	0	18	0	2	0	1	0	0	43	0	0	17	0	0	0	0	5	15	0	3	1	0	2	2	4	0	4	0	0	26	0	0	0	1	4	4	13	0	0	0	2	3	1	2	6	0	0	1	2	10	66	0	43	0	47	0	13	0	24	0	6	0	0	10
"3"	20	0	29	0	7	0	0	222	39	33	33	0	31	1	0	0	0	38	3	0	0	0	3	0	0	0	0	0	17	0	0	24	0	0	0	46	0	8	0	0	0	5	15	0	11	0	0	10	0	0	0	0	0	1	13	0	0	0	1	23	10	21	3	12	0	10	0	2	0	4	28	0	0	0	0	1	0	0	0	0	25	0	36	0	0	19	16	5	0	38	0	9	8	19	4	0	0	0	3	8	0	1	0	0	11	2	0	2	0	0	0	0	13	6	0	1	0	1	0	0	17	1	11	0	0	26	2	0	3	0	1	0	2	4	0	1	15	0	0	2	1	8	0	0	0	1	10	30	20	0	9	0	4	5	6	0	2	0	31	0
"4"	12	3	0	6	0	1	0	148	162	190	0	0	11	0	253	32	0	72	0	0	0	0	9	0	0	0	0	0	5	0	0	29	0	47	0	26	0	0	0	1	0	1	0	0	0	0	0	7	0	0	0	0	0	1	5	2	0	0	0	7	31	6	0	27	2	0	0	11	0	1	0	0	0	9	0	1	0	6	8	0	49	0	9	0	0	42	11	8	6	1	19	3	61	14	29	0	0	0	0	0	0	0	0	0	16	0	0	0	0	1	0	0	0	1	0	8	5	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	6	2	0	0	2	0	0	4	6	1	0	0	0	0	2	3	5	0	8	0	1	2	1	0	1	0	7	2
"5"	16	0	42	0	0	20	0	48	37	114	0	0	2	43	23	0	0	17	2	0	0	0	4	1	2	0	0	0	9	4	0	23	16	1	0	35	0	1	0	0	0	30	5	0	1	0	0	8	0	0	0	0	6	9	19	1	5	0	3	6	13	39	4	4	0	19	2	39	0	38	23	0	0	8	0	4	3	0	0	0	64	4	30	0	6	43	21	38	1	84	24	10	83	35	6	0	0	0	2	27	1	0	0	0	28	9	0	19	0	67	0	0	5	45	0	4	16	0	0	0	4	0	0	7	0	0	0	35	0	0	5	0	20	0	0	1	4	12	0	3	29	0	0	3	15	1	26	0	45	0	20	0	22	4	6	6	25	1	38	0
"6"	7	0	10	0	69	7	0	5	0	0	26	165	0	127	0	0	0	1	8	0	0	0	9	0	0	0	0	0	3	0	0	4	7	0	0	37	1	0	1	0	0	1	30	0	0	0	0	11	0	3	0	0	0	1	4	0	0	0	0	8	3	26	0	19	0	4	0	1	1	3	28	0	1	1	1	1	0	0	0	0	16	0	9	4	0	26	5	8	2	13	12	2	36	4	0	0	0	13	5	3	0	0	0	0	9	18	0	0	0	0	0	0	4	2	0	0	4	0	0	0	4	0	10	1	0	2	0	0	2	0	0	0	7	0	0	0	2	0	0	0	1	0	0	1	0	1	47	13	19	0	2	0	14	0	38	0	9	0	0	4
"7"	22	0	9	0	2	1	0	8	1	20	43	10	48	0	6	0	0	5	11	0	0	0	4	0	0	2	0	0	6	6	0	41	5	1	1	23	0	0	0	1	0	26	2	0	0	0	0	12	0	15	0	0	6	19	13	1	0	0	24	5	32	5	0	6	0	37	0	34	0	4	23	0	0	3	0	0	0	1	0	0	5	0	33	0	1	36	39	28	0	9	12	31	28	26	0	0	7	3	0	10	0	17	0	0	18	6	0	8	1	3	0	4	34	31	0	2	13	0	0	0	82	0	9	2	0	1	0	2	40	0	0	0	0	20	0	6	38	0	27	2	0	41	0	15	1	0	24	10	1	0	1	0	25	0	26	2	6	0	1	0
"8"	46	0	3	7	2	199	0	0	0	2	31	0	68	51	0	0	0	14	0	1	0	2	24	0	0	0	0	0	2	0	1	22	0	1	0	24	0	0	0	1	0	37	0	0	0	0	0	23	2	0	10	1	0	1	0	2	0	0	12	18	16	7	0	2	0	35	1	28	0	1	4	0	11	0	0	0	0	0	1	2	17	2	55	0	0	5	24	62	0	16	54	6	28	12	0	0	5	0	0	13	0	0	0	0	40	11	0	1	0	0	0	0	1	5	0	1	11	0	0	0	12	15	0	0	0	0	0	0	3	0	5	0	22	0	0	1	16	0	0	11	0	0	0	0	14	0	21	32	4	0	2	0	0	0	39	0	0	0	0	0
"9"	11	0	0	4	0	201	31	0	12	0	0	0	149	0	233	0	0	244	0	1	0	0	1	0	0	0	0	0	0	0	0	39	0	0	0	86	0	0	0	0	3	1	23	0	0	0	0	47	0	0	10	17	0	1	0	0	4	0	0	2	12	0	0	26	0	13	0	11	0	8	20	0	0	0	0	0	0	0	0	0	21	0	7	0	5	23	4	10	0	25	29	1	28	9	0	0	0	0	0	14	0	1	0	0	0	0	3	2	0	0	0	3	7	1	0	0	30	0	0	0	12	0	4	0	2	1	0	0	4	0	0	0	14	0	0	2	22	0	0	4	0	0	0	0	20	0	21	11	13	0	11	0	37	0	38	0	0	0	0	0
"10"	25	0	15	2	5	39	0	0	0	4	13	37	3	27	18	14	1	5	0	0	0	0	3	1	0	1	5	0	7	0	0	74	0	8	0	26	0	3	27	9	0	21	14	0	0	0	0	9	0	1	2	0	0	41	0	0	19	0	0	20	24	9	0	34	4	3	0	62	0	7	5	0	0	8	0	0	0	1	0	0	31	0	34	0	0	8	17	13	2	30	9	40	10	28	1	0	1	2	0	52	0	5	0	0	40	7	0	11	0	4	9	0	22	8	1	5	3	1	0	4	1	0	4	0	1	2	0	0	13	6	0	0	15	0	24	4	5	0	0	17	7	0	0	0	0	2	22	12	15	0	31	0	11	14	58	0	0	0	0	0
"11"	0	7	3	2	0	20	19	6	16	40	0	14	1	0	25	0	0	70	0	0	0	1	0	0	0	0	0	1	16	0	0	33	0	0	0	11	0	2	0	8	0	3	19	0	1	0	0	30	0	0	5	0	0	1	19	0	0	0	0	12	27	17	0	28	0	31	0	2	0	0	13	0	0	4	0	3	0	0	0	0	9	0	24	0	0	8	19	8	27	24	29	4	34	45	2	0	12	28	0	26	0	0	0	0	14	29	0	5	0	0	0	0	12	37	10	2	4	0	0	2	2	0	7	4	1	0	0	2	0	0	0	0	13	30	1	0	6	0	0	4	0	0	0	3	48	1	38	20	17	0	2	0	16	1	9	0	1	0	0	0
"12"	4	0	3	1	2	16	0	285	6	0	27	6	25	5	1	0	0	3	41	0	1	5	3	0	3	0	0	0	22	0	0	54	0	0	0	22	0	0	6	0	0	5	1	10	0	0	0	13	0	0	0	0	0	19	57	4	0	0	1	44	0	13	1	9	0	24	0	15	1	1	0	0	2	7	0	1	1	0	8	0	46	1	30	0	30	34	27	5	0	59	151	2	13	6	0	0	0	3	0	4	0	0	0	0	2	4	0	1	0	0	0	0	11	44	0	2	5	0	2	3	47	11	0	0	4	1	0	9	15	0	0	0	4	2	12	0	18	5	0	0	3	0	0	2	0	7	28	0	24	0	12	2	38	0	20	0	9	0	0	0
