"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"
"1"	122	9	0	253	0	633	45	24	0	0	0	15	73	84	4	67	0	0	46	80	75	1	4	3	128	0	0	26	0	17	0	35	32	0	4	0	56	0	135	0
"2"	87	29	0	106	0	21	95	2	13	0	1	160	67	36	20	148	21	0	87	96	18	26	0	0	136	0	0	21	0	22	0	0	0	0	5	5	25	0	56	19
"3"	64	5	0	44	7	427	13	0	4	3	0	52	71	88	26	81	8	1	69	42	19	1	1	1	20	1	0	1	1	18	0	0	6	0	14	0	7	0	86	0
"4"	104	5	2	54	96	14	21	0	8	0	3	30	25	24	5	58	1	2	130	100	69	0	1	0	62	1	4	0	5	33	1	20	1	0	34	6	40	0	60	0
"5"	76	118	0	148	4	114	346	0	13	0	12	108	70	65	15	169	18	0	78	139	38	0	4	4	106	0	1	0	0	34	0	7	0	9	9	0	24	1	49	0
"6"	31	226	0	188	0	41	166	2	21	0	0	56	110	81	17	123	0	0	118	86	31	0	12	4	95	0	3	50	0	11	0	2	6	0	17	0	17	0	126	8
"7"	74	368	0	178	0	0	322	0	2	0	3	57	31	15	9	73	0	0	121	128	83	0	21	7	37	9	0	17	0	42	0	0	0	0	6	24	62	0	87	0
"8"	171	32	5	31	16	14	27	5	0	0	2	39	57	25	28	96	1	0	139	81	23	0	5	0	55	0	1	5	0	60	0	0	7	2	1	0	53	0	53	0
"9"	46	49	0	703	0	65	13	5	2	0	0	32	24	56	1	77	3	0	92	24	9	2	0	0	8	0	0	1	7	15	0	0	3	0	7	26	44	0	23	0
"10"	6	303	9	20	0	115	129	0	44	4	2	99	34	20	56	94	13	0	113	72	14	2	20	31	93	4	0	14	10	24	0	0	6	1	7	1	45	0	77	0
"11"	208	5	0	181	185	29	236	0	0	5	0	36	24	89	18	80	0	0	162	54	32	0	0	0	50	1	2	0	0	30	0	22	0	3	17	1	11	1	58	0
"12"	61	60	0	29	94	7	244	0	0	0	0	46	40	72	4	88	2	2	54	35	26	3	3	0	48	2	3	0	0	26	0	0	0	0	7	0	29	4	16	9
"13"	18	239	37	19	5	0	280	0	2	0	32	106	69	106	48	120	1	3	162	142	90	7	2	25	84	3	41	5	1	22	0	2	8	2	26	1	22	3	41	7
"14"	38	144	0	101	0	41	131	8	22	0	0	50	123	64	9	217	1	5	177	75	28	5	2	1	71	0	0	8	0	9	3	37	14	0	38	0	40	0	168	0
"15"	34	107	1	153	0	203	79	0	23	0	3	73	47	49	6	46	26	5	85	107	95	0	2	18	61	0	0	1	7	61	25	10	0	23	7	4	28	0	57	13
"16"	70	217	54	185	0	223	130	0	12	0	0	64	35	30	47	124	8	0	100	134	69	0	15	0	98	0	1	12	37	0	0	3	0	2	9	14	78	0	173	0
"17"	22	388	0	135	0	49	84	0	0	0	1	76	87	65	1	104	25	0	85	172	70	4	26	1	74	0	0	28	0	27	3	0	1	0	46	5	80	0	112	0
"18"	91	11	0	688	0	168	21	0	0	0	0	18	26	48	5	57	0	2	51	33	40	0	0	0	34	0	4	0	0	31	0	1	3	0	10	0	3	0	45	0
"19"	53	230	28	284	0	55	0	22	25	0	1	128	96	137	4	108	1	0	110	115	76	5	0	13	170	0	1	8	0	30	0	5	9	2	9	0	151	0	16	0
"20"	44	193	0	245	0	19	48	0	7	0	4	46	17	85	15	64	5	0	105	116	21	0	54	10	77	1	0	8	0	23	1	21	0	0	10	1	38	0	172	19
