"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"	"taxa151"	"taxa152"	"taxa153"	"taxa154"	"taxa155"	"taxa156"	"taxa157"	"taxa158"	"taxa159"	"taxa160"
"1"	5	0	8	0	0	8	0	0	74	29	0	0	1	0	1	79	0	26	0	52	0	33	0	0	0	0	0	0	0	0	15	18	0	0	26	0	0	30	8	35	3	0	0	47	32	1	6	0	0	0	0	18	7	19	0	14	0	0	3	0	0	0	0	5	0	17	0	0	49	0	0	6	35	1	0	0	0	45	2	0	3	0	0	21	11	0	0	24	34	0	0	19	1	1	9	3	0	0	0	21	7	0	11	0	6	7	1	0	13	0	7	3	39	0	32	28	3	0	11	0	0	39	4	5	6	10	44	2	0	22	1	0	10	0	15	0	0	0	2	24	54	0	1	16	43	0	5	2	0	0	0	0	0	10	0	29	5	0	16	18
"2"	0	2	4	0	0	34	0	0	35	3	0	0	171	0	0	4	24	71	15	17	0	6	4	20	0	0	0	3	0	1	5	84	0	1	19	0	0	22	111	54	0	26	0	9	40	14	0	0	8	0	0	7	6	38	0	57	0	0	6	0	0	0	12	0	10	5	0	2	62	24	2	0	2	0	0	0	0	73	0	0	1	0	3	3	4	0	0	96	18	2	2	1	2	34	10	0	0	4	0	25	48	3	46	0	0	24	1	0	29	0	3	40	0	0	9	1	7	0	4	2	0	29	3	9	0	0	20	0	0	18	0	9	5	0	6	5	0	0	21	16	31	0	4	6	3	0	0	14	0	0	1	0	0	45	0	14	24	4	34	48
"3"	0	8	0	0	0	0	2	0	122	57	0	1	0	0	0	21	0	0	7	0	10	2	0	2	0	0	0	9	0	0	36	12	0	3	25	0	0	27	25	2	0	0	4	11	25	1	58	0	0	0	0	50	5	6	0	2	0	20	19	0	2	0	0	37	0	0	0	0	45	1	3	0	22	0	5	0	0	35	0	0	0	0	0	13	0	2	0	15	13	0	0	2	2	0	7	0	0	3	0	3	19	6	37	2	0	3	1	0	27	2	14	7	4	0	5	3	0	0	2	0	0	5	1	0	70	2	0	0	0	0	0	2	14	0	20	16	0	0	18	0	32	0	13	13	31	17	0	10	6	1	2	0	1	12	0	27	1	0	2	4
"4"	0	0	0	8	1	44	0	0	21	382	0	6	0	0	0	23	6	4	1	20	1	19	0	5	0	0	26	34	0	0	15	13	0	3	2	0	0	16	13	11	0	0	3	0	14	22	0	0	2	0	0	142	11	3	0	7	6	0	14	0	0	5	2	0	0	0	0	8	48	1	0	0	4	0	5	0	0	54	3	0	0	0	0	17	12	4	24	27	9	2	1	0	5	0	2	1	0	0	0	6	58	1	2	0	4	7	12	0	21	17	0	13	0	0	21	3	2	0	0	0	0	38	0	0	0	28	1	0	0	5	0	0	20	0	0	3	0	0	1	0	40	0	8	11	34	0	1	11	0	0	1	0	3	22	0	3	34	0	0	18
"5"	0	1	0	2	0	10	0	0	20	66	0	0	45	0	0	3	11	0	1	2	5	6	0	1	0	0	0	1	4	0	15	25	0	4	39	0	0	1	7	8	9	0	2	11	13	7	2	0	0	4	5	53	12	2	5	14	0	0	5	0	16	0	0	0	10	6	0	3	73	7	0	0	23	8	0	0	0	9	0	0	0	0	0	26	4	0	0	43	20	8	3	0	0	0	8	0	0	0	0	15	13	0	6	0	1	7	0	0	13	0	44	20	1	1	14	0	0	0	1	0	0	51	7	0	5	2	15	0	1	5	0	2	7	0	1	0	0	0	28	3	16	0	0	5	23	0	3	6	1	2	0	0	0	0	0	23	1	0	4	12
"6"	0	0	11	0	4	794	0	0	6	0	0	0	0	53	0	0	3	1	0	1	17	1	0	5	0	0	0	1	0	0	7	5	0	0	1	0	0	0	6	11	0	0	0	12	0	0	1	0	0	3	0	0	0	7	0	1	0	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	8	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	1	16	0	2	0	0	2	18	8	1	0	17	0	16	0	0	2	0	0	0	5	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	9	0	3	1	0	0	0	0	0	4	0	6	0	0	2	1
"7"	0	12	0	0	0	0	0	7	417	3	0	0	0	0	0	570	0	1	2	36	0	12	0	0	0	0	0	0	0	0	4	45	0	10	9	1	0	5	9	34	0	0	4	20	31	1	15	2	1	10	2	46	7	6	0	1	0	0	7	0	0	0	4	0	0	0	0	0	11	6	0	1	45	0	0	0	0	13	31	0	0	0	0	0	0	0	0	24	17	0	6	6	1	0	3	0	0	0	0	0	5	1	6	0	33	0	0	0	15	0	0	9	2	0	9	0	0	0	1	0	0	57	7	0	2	30	0	3	0	5	0	0	4	0	0	0	0	0	4	2	6	0	0	1	48	26	0	6	0	2	8	0	13	1	2	5	0	4	0	0
"8"	0	18	0	0	1	45	0	0	47	93	16	15	0	0	35	2	0	31	0	18	6	12	0	3	0	0	0	47	0	0	68	11	0	9	60	46	0	16	6	10	0	0	0	14	13	1	10	0	0	9	1	50	37	5	0	27	0	0	20	0	0	0	2	6	2	20	0	13	1	4	0	9	16	49	12	34	0	32	1	0	7	6	0	22	17	0	0	43	2	5	1	12	13	7	0	0	0	0	0	18	21	5	10	0	4	12	0	0	23	7	1	13	3	0	9	0	0	0	10	0	0	42	5	0	14	20	10	10	0	20	0	0	7	0	4	3	2	0	26	0	22	0	4	9	33	0	3	50	4	0	1	1	2	15	0	26	0	0	18	4
"9"	0	57	10	0	0	3	5	0	286	8	2	0	2	0	0	14	1	0	1	11	0	15	12	0	0	7	2	10	20	1	43	49	6	15	39	2	0	53	29	42	0	0	0	18	12	47	14	0	0	16	0	87	29	42	5	78	0	0	25	0	0	0	5	6	5	4	0	4	33	0	0	0	52	0	6	0	0	73	0	0	0	1	0	3	8	10	0	10	22	0	0	46	0	0	33	0	0	0	0	1	23	0	49	0	1	0	9	0	61	8	5	5	12	0	0	1	4	7	19	0	0	61	33	0	11	66	14	1	0	6	0	0	27	0	1	23	0	0	16	6	13	6	0	15	14	0	0	1	0	6	1	0	0	1	0	2	23	2	0	1
"10"	0	0	0	0	0	0	0	0	109	736	0	13	0	0	0	230	0	0	0	45	0	3	0	1	0	8	0	0	0	0	25	1	0	0	6	0	0	2	6	41	0	0	4	33	0	9	3	0	0	0	6	13	15	3	0	25	0	0	30	0	0	0	0	0	0	0	0	0	15	0	0	0	3	0	10	0	0	29	0	0	0	0	0	6	3	0	0	10	15	0	0	0	0	0	0	0	0	0	0	4	3	0	4	0	0	56	4	16	10	0	63	2	1	0	0	0	0	0	0	0	0	34	0	0	0	21	18	0	0	0	0	0	3	0	0	0	0	0	9	0	1	0	0	2	18	0	2	5	0	0	0	0	0	0	0	35	3	0	0	0
"11"	0	0	112	0	1	92	0	1	10	11	0	0	63	27	0	0	0	31	30	36	2	16	0	0	0	0	3	3	0	0	2	19	5	4	6	14	20	0	7	38	0	0	7	15	1	8	0	19	0	11	0	23	1	26	2	7	0	0	9	0	5	0	0	0	0	7	1	0	26	0	0	0	6	0	15	0	0	21	0	0	1	8	9	14	27	0	10	2	4	0	0	1	1	0	8	0	4	0	0	0	17	3	3	1	16	16	3	0	40	0	1	1	0	2	3	0	4	0	1	0	8	52	4	0	0	0	3	1	0	7	0	0	71	0	0	0	0	4	4	7	11	1	0	10	43	1	7	26	0	2	2	1	0	40	0	4	0	0	26	1
"12"	0	1	21	0	0	66	0	0	0	12	7	0	104	0	0	6	0	55	0	37	0	28	0	7	1	0	0	8	30	1	4	9	0	2	35	1	0	23	5	52	0	0	1	33	3	3	3	0	0	1	0	4	14	4	2	11	0	0	0	0	0	0	0	0	0	6	0	0	6	1	0	0	70	0	0	0	0	19	0	0	0	0	0	39	0	0	0	53	18	18	7	10	2	4	1	0	0	0	0	8	4	0	9	0	0	2	3	0	26	0	16	23	5	7	12	0	4	0	9	0	4	12	0	0	0	3	0	0	0	9	5	5	27	0	0	0	0	0	13	0	19	23	1	2	26	0	3	17	0	0	0	2	3	0	1	12	2	0	0	2
"13"	2	0	4	0	13	32	21	0	3	123	0	52	0	2	0	4	0	44	0	92	20	71	3	6	0	0	2	5	2	0	21	109	6	1	72	1	0	1	2	43	1	0	30	18	17	5	4	2	0	23	0	33	6	13	0	9	0	0	6	0	1	0	0	0	0	0	0	18	6	0	0	0	22	0	0	0	0	33	0	0	10	0	1	4	12	12	0	6	4	0	4	12	7	0	30	0	15	0	0	1	0	1	18	0	0	17	1	0	25	0	5	1	14	0	21	1	0	6	0	0	0	46	0	0	1	49	0	1	0	45	5	4	36	0	0	1	0	0	2	45	5	0	24	20	52	1	0	4	1	0	0	0	49	62	0	12	2	0	1	0
"14"	0	6	2	0	0	72	0	0	0	34	31	0	48	0	0	1	0	97	0	247	0	28	0	5	0	0	0	1	0	0	33	18	0	7	40	15	0	37	1	25	0	0	16	1	14	15	22	4	38	1	0	65	3	7	0	6	0	0	71	0	0	0	0	9	3	47	0	0	36	0	0	0	0	0	0	0	0	44	7	0	0	35	2	17	10	0	6	45	11	0	0	0	35	0	20	0	0	4	0	8	10	0	11	0	1	4	0	0	28	0	9	13	6	4	18	0	0	0	0	0	1	102	3	5	0	41	2	0	0	1	0	0	24	0	0	2	0	0	0	4	13	0	3	0	59	8	0	77	2	2	0	2	0	11	0	16	1	2	10	2
"15"	0	0	5	0	13	358	0	0	0	67	0	22	1	0	1	1	32	67	0	79	19	16	6	0	0	0	0	9	0	0	4	10	2	58	38	10	0	15	3	10	0	11	3	21	30	31	21	0	0	4	13	63	11	39	0	4	0	1	26	0	0	0	0	11	2	6	0	6	10	0	0	0	12	0	5	0	0	27	0	0	15	21	2	44	16	0	1	62	3	1	0	0	0	0	37	0	0	0	0	17	1	15	25	6	12	1	17	0	37	0	0	7	9	0	13	1	0	1	0	0	0	70	1	0	3	15	2	0	0	7	0	3	13	0	1	1	0	0	0	25	8	0	6	9	60	1	12	47	3	0	0	0	6	6	16	13	0	89	0	14
"16"	1	4	0	0	1	65	3	0	46	111	1	18	1	0	0	0	1	1	0	6	0	14	0	41	0	0	0	4	0	1	0	20	0	0	38	10	0	8	4	48	0	0	3	8	67	22	2	1	0	0	4	42	14	15	13	5	0	1	2	0	3	0	0	1	0	0	0	0	21	1	0	0	1	0	0	0	0	64	0	0	0	1	0	7	2	0	4	22	0	0	13	0	0	1	11	0	0	0	0	15	3	2	14	11	1	13	4	0	17	0	8	21	4	5	2	0	0	0	13	0	0	48	0	0	0	5	4	0	0	28	0	0	1	0	0	0	0	0	10	6	26	0	11	9	19	0	5	0	0	11	0	21	16	11	0	1	1	0	6	12
"17"	0	0	15	0	0	0	6	0	0	287	0	16	0	0	0	10	1	3	0	95	0	7	0	2	0	0	0	0	0	0	19	8	7	10	16	0	21	14	13	29	0	0	1	8	5	8	21	38	10	18	0	19	0	11	0	9	0	0	32	0	0	0	0	0	17	41	2	7	6	0	0	0	52	0	0	0	0	5	0	0	0	23	7	8	0	0	11	19	0	9	0	0	0	8	19	0	0	0	0	1	1	2	6	0	35	4	0	0	18	0	4	31	3	5	3	2	36	0	2	0	0	42	0	0	0	4	0	0	0	0	7	1	12	0	3	0	11	0	8	5	60	0	2	12	53	0	35	1	4	0	1	1	0	1	0	0	6	8	0	3
"18"	0	0	2	0	11	65	0	0	128	32	0	0	5	0	0	8	1	1	0	27	5	3	0	0	0	0	0	3	1	0	2	73	0	1	21	0	0	9	3	44	0	0	7	22	2	2	16	4	0	0	0	47	19	21	8	33	0	0	27	0	0	0	1	5	1	0	0	0	59	0	0	0	43	0	0	0	0	2	0	0	0	0	0	20	20	0	4	67	15	2	3	25	7	3	25	2	0	0	0	19	27	1	3	0	9	21	0	0	37	0	0	0	27	5	14	0	1	31	35	4	0	65	9	4	0	3	7	0	1	39	0	4	20	0	3	0	0	0	14	2	46	1	28	13	24	0	6	11	4	0	13	1	14	23	0	8	11	31	1	10
"19"	2	0	10	0	23	297	0	0	13	45	0	7	66	0	0	29	2	17	0	8	0	14	0	22	0	0	1	5	5	0	16	18	6	55	18	0	0	2	37	33	0	0	32	39	6	5	0	8	9	1	0	30	2	9	0	87	0	0	36	10	0	0	0	0	3	9	0	0	23	3	0	0	10	1	0	0	0	101	1	0	1	5	0	17	1	0	0	6	24	1	0	0	0	0	12	0	0	0	0	0	2	0	26	0	0	0	4	0	17	0	1	6	14	0	0	0	34	0	0	0	0	62	0	0	0	7	7	9	0	6	4	0	32	0	0	0	0	0	10	9	0	0	17	9	32	8	29	29	0	0	0	13	0	0	0	23	0	1	0	37
