"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"	"taxa151"	"taxa152"	"taxa153"	"taxa154"	"taxa155"	"taxa156"	"taxa157"	"taxa158"	"taxa159"	"taxa160"
"1"	2	0	0	0	0	3	12	0	0	45	0	0	0	33	0	15	47	13	7	0	0	0	0	5	0	0	0	1	0	5	8	0	0	0	15	3	0	3	0	46	0	24	6	24	0	0	0	0	9	5	0	0	0	0	13	0	0	0	1	6	0	0	0	20	39	4	0	0	1	2	3	2	0	4	18	1	0	0	0	0	2	0	0	0	0	1	0	11	49	7	0	28	0	1	0	0	0	0	11	1	0	0	21	6	0	1	11	1	37	0	3	0	48	0	0	26	13	0	2	4	0	0	9	7	28	3	27	0	0	17	0	0	0	2	1	0	2	0	15	17	3	0	0	0	14	0	6	22	1	0	2	12	7	0	6	0	113	15	5	0
"2"	0	7	0	0	0	0	6	0	18	1	9	0	0	39	92	83	1	0	0	6	38	0	0	0	2	5	0	7	0	9	0	0	5	0	0	5	26	0	0	13	0	30	24	33	0	0	0	0	0	0	82	0	2	0	7	0	0	0	58	6	3	0	0	14	19	17	4	0	23	18	0	2	19	4	23	0	0	0	0	0	0	0	0	0	5	3	0	0	32	26	0	5	0	30	0	0	0	17	13	0	12	0	40	26	0	6	7	12	21	0	0	0	33	21	2	38	17	0	13	10	0	0	3	54	0	4	29	0	0	6	0	3	0	0	8	3	3	0	1	54	3	0	0	0	13	0	8	0	15	0	54	0	1	0	9	1	27	12	0	0
"3"	0	0	0	0	1	11	50	0	0	82	0	1	2	26	10	43	7	4	0	0	0	6	0	0	1	31	0	0	0	0	0	0	1	0	3	0	9	4	0	79	7	17	10	49	15	0	1	0	2	0	0	0	0	0	46	0	0	0	32	8	1	0	0	0	2	25	1	0	0	13	0	3	15	11	6	0	0	0	0	0	2	1	0	0	8	0	0	0	40	25	2	37	0	0	8	2	0	43	5	0	0	0	22	24	0	10	17	4	24	0	0	3	39	0	7	99	142	0	6	2	0	0	12	24	0	0	45	4	0	32	0	23	0	24	0	0	1	2	27	18	0	0	0	21	9	0	76	6	1	0	22	33	1	0	28	0	24	25	0	2
"4"	1	0	0	0	0	8	2	17	89	11	0	18	0	0	65	2	50	0	2	3	0	0	0	3	19	19	0	4	0	6	0	4	0	0	13	11	7	1	0	10	0	29	7	25	0	0	0	0	0	2	0	0	0	0	1	0	0	9	12	7	1	0	0	6	20	17	0	0	0	0	12	0	3	0	4	32	0	0	0	0	0	3	10	0	12	0	0	0	29	33	0	19	0	12	0	0	0	8	8	0	0	0	19	20	0	7	2	0	43	0	0	3	21	1	10	29	50	0	15	6	0	0	29	7	1	10	21	0	0	30	0	2	0	11	14	0	5	23	67	32	0	0	0	2	10	1	20	31	0	0	23	1	0	0	14	0	18	21	5	0
"5"	6	0	11	0	8	0	311	2	0	2	55	0	0	11	5	192	4	2	0	0	3	19	0	0	0	0	1	0	0	0	0	16	1	0	1	0	0	6	0	32	0	48	0	13	1	4	0	0	2	86	0	0	0	0	1	0	1	0	58	0	2	0	0	7	4	11	0	0	0	61	13	0	9	64	0	0	0	0	0	0	0	8	0	0	15	0	0	2	48	32	0	54	0	30	0	0	0	2	6	1	0	0	4	5	0	0	0	5	51	0	5	1	13	0	0	12	49	0	26	39	0	0	10	52	0	0	15	4	0	7	0	6	0	0	6	0	1	0	0	14	5	0	4	0	32	6	21	0	24	2	9	2	0	0	3	18	48	13	0	0
"6"	21	0	0	0	34	1	35	3	0	175	0	0	6	26	8	29	0	0	0	16	2	6	0	0	1	1	0	0	0	0	0	0	2	1	8	13	1	6	0	46	0	63	27	12	0	0	0	0	0	2	0	0	0	0	58	0	0	0	46	8	0	0	0	10	10	23	0	0	0	20	35	0	10	20	4	3	0	0	0	5	0	0	0	21	4	72	1	0	81	9	8	91	0	3	0	1	0	0	12	0	1	5	26	55	0	14	8	12	16	0	10	0	2	0	7	100	68	0	26	20	0	8	50	23	10	5	49	3	0	1	3	14	0	0	2	0	21	0	14	37	2	0	0	8	7	33	4	1	9	0	3	1	9	0	2	0	61	16	0	2
"7"	18	0	0	0	0	0	2	8	22	348	0	0	0	38	287	5	5	16	8	18	1	1	0	49	0	0	0	15	0	6	0	0	0	2	8	20	7	29	0	22	0	39	75	6	0	0	0	0	0	2	0	0	0	0	37	0	26	23	7	0	0	0	0	0	46	16	0	0	0	11	2	0	9	3	1	0	0	0	0	0	1	0	63	0	0	6	0	0	17	4	5	46	0	3	1	0	0	5	6	0	0	0	4	10	0	1	21	4	24	0	0	0	5	0	1	48	5	0	11	12	0	0	0	23	0	9	0	0	0	16	0	1	0	0	39	0	3	0	5	25	1	0	0	7	34	0	16	0	8	0	29	0	6	0	57	1	56	2	0	0
"8"	26	0	1	0	0	0	40	6	9	15	0	3	0	0	13	70	18	0	0	2	8	0	28	5	0	36	0	2	0	5	0	0	5	0	0	9	20	9	0	66	0	1	41	61	0	0	0	0	18	1	3	0	6	2	19	40	3	1	58	0	1	2	2	12	31	36	0	6	0	10	1	0	10	6	5	0	0	0	0	0	0	0	2	0	0	7	0	2	27	20	0	35	0	15	0	0	0	0	79	0	0	13	5	58	0	3	32	1	33	0	30	4	59	0	33	54	30	0	0	46	0	0	4	60	3	0	7	24	0	9	0	23	0	12	3	1	2	6	21	28	3	0	0	6	24	1	5	4	10	0	34	1	0	0	3	11	35	10	0	0
"9"	1	0	0	0	0	0	88	0	0	3	53	0	0	1	233	123	1	0	0	0	1	27	2	7	0	2	0	0	0	0	0	0	1	1	9	0	7	12	0	9	0	12	13	30	0	5	0	0	0	0	0	0	0	0	8	0	0	0	7	0	0	0	0	2	26	10	0	0	0	31	0	0	1	24	17	0	0	0	1	0	0	0	0	0	5	1	0	0	70	15	0	15	0	10	0	0	0	0	4	5	0	5	14	20	0	0	5	9	20	0	9	1	4	0	0	39	12	0	29	18	0	0	4	25	0	0	9	0	0	16	0	1	0	17	0	0	17	0	19	15	0	0	0	0	16	0	3	0	4	0	18	0	0	0	11	0	39	46	0	0
"10"	46	0	20	0	0	18	2	16	4	0	2	0	1	2	2	52	1	0	0	30	0	0	0	1	0	4	0	2	0	1	0	0	0	1	1	15	6	53	0	83	8	38	20	12	0	0	0	0	3	0	0	2	0	0	7	0	0	8	39	1	1	0	0	8	65	9	0	0	0	5	8	0	15	58	3	4	4	0	0	0	2	0	1	0	1	2	0	0	36	9	0	43	0	14	1	0	10	0	10	0	0	0	8	34	0	13	8	0	38	0	8	3	14	5	2	29	38	0	8	51	1	0	11	61	0	0	22	0	0	16	0	42	0	11	7	0	0	0	15	4	5	0	0	0	5	2	4	0	24	8	5	5	4	0	12	0	22	21	13	18
