"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"
"1"	14	9	50	10	2	2	14	0	5	27	11	0	18	54	0	0	0	40	1	0	81	24	6	19	62	4	12	0	20	16	35	0	0	7	1	14	0	0	5	3	55	3	36	203	0	0	6	0	10	0	10	0	1	73	2	20	9	32	0	0	22	34	35	14	0	0	20	0	0	0	2	3	4	10	1	0	25	56	0	0
"2"	1	96	37	0	22	0	0	0	11	66	0	0	19	100	0	0	0	80	0	1	66	70	17	42	116	0	5	10	14	32	12	9	1	0	7	22	0	2	10	0	55	2	13	77	0	4	5	0	4	0	3	2	11	66	0	11	22	26	0	28	10	11	35	26	0	5	0	2	0	19	0	6	0	16	1	23	29	152	0	0
"3"	9	0	53	16	0	19	9	0	15	18	6	1	15	77	0	0	0	66	0	8	32	91	10	26	122	0	32	0	6	45	5	20	0	0	65	0	8	0	0	0	119	1	15	57	0	19	15	0	0	0	0	0	0	46	0	22	40	73	1	0	17	8	47	36	0	0	63	7	0	0	1	6	0	8	8	0	11	62	0	0
"4"	1	0	22	31	29	5	15	0	8	113	0	1	55	61	1	0	0	3	0	3	123	80	0	19	60	0	20	0	54	61	16	0	1	0	8	16	0	0	0	0	26	5	12	20	0	2	18	3	0	0	1	42	0	94	1	17	41	33	1	11	25	9	43	2	0	0	6	0	2	9	0	6	0	1	28	0	25	72	4	0
"5"	1	1	24	19	19	0	6	0	20	32	0	2	134	34	0	0	2	21	2	2	26	68	0	11	92	0	16	0	44	56	39	3	4	7	18	2	1	0	22	0	83	0	24	24	3	2	19	0	0	4	0	5	0	29	0	13	5	90	0	0	8	21	44	0	1	0	16	3	0	6	1	7	1	10	0	0	5	62	0	13
"6"	38	0	15	6	21	2	6	0	0	94	6	0	10	81	53	0	5	65	39	6	40	130	6	19	56	0	8	0	12	85	51	19	7	0	39	2	0	0	0	0	169	9	27	35	0	22	12	0	19	0	1	0	11	36	0	22	29	70	1	0	76	16	34	0	1	0	47	6	0	0	0	3	0	8	0	18	24	208	0	1
"7"	21	10	26	0	23	0	0	0	5	41	7	5	64	44	3	0	1	37	0	35	55	35	21	34	98	0	6	17	23	164	15	65	11	11	4	4	1	0	2	0	119	21	43	84	0	25	37	2	0	0	0	0	0	19	0	45	82	73	3	13	16	17	43	3	7	0	15	0	1	2	1	0	0	0	2	0	68	168	10	0
"8"	4	0	340	0	0	5	682	0	16	35	0	0	21	31	0	0	0	52	5	1	4	11	3	19	31	1	0	0	1	62	5	0	0	0	5	0	0	0	12	0	52	5	29	45	0	0	1	0	0	0	0	1	0	21	0	0	0	8	0	0	25	6	0	11	0	0	7	1	0	0	0	0	0	0	39	0	40	10	0	0
"9"	23	1	97	6	0	0	5	0	0	29	10	0	29	65	4	0	2	71	17	4	21	18	3	31	70	0	29	0	22	100	19	25	11	2	26	0	0	0	2	13	67	0	44	75	0	0	52	0	19	12	15	2	0	88	0	55	13	36	0	13	21	6	61	0	0	3	68	17	0	0	1	22	0	1	2	0	71	103	0	1
"10"	1	19	0	391	0	0	0	0	4	131	2	0	0	45	0	0	0	34	0	0	29	10	5	14	49	0	7	0	1	32	2	4	0	11	5	4	0	0	0	4	22	0	45	13	0	6	11	0	0	0	0	9	0	54	2	1	5	67	0	2	5	2	49	4	0	0	18	3	0	0	0	0	0	23	4	0	22	29	0	0
