"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"
"1"	25	0	0	0	75	0	0	57	0	35	0	0	0	30	99	3	10	2	43	40	0	0	13	0	30	2	2	0	0	0	52	9	17	1	0	0	3	0	0	0	1	11	56	76	35	34	0	0	0	9	22	4	0	1	2	20	24	0	0	27	0	59	0	0	0	0	37	1	55	0	31	8	1	2	0	0	0	78	16	16
"2"	46	98	0	1	16	2	146	96	0	1	22	0	0	33	38	0	4	51	0	34	0	41	18	0	116	0	0	3	0	0	63	0	19	12	0	13	3	3	0	0	0	19	148	110	67	0	0	0	0	5	2	23	0	0	0	76	5	0	2	104	0	13	0	0	0	0	67	0	78	10	17	21	5	15	3	0	13	79	9	0
"3"	55	14	1	1	2	0	17	37	4	19	0	1	0	12	64	6	10	8	20	35	0	4	23	2	42	2	2	0	0	0	25	2	15	13	0	6	23	5	0	4	0	3	77	40	18	1	0	0	3	9	5	19	0	6	0	1	5	12	1	42	0	32	0	0	0	0	30	0	30	26	30	9	0	14	2	0	1	99	30	2
"4"	103	4	0	1	238	0	61	0	0	12	5	1	0	43	113	0	0	7	17	73	0	17	97	0	48	0	1	0	0	73	109	0	35	0	0	5	27	0	0	0	0	6	81	75	59	0	2	0	4	3	29	53	3	0	1	1	40	0	0	96	0	59	1	0	0	16	45	1	48	25	32	5	12	8	4	1	0	70	3	1
"5"	32	96	12	0	14	13	501	0	0	74	3	0	0	2	19	0	0	8	0	30	0	2	44	0	35	0	0	0	1	0	13	0	2	5	0	3	15	0	0	0	0	4	32	65	25	0	0	0	4	0	0	4	0	5	0	9	9	0	0	15	0	21	0	0	0	0	60	0	3	10	37	2	0	3	3	0	0	14	0	0
"6"	207	6	0	0	365	0	53	8	0	2	1	0	1	6	75	0	0	3	5	30	13	8	88	0	30	29	0	0	4	0	98	7	3	29	0	1	10	11	0	0	0	6	89	32	1	0	0	0	6	20	8	2	1	0	0	0	16	2	0	74	0	49	0	0	0	22	43	1	61	4	45	3	2	0	0	3	0	80	0	0
"7"	23	63	15	14	17	0	328	0	0	19	2	0	0	9	73	6	0	4	3	8	0	1	43	0	19	1	3	0	0	0	83	0	11	4	2	5	59	0	0	7	0	8	38	58	20	0	0	0	10	0	58	15	0	2	0	2	18	0	4	66	0	30	0	0	0	2	41	5	13	11	26	7	0	8	0	0	0	83	0	0
"8"	173	0	0	0	290	5	26	72	0	80	4	0	1	39	29	0	3	11	31	29	0	9	14	1	26	6	49	0	0	4	46	0	1	10	0	37	13	1	10	0	0	10	50	104	16	0	0	0	10	19	43	27	0	0	1	28	22	0	1	27	0	8	9	0	0	14	25	0	37	2	20	0	2	9	8	1	20	81	0	0
"9"	28	1	5	1	0	0	10	19	3	2	2	0	29	1	41	3	44	1	13	71	0	12	6	27	40	25	26	0	0	1	67	0	13	1	4	13	5	0	3	0	0	21	63	132	47	0	0	0	4	5	10	8	4	15	14	5	59	12	0	58	0	26	0	0	0	0	97	0	46	8	36	15	0	13	0	0	1	103	3	0
"10"	28	81	4	5	24	0	203	0	0	0	61	0	1	67	32	1	0	1	32	57	0	0	30	0	93	5	5	0	0	0	140	0	32	12	0	6	79	0	1	2	0	20	122	55	27	0	0	0	1	0	3	2	8	1	23	0	10	0	11	41	0	25	0	1	0	16	12	0	70	34	42	6	3	0	0	0	3	65	0	3
"11"	130	6	0	0	8	0	71	100	13	100	0	1	0	20	76	16	0	2	12	14	0	24	17	0	42	36	5	0	0	2	164	4	10	6	2	4	40	3	0	26	1	0	80	68	27	0	1	2	0	3	11	45	1	1	0	1	14	0	1	48	2	54	0	0	0	0	120	0	43	5	66	13	5	17	5	6	7	82	1	0
"12"	1	3	0	3	23	4	271	48	0	10	0	0	12	47	25	0	0	3	9	3	0	4	121	0	39	10	0	0	1	6	60	0	32	1	0	68	10	0	0	5	0	6	24	51	26	0	0	0	9	1	0	26	0	3	6	1	9	0	0	25	0	9	0	1	0	9	55	0	18	3	39	59	63	7	26	0	2	27	0	0
"13"	20	33	1	0	4	0	272	6	0	0	32	0	0	29	26	3	0	13	24	5	0	24	24	2	6	4	0	0	0	2	20	0	7	3	0	0	35	5	0	0	0	8	45	111	20	0	0	3	2	6	0	9	0	0	0	11	6	5	0	36	0	22	0	0	0	5	46	0	59	26	32	14	0	0	0	0	0	37	1	0
"14"	63	0	0	0	5	0	11	29	0	2	8	0	11	15	23	1	1	2	26	42	0	15	22	31	62	0	0	0	0	0	74	0	12	0	0	1	11	3	0	0	0	30	87	117	23	3	0	0	0	0	14	19	20	1	2	4	13	0	3	51	0	32	0	0	2	12	88	0	50	4	40	0	0	1	0	0	24	29	1	0
"15"	53	45	0	0	93	5	12	20	0	0	217	0	0	29	44	17	0	12	29	27	0	11	122	4	123	0	8	0	1	0	74	1	25	0	0	22	21	0	2	0	1	17	84	57	27	0	0	2	16	6	0	4	0	0	0	25	78	3	0	70	9	22	4	0	0	20	59	0	53	24	33	53	5	1	0	0	0	53	0	0
"16"	18	183	29	20	0	0	322	6	0	25	8	0	6	14	39	0	25	3	56	16	0	6	12	0	14	3	7	11	28	0	54	0	7	29	5	23	15	0	5	0	0	43	105	56	13	0	0	2	4	21	2	1	1	0	0	1	11	0	9	24	0	24	11	19	0	4	60	2	29	7	6	9	11	81	11	0	0	58	1	0
"17"	47	1	0	0	81	0	0	509	6	0	3	0	0	10	67	7	0	0	3	12	1	0	15	0	69	17	0	0	0	38	17	0	6	0	2	25	23	3	0	0	0	7	107	92	74	0	0	0	0	4	0	12	24	11	0	0	25	0	0	78	3	39	0	0	0	0	55	0	43	46	13	0	1	0	1	0	0	99	1	0
