"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"
"1"	0	1	0	36	9	35	0	0	1	8	236	0	0	0	42	19	0	2	13	1	0	1	0	2	0	1	26	70	0	1	5	14	35	10	0	0	2	35	1	33	0	3	7	8	0	0	26	6	3	27	37	33	0	8	2	0	5	0	33	5	0	4	3	24	1	12	0	0	0	4	127	5	48	41	0	9	0	13	0	3
"2"	0	8	58	39	0	0	3	0	0	0	46	4	6	1	53	37	21	0	44	30	16	0	0	28	0	1	13	111	0	4	2	176	0	6	17	11	0	41	7	29	5	0	51	20	3	1	80	0	5	64	0	44	0	14	0	1	25	0	12	29	2	19	19	6	0	10	24	11	0	0	160	0	100	43	18	9	0	2	0	8
"3"	0	0	108	0	574	15	6	3	0	0	18	0	8	0	99	37	0	1	5	4	0	0	23	66	3	0	4	79	0	4	1	17	8	12	6	1	51	15	1	29	4	1	3	1	1	0	40	0	0	27	0	27	0	3	9	9	42	8	7	61	0	0	14	0	23	0	25	1	0	0	119	28	59	49	0	11	0	10	19	1
"4"	0	2	34	17	4	0	17	14	27	0	12	0	1	0	136	76	0	0	33	0	2	1	0	0	0	0	0	91	0	19	5	141	18	7	2	7	0	27	0	42	10	0	8	30	103	7	43	0	18	96	0	59	11	7	5	1	19	43	11	17	2	78	51	1	17	0	2	1	2	17	85	45	121	50	0	42	0	8	1	10
"5"	2	0	228	0	393	0	0	23	0	0	37	25	0	0	126	41	40	1	92	4	0	0	1	16	0	1	0	41	0	12	16	35	4	37	10	12	0	70	10	32	8	2	5	11	6	0	126	8	4	26	8	19	1	11	1	0	25	2	5	51	0	0	2	0	5	0	33	0	11	29	54	5	51	74	2	25	0	13	0	2
"6"	8	0	77	0	42	31	8	0	0	15	88	0	0	0	35	60	0	7	28	0	2	1	0	9	0	0	20	73	12	0	0	41	6	11	6	1	8	19	10	65	0	0	10	20	0	0	29	22	0	69	11	23	0	8	12	2	20	1	23	31	2	10	9	0	0	0	10	3	10	0	56	15	56	27	1	0	1	1	0	0
"7"	0	0	100	7	148	0	0	0	172	5	71	0	0	0	31	28	0	0	5	2	22	1	0	0	0	0	0	68	0	0	2	60	0	29	3	2	19	10	0	22	0	0	9	4	1	0	35	1	9	15	0	12	0	4	17	0	0	3	20	21	1	3	0	6	0	0	14	0	0	0	31	43	27	24	0	0	0	0	0	2
"8"	2	2	61	0	120	42	4	3	0	0	18	0	44	0	115	12	0	0	31	0	8	3	0	25	0	0	6	43	15	5	22	51	4	5	0	36	7	5	7	40	4	0	17	5	10	0	67	0	0	24	2	7	0	24	0	0	1	2	25	24	9	12	30	0	5	0	2	26	14	8	71	0	53	79	61	28	0	40	0	0
"9"	0	16	25	11	1	61	0	0	0	0	239	14	3	0	120	74	1	0	42	10	23	21	0	10	0	0	5	76	0	1	29	102	4	0	12	0	4	42	10	8	7	0	26	7	0	0	101	8	0	44	0	75	0	6	0	89	42	2	15	24	0	2	19	8	0	1	14	0	15	0	29	22	173	41	0	40	0	0	0	0
"10"	0	0	8	1	227	170	0	0	0	9	43	0	0	0	27	29	0	0	10	0	2	0	0	22	0	0	9	71	0	0	7	85	2	0	15	0	3	9	1	7	0	8	19	2	0	0	21	0	0	82	0	58	0	3	3	0	9	8	10	11	2	0	0	0	0	0	1	0	1	1	39	45	36	17	0	0	0	5	0	5
"11"	0	15	4	53	60	0	0	0	49	39	192	0	0	0	69	15	0	0	18	6	0	10	1	0	0	0	0	36	0	2	4	45	0	11	2	2	5	30	1	46	6	0	20	3	8	0	31	0	0	64	0	19	0	7	0	0	6	21	15	19	8	1	1	0	1	0	5	0	0	4	57	5	38	42	3	4	1	4	0	0
"12"	15	2	118	0	86	1	0	4	19	152	27	7	0	0	50	42	4	4	24	0	12	0	1	26	0	1	0	42	8	4	8	50	7	1	14	1	0	60	0	11	0	5	17	0	3	0	23	0	0	71	0	33	0	16	9	0	5	5	16	9	20	16	8	11	2	0	7	0	5	0	53	5	144	75	0	21	0	4	3	4
"13"	0	0	767	0	26	3	0	0	0	9	265	1	0	0	42	27	0	0	21	0	0	11	0	3	0	0	0	5	0	1	10	22	0	4	0	0	0	1	0	0	8	13	8	9	0	0	81	8	1	12	0	21	0	1	0	0	2	3	15	2	1	10	61	1	0	0	2	0	0	0	34	10	18	31	0	0	2	0	0	0
"14"	0	5	7	2	343	24	11	46	20	0	18	7	10	0	53	22	0	37	8	2	8	0	0	7	1	0	0	77	0	2	8	43	0	5	3	14	17	88	2	25	38	4	33	14	0	0	58	3	0	159	0	83	0	12	0	0	2	6	115	33	0	24	0	0	22	0	8	0	0	0	72	19	105	64	0	7	0	0	0	0
"15"	4	3	11	1	50	0	0	0	2	8	189	1	0	0	55	31	0	0	46	4	0	1	0	9	0	5	2	53	0	10	2	42	2	1	4	4	7	2	3	7	1	2	45	12	0	5	11	0	0	87	1	14	0	0	7	0	13	3	8	14	25	0	0	1	0	3	3	1	1	1	43	7	108	34	0	3	0	2	1	0
"16"	0	0	235	0	3	0	6	0	0	0	43	65	3	0	114	48	0	0	39	6	36	0	0	42	0	1	34	129	0	0	0	112	2	22	17	25	3	41	0	21	0	0	24	7	11	0	53	0	6	104	7	111	0	2	5	0	3	1	14	54	1	23	15	12	2	0	14	0	0	0	73	5	114	59	0	5	0	39	0	25
"17"	0	0	105	0	218	0	0	5	12	56	68	0	0	0	57	82	0	0	18	6	5	0	0	4	0	0	0	28	0	0	2	77	28	8	9	2	9	37	5	9	6	2	4	0	2	0	10	0	17	40	0	23	1	3	0	0	6	0	5	34	0	18	0	0	0	0	14	4	3	0	25	8	41	64	0	3	0	0	1	0
"18"	1	0	83	0	91	0	0	0	3	3	95	0	0	0	58	48	0	0	30	7	8	0	0	1	0	0	4	44	0	3	30	8	18	19	0	1	2	9	15	4	3	1	15	9	9	0	39	0	2	71	1	26	1	16	0	0	4	24	11	26	0	7	3	0	0	0	3	0	1	0	49	3	115	15	0	6	3	0	1	8
"19"	0	0	82	2	313	0	0	0	1	16	22	0	0	1	80	73	0	14	7	0	5	4	1	13	0	0	6	152	0	17	7	35	1	0	23	4	0	12	5	10	0	0	0	0	0	0	30	0	14	30	0	37	0	10	0	0	8	2	49	39	0	0	10	18	7	4	29	2	0	0	22	4	96	25	0	10	0	0	1	1
"20"	0	0	0	126	163	506	18	0	0	0	38	0	13	0	72	67	0	24	0	0	15	3	0	8	0	0	0	11	0	0	10	12	1	0	22	4	15	2	0	2	0	0	0	7	0	0	18	0	4	6	0	43	0	10	0	0	15	3	2	19	0	2	11	0	1	1	0	1	0	0	76	1	14	18	0	4	1	0	3	0
"21"	0	0	177	0	11	0	26	7	15	1	44	1	3	0	12	26	0	0	16	13	3	0	0	14	4	0	2	100	0	7	23	60	1	35	1	34	7	11	0	34	0	15	7	49	0	1	50	0	32	26	0	30	0	6	0	0	0	1	19	81	0	4	1	0	6	0	2	6	15	0	57	6	27	43	2	6	1	0	1	1
