"covariate1"	"covariate2"	"covariate3"	"covariate4"	"covariate5"	"covariate6"	"covariate7"	"covariate8"	"covariate9"	"covariate10"	"covariate11"	"covariate12"	"covariate13"	"covariate14"	"covariate15"	"covariate16"	"covariate17"	"covariate18"	"covariate19"	"covariate20"	"covariate21"	"covariate22"	"covariate23"	"covariate24"	"covariate25"	"covariate26"	"covariate27"	"covariate28"	"covariate29"	"covariate30"
"1"	1.49247438594736	0.338011641885956	1.47422770015312	-0.393500841869496	0.129489057815575	0.335023923214947	0.302414986092353	1.40889869371613	1.25890746076631	0.648486326026551	-0.40092135028246	0.584919772343852	0.798897580716226	0.312040788306617	0.815498898168974	0.112774543388879	1.12094012132938	1.19333843944246	0.834054740650773	1.1670122839058	-0.496497900407487	-1.0477752174938	0.176211107496126	1.99691839388265	1.29538852883764	1.58668786146612	-0.487942057679087	0.0387192485206772	0.111849291605302	-0.382453417635742
"2"	-0.123847095409084	-0.859876570033994	-1.78654601789279	-2.29306244315068	-1.14158346295839	-1.34608807448118	-1.13499760446575	0.7401915260713	-0.64527306828085	0.718886744553675	-0.88921229433165	0.241316776112556	-0.671099347773109	-0.786323475336899	0.355449154289909	0.349144871542419	0.517193582349147	1.42565635924108	0.126747747200335	-0.16339131667902	-0.353368005630998	-0.613458457186284	-0.71326662405485	-1.30251546899679	-0.924515293104524	-1.45063665222864	-0.902981278246605	0.6804017789147	-0.755710693631855	0.185435072869441
"3"	-0.978830337732655	-1.0188691607721	0.041359061953791	1.3008760156126	0.649074578731544	0.23909796010029	0.384003389209207	-0.067229931462933	-0.786305213152985	-0.820102467767228	-2.07623778275477	-1.24172619663351	-0.122303395135688	0.825245863311621	0.331226209219203	0.0315887740949516	2.03629023824236	-0.264973818221414	0.468229347974071	1.29230190236028	0.338575083423302	0.474101373036403	1.19760446639614	-0.808771905135186	-0.380772256802772	0.728987995933824	-0.685020577579175	-0.456433184213822	-0.0428978233388525	3.00742298117333
"4"	1.18762975450022	1.21550522002926	2.30642899764001	-1.22895823157321	0.860596217646758	-1.17022899050074	-0.724020375996087	-0.606549670593814	-1.24303929195364	-0.652653284966535	-1.26790702925821	-1.25988073767477	-1.90432750574706	-2.10427760669204	-1.67788985841138	-0.415757216179446	0.402249707918495	1.04816468612704	2.31572149841054	1.21694210524786	1.45609676157738	-0.361084695922212	-0.437398674410243	0.889732964673423	0.0416050855424581	-1.07279255183409	-0.148946287313569	0.423653869824603	-0.32020347072733	-1.63596990152243
"5"	-0.716021990772247	1.42025585645522	1.5067723149183	0.609426935058999	1.11819939675905	0.45738286684989	-0.823780375487688	-0.606962673579489	0.642548922753855	0.438572464406681	-0.448061574475512	-0.612370532951314	-1.33120648872378	-1.79816292517367	-0.0600135237609013	0.0158161720276807	1.29990412640064	0.0965930596809677	2.00668003317987	0.570505080484172	1.78380116106306	-1.58972916227572	-1.51636476190134	-1.82304044338118	-0.976715046363494	0.348502001923214	1.2617446042731	1.47705305249509	0.216323496242268	-0.132053884369172
"6"	-0.138005689893534	-0.612806580236368	0.71964938014573	-0.153747994036288	-1.72865224284373	-0.737736915167758	-0.456741164475145	-1.82272309351643	-2.44206828320736	0.704672906044369	0.585359611681274	-0.152038343046704	0.198002534979667	-0.270253217305144	-0.726923425164283	-0.657558300224567	1.01086173811318	-0.144352262022217	-0.0924955492717927	0.724415323729536	0.343052969811535	0.336073442634158	-0.0769644530058391	1.28658306295324	1.67214572672482	0.963656340652962	-0.219496138566063	1.30686683679329	0.338262959249526	0.0682616023204071
"7"	0.0373824806992796	0.439810477148467	0.363388406241501	0.942680875632529	1.14592377452449	-1.00117200511178	-0.590014572215837	0.411549521611302	-0.9631811289323	-0.0295399787454732	-0.332567636247937	-0.584508527056345	-1.4701418945547	1.10430331045125	1.49085674138556	0.790501508291433	0.897275877619001	0.0802323987765356	0.482587451679742	0.11907970505878	2.45216342612552	-0.00335667836414899	-0.295837539302767	0.275426404255285	2.25097660793209	0.49420637760379	2.01219746366744	-0.665974984984004	0.605057887107442	-0.581019407690404
"8"	-0.992399607588619	-1.23852639862598	-0.335009822889474	0.0331247693649474	-0.393511241841596	0.138117964945417	-0.697942392476222	-0.528274154226409	1.67986092654098	1.67264834662026	0.790069248572216	1.36486752856142	0.208407231334482	0.212535861899556	-0.281981509051565	-1.02855935907391	-0.912994419442109	-1.43708752244265	1.06702545410899	1.76160160935691	1.2060430953297	1.80842638753228	-1.00239101410812	-0.439333262449121	-1.602195048763	-1.8339793499475	-0.637073121931822	-1.51428186817438	-1.05678322165921	-0.241592029161957
"9"	2.44798429249379	0.292986070208911	1.15052665514958	1.03841557483241	-0.406324529582416	0.468413907294647	-0.12026851717038	0.702000247100147	0.820290105864537	0.205584099771222	1.86150772746685	2.84196713620022	2.04291460756477	-0.347251575337439	0.813648818695032	0.431211442284518	-1.29190749641644	-0.420590840484606	-0.301493994817169	-0.610409254615049	0.364418923030437	-1.01292218194364	0.977042675279702	0.318357796622635	-0.0960670039334392	-1.15754504871091	-1.05960537923402	0.451150206514379	1.02414395476043	0.061380087976834
"10"	0.0419809451951854	2.2886254965187	0.445998873289326	0.575370105022396	-0.717565661646572	-0.720679602380377	1.23347235471955	-0.417956751723288	1.19208081290435	1.50991325290941	1.31066606870475	2.21832994543055	1.24667128709317	1.50749839024928	0.799056870974727	0.0014285201091663	0.73399807969204	0.022189876024358	-0.143719194156271	0.776102681485408	-0.762370914971629	0.66222230945296	1.41848459773836	0.612548228583425	-0.0290021224964863	-1.17962319621486	0.0654077994607928	-0.744300535558265	2.14682978879393	0.36455585854232
