"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"	"taxa151"	"taxa152"	"taxa153"	"taxa154"	"taxa155"	"taxa156"	"taxa157"	"taxa158"	"taxa159"	"taxa160"
"1"	40	0	0	16	0	26	0	0	0	9	27	35	0	0	95	0	0	0	0	31	0	6	0	0	2	40	2	1	0	0	7	41	0	15	13	0	16	0	2	19	0	0	1	0	0	5	25	0	5	9	0	90	0	20	34	11	31	16	0	10	0	0	3	5	0	4	0	29	14	2	0	0	16	2	0	0	0	2	1	1	19	0	16	9	0	0	31	0	46	33	0	0	53	0	37	7	17	6	3	1	11	35	6	0	26	53	0	0	1	47	0	4	9	0	103	0	0	11	8	0	17	0	16	0	4	0	50	10	0	0	13	23	0	62	0	15	1	37	0	8	8	0	0	0	52	0	0	2	0	8	0	3	1	2	0	17	0	0	1	0
"2"	0	1	0	4	0	65	0	0	0	0	0	2	0	0	21	9	221	0	5	7	1	23	7	0	0	21	0	3	0	0	19	37	0	6	70	2	52	0	0	1	0	0	1	2	0	0	33	0	4	12	0	4	0	1	35	6	19	44	0	18	1	0	2	0	18	0	0	24	22	1	0	0	15	0	0	3	0	1	8	51	0	0	35	23	0	4	0	0	48	4	5	0	5	0	15	8	3	12	9	19	12	1	5	0	17	5	0	0	0	6	0	17	0	0	41	0	8	12	0	5	0	0	19	0	1	0	15	0	0	0	5	20	0	29	0	14	0	13	2	1	1	0	0	1	40	0	3	0	12	2	0	0	14	27	0	44	0	3	0	0
"3"	4	0	17	5	0	0	0	0	7	1	18	72	0	8	73	3	0	0	44	2	0	2	1	0	0	46	0	4	0	0	50	20	0	53	27	6	2	0	0	0	0	0	0	0	2	3	13	0	41	5	0	6	10	32	52	2	31	31	0	25	0	0	1	0	0	0	0	38	8	8	45	1	31	0	0	0	0	2	5	3	10	0	11	36	0	2	8	0	23	20	1	0	27	0	47	21	21	9	70	19	23	16	5	9	14	60	0	0	0	52	0	35	0	0	22	1	25	3	8	47	3	0	40	0	0	0	22	0	0	0	1	16	0	17	11	1	0	6	0	3	7	1	0	0	44	14	1	21	16	37	3	0	0	17	0	6	0	0	11	0
"4"	0	0	0	7	0	11	0	0	0	3	0	37	0	7	219	0	42	0	3	0	0	17	5	0	3	3	0	3	0	0	31	20	0	2	7	4	3	0	0	13	0	0	2	0	0	0	27	0	12	25	1	4	1	15	35	33	15	6	0	8	0	0	16	0	18	0	0	3	16	0	15	0	1	0	0	0	0	0	8	0	1	0	20	14	0	1	1	0	12	0	0	0	3	0	1	8	0	2	0	10	26	1	8	0	3	13	0	0	0	56	0	5	1	1	0	0	8	16	27	3	0	0	15	0	0	0	3	0	0	0	15	37	0	17	0	9	0	19	1	1	5	0	0	0	15	5	0	1	6	5	0	0	1	5	0	12	0	15	7	0
"5"	0	0	5	0	0	3	0	6	0	34	2	85	0	0	89	5	24	0	0	43	0	17	41	0	0	42	0	0	0	0	22	29	0	67	45	4	3	0	9	5	0	0	0	0	0	0	7	10	3	23	0	0	0	29	18	0	50	63	0	28	1	0	5	1	0	0	0	45	55	0	9	3	13	1	0	0	0	5	0	32	0	0	6	26	0	3	0	0	47	6	33	0	15	0	98	8	1	0	3	35	8	0	19	0	39	40	0	0	0	13	0	13	5	0	73	0	0	20	0	0	19	0	6	0	8	0	22	0	0	0	0	47	0	43	5	1	0	46	0	3	1	0	1	3	4	2	23	11	3	10	0	0	1	7	0	19	13	1	10	0
"6"	2	0	0	0	0	4	0	0	35	3	0	55	0	0	95	0	0	0	0	14	0	2	1	0	0	10	0	2	0	4	40	14	0	1	7	7	3	0	4	12	0	0	0	0	0	0	11	1	4	12	0	1	0	0	40	4	18	23	1	22	0	0	8	5	1	0	0	15	22	0	0	1	1	0	0	0	0	0	8	0	0	0	15	35	42	5	22	0	17	4	4	0	8	0	15	17	14	0	11	2	41	7	15	0	51	40	0	0	0	13	0	29	10	17	9	0	0	33	0	16	14	0	9	0	0	0	40	0	0	0	0	10	2	0	11	4	0	42	1	1	26	1	0	19	11	0	0	0	0	11	0	9	1	37	0	17	0	2	21	0
"7"	1	0	0	30	0	0	0	4	15	0	1	0	1	0	582	0	20	0	0	0	0	24	68	0	9	11	0	1	0	0	2	45	0	1	4	5	0	0	0	1	0	0	0	0	1	0	13	0	0	1	0	0	0	5	0	0	19	4	0	6	0	0	3	0	0	0	0	4	0	0	0	0	27	0	0	0	12	0	0	0	0	3	6	7	0	0	11	0	1	0	0	0	20	0	11	0	16	4	1	26	2	14	0	0	0	5	8	0	0	17	0	36	2	20	16	0	0	40	3	4	1	0	1	0	0	0	7	0	0	0	1	11	0	1	0	2	0	15	0	1	4	0	0	0	6	0	1	14	0	1	0	0	0	45	0	4	0	0	13	0
"8"	0	0	0	4	0	16	0	0	0	69	11	127	0	0	0	0	1	0	1	2	0	4	14	1	0	20	0	4	0	0	26	52	0	6	42	0	3	0	0	0	0	0	0	1	0	0	8	0	22	64	0	7	0	19	17	0	7	28	1	7	0	0	0	3	0	0	0	19	30	0	34	8	40	0	6	0	0	0	6	19	2	7	30	16	0	3	0	0	28	2	0	11	37	16	14	4	8	49	19	4	8	0	0	0	17	38	0	3	0	15	0	30	4	1	49	0	0	13	0	1	1	0	1	0	7	0	2	0	0	0	1	34	3	13	10	5	0	11	0	51	5	4	0	0	84	22	0	2	0	7	0	0	10	48	0	8	0	0	7	0
"9"	11	1	0	0	0	1	0	0	0	3	0	154	0	7	39	0	263	0	1	5	0	33	29	0	0	29	0	3	0	0	22	9	0	44	65	1	9	0	1	1	0	0	0	2	0	0	90	0	56	33	0	0	1	39	28	0	6	69	0	50	0	0	32	0	0	0	57	1	9	0	3	1	3	0	0	0	0	0	0	5	3	0	9	4	0	0	0	0	41	27	0	18	57	0	9	3	5	0	4	15	20	1	9	0	4	44	0	0	0	35	0	4	34	0	22	0	0	4	23	5	2	1	60	0	1	0	47	2	0	0	1	75	0	4	3	2	0	37	5	11	0	0	0	0	31	1	0	3	0	23	0	1	0	12	0	21	0	0	4	0
"10"	0	0	0	3	0	0	0	0	61	0	0	0	0	23	1	17	19	0	16	1	1	7	24	5	0	35	0	1	0	0	26	56	0	3	39	3	0	0	3	0	0	0	0	0	0	0	49	0	32	12	0	0	1	16	8	1	40	17	0	12	0	0	3	1	8	0	0	10	37	2	0	1	5	0	0	0	0	0	0	7	1	0	43	52	0	0	0	0	24	8	4	0	1	0	25	4	9	6	12	3	2	4	1	0	26	56	1	0	0	10	0	16	6	22	6	1	0	8	9	0	5	0	13	0	5	0	31	0	0	0	3	45	2	16	3	4	0	10	0	0	2	0	0	0	19	0	0	5	9	4	0	4	9	7	0	33	0	3	41	0
