"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"
"1"	0	43	21	1	829	1	0	230	1	0	1	169	26	0	11	48	1	47	26	76	0	0	10	0	0	35	0	4	0	0	9	47	33	0	0	98	8	30	31	85
"2"	5	0	0	311	697	2	52	17	2	4	3	30	111	11	7	0	9	14	0	147	3	0	14	7	6	79	14	0	0	0	40	64	99	1	0	102	24	31	47	23
"3"	14	7	2	74	498	94	73	23	1	2	1	87	40	0	28	1	0	49	11	90	0	0	5	56	6	104	2	7	0	0	0	90	210	1	0	64	16	137	83	18
"4"	10	48	29	165	287	12	87	10	1	8	21	31	40	0	13	7	11	35	0	116	0	0	4	29	0	82	16	1	7	4	2	82	95	1	0	36	31	22	62	25
"5"	0	2	3	373	886	0	2	46	0	3	0	2	11	0	16	2	0	5	4	60	4	0	0	0	2	61	0	0	0	0	0	3	20	0	0	30	2	17	51	10
"6"	0	0	26	435	31	21	175	22	9	21	9	41	16	0	33	10	1	10	4	131	30	0	1	37	18	62	0	12	0	0	0	47	156	0	0	84	24	46	23	22
"7"	2	0	69	659	25	0	150	24	0	3	0	29	24	1	59	2	0	44	10	58	0	2	0	14	1	14	1	0	1	0	0	24	54	4	0	40	17	13	58	34
"8"	0	0	0	702	113	46	216	25	5	3	6	82	92	0	16	12	15	15	31	74	0	6	0	5	4	121	0	5	0	0	0	34	45	0	14	63	5	39	23	97
"9"	7	4	61	0	341	72	7	145	8	30	12	44	24	0	2	0	0	63	13	135	0	0	0	51	5	118	2	19	0	0	4	57	56	0	0	67	2	112	134	13
"10"	12	47	20	237	32	21	226	16	1	4	13	60	100	0	18	2	2	20	24	151	2	0	0	77	1	99	4	34	0	0	4	19	58	6	0	68	44	34	71	38
