"covariate1"	"covariate2"	"covariate3"	"covariate4"	"covariate5"	"covariate6"	"covariate7"	"covariate8"	"covariate9"	"covariate10"
"1"	-0.838452464328839	1.00828514820158	0.234995624826891	-0.413133421049233	-0.6505611989316	-2.28077583415468	-1.06904477772534	0.00876768638243966	-2.21602253214348	-1.10924108793231
"2"	1.77496851336282	1.28293529549307	-0.0446773301925334	-0.43848275358568	-0.56921330660806	0.0886001788649208	0.119948240830908	1.4286494679467	-0.287569926385549	0.622824306483748
"3"	0.31167249582883	0.469264239753816	1.35068029437882	-0.158576047269119	0.118642314312339	-0.937356552918439	2.10019667484723	0.970300660775726	-0.706894396337285	-0.548880634657684
"4"	0.306588526281153	-0.0499252439499632	0.0475297423473478	0.274778070402936	-0.168355562387187	-0.76211961461895	-0.0950351154903685	-1.58894758796993	0.163415779758481	1.73811564776337
"5"	-0.605594540656983	-2.2593598109751	-0.105762765591439	0.804954339936041	-0.273321825299109	-1.28265899588758	-0.56816194124531	0.777553327506852	-0.74680941513369	-0.534910763849079
"6"	0.00602166941818665	-1.87733822325333	0.0105161325629344	-1.27263876645291	-2.52088052516594	-0.326229402463999	-0.071102310801719	0.376591613108456	0.436500484675134	0.148839965211854
"7"	0.391465827292183	1.18946920824573	0.910607921257872	0.46575839548592	0.435841453680828	1.76336240774167	-0.217836752266946	0.151172175391046	-1.84856484625241	-0.741886799467777
"8"	-0.694323011012362	-0.0567762823234674	1.55134976481055	0.142574973350825	-0.574141569912499	-1.80466379874258	-0.831380361271042	-0.332522763009905	-0.209322721709152	-1.15170200184401
"9"	-0.813170118916341	0.44656889667181	0.813740707317469	0.58055582172676	-0.123748206392203	0.109721631183378	-0.387114044628589	0.829943481940785	-1.33420975777686	0.15473683237078
"10"	-0.757528477403708	-0.795031193852493	-0.458733969904125	-0.210153345965793	-2.28089058357055	-0.893793227784195	-0.534022408228465	-0.615933894403756	0.350020767019577	0.809563004890913
"11"	0.0390049624225604	1.64694879498472	0.229224253093117	-0.162798664294993	-1.2104483906887	-0.206791629108058	1.57950380456873	1.69923278389614	-0.245560581745947	0.462378822430902
"12"	-0.168406234532883	1.00400617758411	-0.274529917645582	1.2861202528123	-0.636760898181881	0.957154531748918	0.673375369465841	0.0609858684196882	1.12377398791901	0.618073852954565
"13"	-0.297534053443166	1.41195298541408	0.805144416341409	-0.552786375303713	0.601880731844005	-0.133201852199504	0.315823172766983	0.559508692412314	0.640532078540563	1.4557621965052
"14"	-0.104747109890196	-0.238037593117765	0.570296920824087	0.925319034412487	0.328908605842461	-0.541063876084024	-1.02019399668434	0.355352264089205	0.385850441352426	0.388405036542425
"15"	0.530306417009784	2.61478446138433	2.09791892807004	0.0338091792019225	-0.207237209260722	-0.809247782924206	-1.47328952337214	-2.45817615782055	-1.53675530411053	-0.98955194870956
"16"	-1.93802099658918	0.421582976908755	-0.991936848967009	-0.882741819456681	1.01781873890188	-0.201794350998249	0.702150049443016	-0.365122564947533	0.491852951681749	0.904261295159602
"17"	-0.315216227989969	-1.32002546763779	0.493780713763802	-0.966023449315248	-0.00850809855681301	0.468058083392474	0.892977015447582	0.454658898807514	1.02615828242624	-0.42060973677538
"18"	-0.711393825926348	0.0440084097727998	-1.2729929070349	-0.416115764603724	-0.507585903751684	0.782485990655875	1.13801077200824	0.112914685374156	1.29749267934199	1.67895605440725
"19"	-1.31234620515915	-0.311308589559513	-0.39492319078276	-0.227819600101078	1.1389196409602	-0.644321838127265	-0.0155593261804716	0.0342787156565609	-0.386021785434328	0.224116146368201
"20"	0.812278693643958	-0.291904227117724	-0.241484358302395	-1.13292069231005	-1.42860588311326	-0.458294155201205	-1.49814760610426	0.334114759120138	0.541081331088601	1.60667909141799
"21"	1.17138782627449	0.903278299181461	1.17217416862345	0.641248678830504	1.30467244166897	1.90594693026726	-0.443682722971222	-0.516733551862882	0.355421023937813	0.61781127644877
"22"	0.493760111385943	1.32363268891221	0.071983104619247	1.35239888710567	2.14983719991077	0.972368405495947	0.353313427141218	-1.94120773512842	0.665186000208772	0.541852825817698
"23"	-2.65700341017369	-0.63049361762775	0.922223789857183	0.352399283778671	0.38025904960696	-1.50659337635667	-1.43643141959352	-0.45971377419358	-0.402459129989254	-0.0867979480244366
"24"	0.661911463898719	-1.16669253742244	-1.55667567307561	-1.15033423104703	-0.487636092121904	-0.117118674875633	-2.82527300299403	-1.73001376353184	-0.514840210970732	-0.56099069481683
"25"	0.177971423214877	2.04104331044575	0.483223783604569	-0.37430014572841	1.06395999108392	0.623452905470209	0.0456565348093164	0.892409412188619	0.502055955789019	0.294554300566703
"26"	-1.64935318917732	-0.229246915166152	-0.441276895763994	0.583729170744165	0.374031460134342	0.487168839417423	0.139503757461563	0.115779263795052	0.74725354866142	0.292260849220743
"27"	-0.2817649471693	0.972436475973303	1.26016050387764	-0.201359233092499	0.172916973252412	-0.0480707756722462	-0.667246261772959	-0.725929510915997	0.508691043142813	0.0167969286999512
"28"	-0.300390958513087	-0.80541512619515	-1.04492676745587	-0.987925179163303	0.0200856682700256	-0.468343279026452	1.03210450732363	0.26662962788204	0.656655995104628	-0.669962253985445
