"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"
"1"	15	84	0	2	39	19	1	0	36	2	0	109	3	2	41	10	0	0	18	23	0	0	30	0	0	0	6	0	0	31	15	8	32	0	0	1	0	1	1	5	18	0	0	5	0	38	7	22	44	0	24	3	0	13	31	0	38	24	0	20	6	0	10	1	2	1	0	0	2	3	3	6	0	7	39	0	0	0	3	0	2	0	0	6	0	0	0	4	0	9	0	0	15	0	0	0	0	16	31	0	0	0	0	0	2	14	0	15	6	8	3	0	5	32	3	9	7	30	0	0
"2"	32	6	1	47	5	1	5	0	0	6	0	206	1	5	12	14	0	2	2	17	0	0	0	0	0	0	3	0	0	45	4	0	4	2	6	0	0	8	13	0	6	7	0	14	0	57	0	6	1	3	33	7	11	18	11	1	21	9	0	21	0	0	6	0	0	2	0	0	0	0	7	29	0	5	59	0	3	16	0	0	1	0	0	0	0	0	9	15	10	2	4	0	8	1	18	0	0	3	0	0	0	29	0	0	2	0	0	13	6	8	4	0	7	5	19	31	2	16	0	2
"3"	11	1	8	0	25	8	1	0	0	0	0	19	24	16	0	413	0	2	54	1	0	0	5	0	4	29	21	0	0	30	20	2	32	3	0	0	0	0	27	0	11	0	0	73	0	11	13	97	8	1	6	1	0	2	13	0	12	0	0	11	0	0	3	0	16	0	0	0	0	18	7	3	1	9	72	0	0	16	5	0	22	0	0	0	0	2	16	2	2	7	15	3	11	0	30	0	0	12	3	0	0	0	0	0	0	19	0	3	9	0	46	0	21	12	2	36	5	8	0	0
"4"	17	37	0	50	3	15	19	0	1	0	4	3	0	1	343	4	0	0	1	0	0	0	0	0	0	0	8	0	0	16	4	0	58	0	0	0	8	0	15	0	15	1	4	28	4	10	0	50	5	0	20	1	0	3	13	0	46	0	0	6	0	2	10	0	17	8	0	0	0	1	0	18	0	6	47	0	0	26	0	0	1	0	0	15	0	1	7	14	11	23	1	0	13	0	6	0	0	5	2	0	0	26	0	0	17	59	0	32	6	1	0	0	0	3	0	37	9	28	0	6
"5"	62	15	13	14	0	7	0	0	0	9	6	0	0	1	388	18	0	0	14	7	0	0	0	0	0	2	5	0	0	32	26	3	9	0	0	1	12	0	41	0	18	0	1	23	0	18	3	12	39	0	5	8	42	6	107	0	13	0	0	41	0	0	16	1	15	7	0	0	0	19	21	20	0	27	37	0	0	37	19	0	1	0	0	9	0	0	3	17	27	41	4	8	3	0	3	0	0	24	1	0	1	0	5	0	10	2	0	10	8	13	42	14	33	3	9	19	9	56	0	0
"6"	94	18	0	32	0	0	0	9	0	5	0	1	1	17	107	11	0	6	2	16	0	12	5	0	37	0	57	0	0	39	0	0	16	0	2	2	0	8	11	0	31	0	8	17	0	52	0	7	12	0	33	2	2	2	37	0	3	0	0	67	0	0	6	4	20	0	0	0	1	7	12	6	0	2	44	1	11	1	4	0	0	11	10	4	0	5	5	7	22	1	1	0	15	0	0	0	0	3	0	0	0	2	0	0	18	19	6	6	1	31	34	10	28	0	4	16	3	9	0	6
"7"	45	53	5	120	0	1	0	2	15	43	0	51	23	0	10	83	0	1	13	4	0	0	1	2	5	0	53	0	2	21	7	0	20	0	36	0	0	1	55	0	34	0	0	55	3	42	0	22	12	0	33	2	10	35	43	0	54	0	0	34	0	0	6	1	21	0	0	0	0	27	8	36	3	0	48	0	0	58	5	0	0	1	6	15	0	19	54	15	8	19	1	0	16	0	4	3	0	5	1	2	0	3	0	0	0	13	0	8	4	0	11	23	2	0	34	7	65	61	0	21
"8"	7	9	0	94	0	9	6	1	0	0	0	130	0	11	90	10	0	1	7	15	0	0	1	0	0	0	25	0	0	59	10	0	102	0	0	0	0	0	0	0	43	0	15	59	0	2	1	11	29	3	101	29	0	42	19	6	73	49	0	44	0	7	3	0	1	0	0	0	34	0	7	22	0	21	54	0	0	6	23	0	1	14	5	12	0	0	8	21	10	0	12	13	25	13	3	0	0	2	7	0	0	3	0	0	0	0	0	9	0	0	1	1	3	4	82	2	29	10	0	0
"9"	64	34	0	0	6	21	0	0	171	39	0	0	0	11	0	200	0	15	11	23	0	0	9	0	0	0	41	3	0	47	31	0	21	1	0	0	0	0	16	0	30	0	0	37	0	15	0	12	24	0	18	15	12	3	36	0	43	0	0	30	0	0	0	0	1	0	1	0	0	0	0	77	1	15	89	1	31	2	2	0	7	1	0	63	0	5	0	2	4	4	31	0	33	0	8	0	0	10	0	0	0	1	0	0	10	6	0	10	2	8	0	41	4	6	1	1	10	34	0	1
"10"	62	16	0	44	0	25	0	0	48	0	7	0	1	3	0	113	0	1	25	16	0	0	13	12	3	0	52	0	1	61	5	0	37	0	0	0	0	80	30	0	24	0	2	42	2	35	0	19	36	0	90	0	1	19	70	0	25	5	1	87	0	0	8	0	29	0	3	0	0	12	5	83	18	0	40	0	0	11	17	3	0	0	0	58	0	0	2	39	20	9	0	0	15	1	32	0	0	13	27	0	0	0	0	0	11	4	0	3	3	37	0	0	6	0	18	1	80	103	3	0
"11"	0	0	0	0	1760	0	0	0	6	0	0	0	0	0	1	80	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	1	0	0	14	0	0	0	0	4	0	17	0	0	0	1	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	2	0	0	1	0	0	9	0	0	0	0	0	17	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
"12"	65	35	0	6	15	65	3	0	161	12	6	47	0	0	2	55	0	2	12	6	0	0	5	0	0	0	41	0	0	4	0	2	3	3	0	6	0	2	8	0	98	20	0	110	1	4	50	47	37	0	35	6	0	2	18	0	52	16	0	83	0	0	12	0	5	17	0	0	0	17	18	22	0	3	45	0	0	101	0	0	1	6	28	10	0	0	8	55	7	2	0	0	13	0	1	0	8	0	7	0	0	4	0	0	4	30	0	2	6	8	5	7	31	10	43	4	21	72	0	0
"13"	133	5	2	5	0	6	53	0	69	10	0	56	0	12	1	183	3	1	42	2	0	0	0	0	15	0	19	0	1	36	2	6	10	0	0	0	0	0	0	0	45	25	0	1	0	14	0	5	13	0	44	1	5	4	58	0	29	23	0	51	0	1	0	15	25	92	0	1	0	10	11	3	2	1	32	0	0	3	8	0	1	11	0	66	0	1	24	45	18	31	1	1	7	0	9	0	0	15	12	0	0	6	0	0	14	63	0	8	6	10	16	3	22	28	4	1	13	54	0	1
"14"	42	1	38	8	12	1	0	0	125	0	0	812	3	0	99	0	0	0	0	0	0	0	1	0	4	0	6	0	0	17	0	15	9	0	17	0	0	13	5	0	24	0	0	21	0	26	0	9	2	0	12	7	13	9	53	0	0	0	0	6	0	0	0	0	0	4	0	18	0	0	2	78	0	24	11	0	2	1	9	0	0	0	1	3	1	0	0	2	5	3	0	4	16	0	0	0	0	0	0	25	0	0	0	0	0	0	0	9	16	0	0	0	0	12	0	0	1	32	0	0
"15"	62	24	0	4	4	0	24	1	14	2	0	0	28	15	47	69	4	1	20	47	0	0	7	0	3	0	32	0	0	67	5	0	70	1	0	0	0	0	2	0	53	0	0	39	3	16	0	12	55	20	91	3	17	6	65	0	26	0	0	29	15	0	37	5	9	0	0	0	0	5	3	55	7	35	49	0	0	25	6	0	0	0	13	10	0	6	34	19	2	3	0	0	33	0	19	0	0	1	7	0	0	16	0	0	99	0	0	14	20	9	1	6	25	7	12	31	27	17	0	0
"16"	68	1	1	2	5	0	0	2	242	0	0	135	0	0	63	0	0	0	11	3	0	0	2	0	0	0	13	0	0	1	0	0	6	11	0	0	1	0	1	6	11	0	0	10	0	23	0	6	73	0	11	2	0	7	11	0	4	11	0	24	1	1	5	11	2	1	0	0	0	0	5	27	1	1	2	0	0	25	18	0	6	0	0	3	0	0	4	45	48	0	0	0	11	0	2	0	0	5	0	0	0	4	0	0	1	8	0	7	0	12	4	7	30	0	0	2	4	5	0	0
"17"	16	7	0	27	2	9	0	0	6	10	0	371	0	2	2	56	0	15	13	4	0	0	1	0	0	0	17	0	0	8	11	0	29	0	0	0	0	0	1	0	15	0	1	7	0	22	0	15	36	11	37	0	3	3	25	0	11	2	0	6	10	0	18	3	8	2	0	0	0	9	6	50	0	1	16	0	0	14	33	0	0	0	4	3	0	0	0	10	7	11	0	12	1	0	1	0	0	0	0	0	0	0	0	0	4	14	0	19	3	3	0	15	18	0	18	9	38	15	0	1
"18"	56	7	0	153	17	0	0	0	168	0	0	118	0	30	3	39	0	0	2	51	0	0	0	2	0	0	19	0	0	41	22	0	9	1	0	0	0	7	37	0	41	0	1	3	5	17	0	28	26	12	66	11	25	0	43	0	22	0	0	14	0	0	61	0	69	24	0	0	0	8	58	43	0	11	87	0	0	12	11	0	1	0	0	18	0	9	0	7	11	0	5	0	12	0	3	0	1	8	0	10	0	1	0	0	0	3	10	0	6	32	7	4	40	3	42	3	45	65	0	0
"19"	64	91	0	8	0	0	11	4	34	15	0	10	1	3	73	196	0	0	18	0	0	0	31	0	0	0	15	0	0	50	7	0	21	0	8	0	0	0	21	0	40	3	0	42	0	46	0	26	64	10	30	0	9	66	12	1	45	1	0	46	0	0	13	0	21	4	0	0	0	13	0	14	0	2	45	0	4	24	24	0	0	0	13	7	0	0	3	2	113	3	2	0	17	0	3	0	0	6	0	0	0	40	0	0	2	10	3	36	56	2	0	11	89	31	0	1	9	13	0	0
"20"	26	6	0	70	0	0	0	18	12	33	0	47	0	1	5	147	0	1	28	4	0	0	13	0	0	0	14	11	0	48	0	0	30	3	0	1	6	0	24	0	18	0	0	65	7	9	3	38	19	0	55	15	0	8	35	3	4	0	0	44	0	0	18	0	16	22	0	12	0	3	1	63	5	0	18	0	0	4	9	0	19	6	17	4	0	0	8	27	10	9	0	8	3	0	21	0	1	11	11	0	0	2	0	0	54	2	0	91	2	11	1	0	74	0	18	15	9	27	0	0
"21"	5	0	9	31	22	8	0	0	33	1	0	170	0	0	5	8	0	2	0	2	0	0	16	0	6	0	32	0	0	12	0	0	18	15	0	0	0	0	3	1	23	1	0	7	0	19	0	30	14	0	68	4	1	12	17	0	25	37	0	27	0	0	7	1	6	16	5	0	0	7	0	6	10	68	73	0	0	30	8	0	0	2	1	2	0	0	4	23	7	33	0	1	14	0	1	0	0	23	6	16	0	1	0	0	5	2	0	5	4	0	7	2	2	21	13	3	25	47	0	0
"22"	94	1	5	12	111	3	0	0	205	1	0	55	0	0	20	2	0	1	6	11	0	0	23	0	0	0	16	0	0	24	3	0	5	0	0	1	6	1	7	0	24	3	0	11	0	9	0	24	15	0	26	1	15	7	40	32	4	0	0	53	0	0	23	1	0	6	0	0	0	11	7	47	0	19	22	0	13	1	4	3	0	1	30	3	0	0	4	16	0	0	2	0	24	2	3	0	0	21	1	0	0	13	0	0	7	5	0	2	0	9	5	0	81	4	7	11	3	60	0	0
"23"	47	39	0	0	78	1	0	0	247	12	0	249	4	0	0	47	0	2	42	2	0	0	10	0	2	0	11	0	3	59	0	0	21	6	7	0	10	0	4	0	8	0	4	36	6	10	0	25	30	0	114	10	14	1	4	2	48	7	0	12	0	0	5	16	13	2	0	0	1	7	4	23	3	0	12	0	0	42	8	0	1	0	0	2	12	2	14	5	18	0	1	1	5	5	0	0	0	0	6	0	0	1	0	0	17	6	0	80	2	0	14	0	22	16	59	1	15	59	0	7
"24"	15	0	0	56	0	0	0	5	18	1	0	73	0	0	364	0	0	8	6	0	0	0	24	0	4	0	17	0	0	31	17	3	4	0	0	0	0	0	3	0	13	0	0	2	0	65	2	2	11	0	21	0	7	7	10	2	8	1	0	28	0	0	0	1	1	0	0	1	0	0	0	12	0	1	10	0	0	12	0	0	0	0	1	3	0	0	4	0	5	0	11	1	4	0	0	0	0	1	0	0	0	4	0	0	4	9	0	20	0	10	0	0	2	0	11	37	0	21	0	1
"25"	42	0	0	44	141	0	0	0	96	0	9	0	1	2	317	0	0	0	1	0	0	6	3	0	4	0	8	0	0	29	10	0	28	13	0	0	0	2	9	0	34	0	0	15	0	9	0	66	20	13	12	0	0	1	75	10	0	3	0	6	0	0	14	0	5	1	0	6	0	1	4	1	0	0	7	0	0	20	4	0	2	0	7	9	0	0	0	5	0	6	0	1	1	0	0	0	0	12	6	0	0	2	0	0	2	32	11	8	16	9	0	2	27	6	10	21	12	17	2	0
"26"	46	34	6	1	0	14	0	0	594	11	0	3	0	0	88	2	0	1	0	24	0	0	23	0	2	0	5	0	0	60	4	5	166	0	0	0	0	0	1	0	47	0	0	9	0	30	1	29	21	0	26	0	1	2	46	0	33	63	0	49	0	0	0	3	18	4	0	0	0	7	1	37	0	6	25	0	0	0	0	0	5	1	2	1	0	0	6	25	3	3	0	0	7	1	5	0	0	3	9	0	0	15	0	0	21	39	0	7	8	11	2	4	8	1	35	45	89	7	0	0
"27"	93	20	2	1	24	3	4	0	48	139	0	203	0	0	75	0	0	0	3	33	0	1	7	0	2	0	48	0	0	9	0	0	26	0	10	1	0	0	2	5	15	0	3	40	9	51	7	24	9	0	48	6	2	3	26	1	4	0	0	24	0	0	20	1	9	3	0	0	0	3	2	57	3	25	40	0	8	3	3	0	0	7	0	18	0	20	16	25	1	3	9	0	7	0	2	0	0	29	0	0	0	0	0	0	17	0	0	23	16	19	0	0	33	13	1	6	7	24	0	9
