"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"	"taxa151"	"taxa152"	"taxa153"	"taxa154"	"taxa155"	"taxa156"	"taxa157"	"taxa158"	"taxa159"	"taxa160"
"1"	1	1	0	0	13	0	22	0	81	41	8	14	3	9	3	0	0	25	6	0	0	44	0	0	3	23	9	0	1	0	12	0	0	7	0	5	31	1	39	49	13	0	0	0	36	1	21	9	2	0	0	0	0	0	0	0	0	0	16	0	1	7	0	0	1	0	0	6	21	8	3	0	0	8	2	0	7	34	0	0	0	12	13	13	2	1	0	4	3	2	13	0	16	12	3	1	6	0	4	45	5	0	0	0	0	0	0	2	0	12	0	0	0	0	0	1	9	0	0	1	11	4	1	5	7	0	0	0	0	25	0	0	0	10	4	0	3	17	11	1	4	0	9	19	0	0	0	0	10	6	0	0	0	79	6	32	1	0	0	27
"2"	0	77	0	29	0	0	31	0	37	57	0	31	2	28	0	1	212	38	0	0	0	0	0	1	1	14	11	3	2	0	0	0	0	0	1	4	66	2	18	26	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	3	2	0	1	0	0	0	15	0	12	1	0	0	0	1	21	1	2	0	0	71	4	15	0	23	16	4	2	9	0	0	0	0	0	2	3	0	0	1	49	0	28	0	0	0	1	21	0	61	2	1	0	1	9	0	0	6	2	1	6	0	4	0	0	0	4	0	2	0	15	4	4	0	0	27	17	1	1	0	0	11	30	0	0	10	12	33	59	2	0	0	4
"3"	0	0	6	0	148	0	3	9	9	23	5	0	0	2	12	0	0	85	15	0	0	1	0	41	15	19	54	0	0	0	1	0	0	16	0	6	25	0	68	70	53	3	0	23	23	0	36	1	0	0	0	0	8	0	1	1	0	0	33	0	0	8	0	0	2	0	0	0	1	1	4	0	0	1	0	7	0	60	0	2	0	0	39	1	0	24	0	0	52	2	45	0	21	2	49	6	45	0	7	4	11	0	0	0	0	0	0	3	12	27	0	0	1	0	0	0	9	0	15	1	5	11	3	1	17	0	0	48	1	59	0	0	0	6	0	0	5	3	3	9	7	32	41	57	0	0	1	7	69	5	0	23	1	7	52	31	8	0	0	60
"4"	4	152	0	68	0	0	6	2	53	9	0	12	45	22	0	11	0	6	18	7	0	0	6	0	3	4	101	0	0	0	0	0	0	36	1	23	47	1	38	38	13	0	0	3	27	0	6	0	0	0	0	0	0	0	0	0	0	27	10	0	0	2	0	0	0	0	1	0	6	2	0	0	0	15	0	14	2	13	0	0	0	36	24	81	6	0	0	0	22	0	11	0	0	2	12	0	14	0	9	42	0	0	26	1	13	1	0	0	0	11	0	0	0	10	0	1	20	0	20	4	18	6	1	5	31	1	0	24	0	33	0	0	0	15	0	0	0	2	2	9	0	0	5	1	0	1	4	0	19	53	0	0	0	39	33	7	0	3	3	57
"5"	4	3	0	20	0	13	0	0	1	0	0	0	219	0	10	0	0	118	0	32	0	9	0	0	6	3	50	5	0	0	0	0	1	18	0	2	27	0	36	46	7	0	60	1	36	0	2	52	0	0	0	2	0	0	0	2	0	2	53	0	0	68	0	0	0	9	0	0	5	1	0	1	0	1	23	18	10	31	0	0	0	0	10	26	4	1	0	8	37	1	6	0	4	16	121	3	75	0	0	3	2	0	0	57	1	1	0	2	0	30	0	5	0	0	2	1	10	1	0	1	0	21	0	3	19	0	0	36	0	22	10	35	12	0	0	3	0	7	0	4	16	0	34	39	0	0	0	0	0	41	0	0	4	36	37	17	1	0	0	120
"6"	0	0	0	12	0	12	1	0	94	15	0	5	6	43	2	1	0	131	7	2	0	19	3	0	0	1	23	1	1	0	0	0	2	4	0	12	30	4	21	25	26	0	2	0	29	0	6	2	0	1	0	0	0	0	0	0	1	0	8	0	0	7	0	3	9	0	0	0	0	38	25	1	0	0	5	2	5	7	0	0	0	2	9	10	7	2	0	0	24	2	0	0	1	1	9	7	9	0	0	6	17	2	2	8	0	0	0	2	0	10	0	0	2	0	1	7	3	0	0	4	5	20	0	1	24	8	0	6	0	19	0	0	0	0	0	0	0	4	21	1	1	0	15	0	0	0	0	0	4	31	0	0	0	16	5	29	6	0	0	12
"7"	2	13	19	1	0	0	12	7	0	0	4	1	9	2	0	4	10	1	0	22	0	13	15	0	15	0	18	5	3	0	1	1	1	0	2	1	16	10	32	58	58	0	0	2	6	0	9	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	3	3	0	0	0	36	0	3	10	65	0	6	0	2	2	18	14	3	0	0	21	2	3	0	0	3	34	15	22	0	3	24	22	0	0	5	8	0	1	11	1	20	3	0	2	4	2	0	4	0	10	0	5	11	0	24	32	0	0	17	4	17	0	3	0	5	2	1	0	9	0	4	3	0	0	4	0	0	2	0	2	26	0	0	10	4	42	53	20	14	0	13
"8"	0	37	0	0	33	0	6	1	12	45	0	0	0	18	16	0	4	40	8	0	0	1	0	0	27	19	50	1	0	0	0	0	1	33	40	4	25	0	11	14	11	0	1	1	38	0	16	0	0	0	3	0	0	12	0	0	0	3	7	0	0	0	0	0	0	0	1	0	13	33	0	0	0	13	0	17	10	28	0	1	0	1	5	30	1	1	0	0	72	1	12	0	6	17	22	1	19	0	4	1	0	0	0	3	0	0	0	8	0	44	0	0	15	0	0	0	18	0	12	20	3	3	1	1	18	6	1	69	0	60	0	33	0	0	5	1	0	6	46	32	1	0	3	0	0	3	0	0	4	25	0	0	3	25	28	35	1	20	0	14
"9"	1	53	0	29	11	0	46	127	0	23	0	0	9	22	23	2	0	31	0	0	0	9	0	0	0	3	15	0	0	0	1	0	0	48	18	8	48	0	46	130	11	0	3	0	13	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	12	6	0	0	0	5	0	12	0	58	1	1	0	0	0	12	17	1	0	0	36	0	9	4	3	9	10	15	12	0	1	0	12	7	0	0	0	1	0	1	0	8	0	0	0	2	1	0	85	0	2	2	27	10	3	1	5	0	6	23	0	9	0	0	0	14	6	0	0	50	0	61	11	0	13	1	0	0	0	0	41	10	2	0	54	6	40	22	0	16	0	9
"10"	85	4	0	0	36	7	84	5	0	5	2	0	132	8	2	0	0	111	20	0	0	2	5	39	12	0	25	0	0	0	4	0	0	19	10	1	90	0	42	7	55	0	0	0	20	0	17	11	0	0	2	9	0	0	0	0	0	0	72	0	0	19	0	0	0	0	0	0	6	0	0	0	0	6	0	4	41	68	7	7	0	5	26	29	0	0	0	0	34	2	1	2	8	32	81	9	36	0	0	7	1	0	0	16	4	10	0	26	0	33	0	2	0	3	9	0	10	0	26	5	27	6	1	1	107	2	0	10	0	31	0	1	25	6	3	0	0	19	19	0	0	0	28	2	0	0	0	0	4	30	0	0	0	16	41	38	22	5	2	19
"11"	12	8	6	13	3	0	1	17	0	0	0	0	0	0	43	26	21	0	0	0	5	2	0	11	22	8	7	7	0	0	0	7	0	9	0	16	59	2	24	37	29	0	0	2	14	9	16	24	12	0	0	0	0	0	0	1	0	0	24	0	0	2	0	0	17	4	0	0	5	13	0	1	1	7	0	7	0	12	2	0	0	0	16	18	0	0	0	0	11	4	11	1	4	5	24	3	32	0	0	10	9	0	0	41	0	1	0	0	0	2	0	0	1	1	0	0	20	0	2	0	1	7	2	1	0	0	3	0	0	6	0	7	0	1	4	3	0	3	1	3	6	0	29	1	0	0	0	0	23	18	0	2	1	12	34	42	3	2	3	43
"12"	0	0	9	5	66	0	1	7	0	8	0	0	39	20	8	8	0	31	2	0	0	11	27	14	9	16	5	3	1	0	0	0	0	11	9	20	18	0	22	31	22	0	7	25	36	0	25	1	0	0	0	0	0	0	0	10	0	0	4	0	0	47	0	2	0	0	10	0	28	0	1	0	0	14	0	40	29	10	26	38	0	1	34	61	1	3	0	0	19	15	24	6	52	1	52	2	28	0	1	2	40	0	0	5	0	0	0	4	0	12	0	0	0	2	41	0	22	0	6	5	19	35	0	23	4	0	0	9	0	54	0	0	0	7	34	0	24	4	1	9	33	6	65	44	0	0	0	0	1	15	0	0	1	54	36	42	20	6	3	10
"13"	5	134	0	43	0	0	1	17	0	28	6	0	63	30	0	0	6	20	1	0	0	16	2	0	46	2	11	0	0	0	0	0	0	28	4	6	38	0	24	54	15	10	0	1	17	0	29	65	0	0	0	0	5	0	0	2	3	0	34	0	0	9	0	0	0	0	0	0	10	31	0	15	0	1	1	15	22	35	21	2	0	1	71	3	0	2	0	0	6	1	12	0	8	2	30	20	22	0	18	16	6	0	37	6	0	0	0	4	0	7	0	22	0	2	24	0	6	0	6	0	18	2	3	0	27	11	3	2	0	23	0	2	4	2	18	0	0	20	5	10	20	0	18	27	0	0	0	0	10	22	1	19	20	23	6	46	4	3	2	37
"14"	0	51	0	10	0	0	0	0	96	37	0	0	1	1	18	0	0	232	18	0	0	19	0	2	0	0	2	2	0	0	1	0	0	19	0	3	3	0	55	36	9	1	0	0	50	0	34	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	3	0	7	9	0	16	0	0	0	8	23	19	0	1	0	0	32	20	0	0	0	0	38	0	9	0	1	2	8	0	45	0	17	10	1	0	24	2	0	0	0	10	0	13	1	0	0	33	1	0	2	1	0	15	1	0	10	8	47	2	0	0	0	36	0	8	0	3	0	0	0	51	8	2	0	3	22	8	4	9	1	0	33	20	0	0	3	5	24	24	1	0	1	2
"15"	0	55	0	24	6	0	0	3	0	7	0	28	10	57	0	0	5	82	0	0	0	64	1	2	10	4	7	0	0	0	0	2	0	31	16	12	11	0	14	110	10	23	3	6	49	0	8	7	0	0	0	0	0	0	0	0	0	0	31	0	0	3	0	0	1	0	0	0	0	11	0	0	2	4	14	29	5	62	21	1	0	1	29	0	5	28	0	0	62	6	12	0	12	18	15	7	67	3	6	4	10	0	0	35	0	0	0	16	0	20	0	0	1	3	0	0	3	0	9	0	6	6	0	0	43	2	0	21	0	10	0	0	0	18	0	1	0	15	0	18	4	0	36	4	0	1	0	0	8	49	0	3	4	11	11	54	0	2	0	28
"16"	0	6	0	28	0	0	6	5	0	34	3	0	17	19	0	0	0	20	5	2	0	10	10	0	19	2	1	3	0	0	0	0	5	10	0	9	61	0	63	42	19	9	0	0	20	1	21	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	0	0	0	0	2	0	6	11	4	0	0	9	0	20	9	88	0	0	0	0	11	3	3	0	0	3	69	1	6	0	14	18	41	0	32	0	15	0	0	0	11	0	1	1	0	34	0	22	0	0	0	6	0	0	1	0	3	3	6	0	1	5	8	0	2	4	0	22	0	0	12	18	4	8	0	29	2	1	1	1	3	7	0	0	0	0	29	19	0	0	1	32	20	90	13	0	0	19
"17"	0	49	0	35	10	0	0	7	0	0	25	0	53	2	3	3	0	0	0	0	0	11	4	0	19	28	10	0	0	0	5	0	3	12	0	2	44	0	36	22	5	0	0	3	31	0	46	12	0	0	0	0	0	0	0	0	0	0	29	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	97	0	0	0	8	32	7	0	8	0	0	38	1	10	3	2	4	31	2	41	0	5	5	0	0	0	13	0	0	3	6	0	44	0	0	0	5	27	1	21	0	10	3	0	28	2	2	33	0	6	24	0	13	0	17	0	36	13	0	0	0	0	29	3	0	9	2	0	6	1	0	14	58	2	0	16	13	3	25	1	12	0	22
"18"	0	3	0	2	18	0	0	0	12	6	7	0	64	0	0	0	0	152	6	0	0	14	1	0	7	9	16	0	0	0	3	0	0	52	54	4	52	21	42	34	26	0	0	9	8	0	51	7	0	0	0	0	0	0	2	0	0	0	21	0	0	5	0	0	0	2	11	0	11	10	0	0	1	4	0	29	4	25	0	30	23	22	25	62	0	1	0	2	115	6	2	0	2	2	38	30	32	0	8	30	0	4	13	19	2	0	0	15	0	13	0	0	0	0	0	0	40	0	9	2	5	0	0	0	31	0	0	6	0	5	0	2	55	70	1	0	0	1	1	4	0	1	9	3	31	1	26	0	3	14	30	0	2	45	73	49	0	0	24	19
