"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"
"1"	4	0	0	0	0	0	14	19	0	269	0	21	61	2	56	0	2	0	3	0	0	48	4	0	0	0	14	39	0	0	10	11	0	29	0	10	2	0	10	0	0	0	5	0	27	11	1	0	58	8	0	0	29	2	11	20	1	116	21	31	0	2	31	0	0	2	0	0	0	0	0	1	0	0	0	60	62	4	0	4	0	12	20	120	6	39	0	55	25	51	6	0	0	0	0	0	0	9	0	0	4	0	0	26	7	20	0	0	50	9	8	68	4	0	0	24	3	93	60	6
"2"	27	28	18	0	3	2	0	11	0	7	0	0	43	0	93	0	0	2	3	0	0	49	7	0	8	0	30	2	0	0	0	0	0	3	0	2	0	0	0	0	2	0	1	1	8	16	0	0	21	1	0	0	0	1	8	52	11	9	18	84	1	31	0	0	0	0	0	2	0	0	14	16	0	0	0	7	68	1	0	5	1	12	11	22	0	0	9	15	32	0	0	0	18	1	0	0	0	1	0	0	1	5	0	0	0	25	0	0	82	10	12	33	63	0	0	4	0	15	15	0
"3"	46	253	0	0	11	75	64	0	0	23	4	0	0	63	98	11	0	16	0	31	15	12	0	0	0	0	13	5	1	1	0	10	0	26	0	19	7	2	0	1	83	0	0	0	11	0	0	0	46	67	0	5	1	3	7	20	9	111	12	25	7	41	0	4	0	0	0	1	0	0	16	0	0	0	0	27	61	0	2	34	0	43	65	44	0	0	0	53	22	0	0	0	0	0	0	0	6	30	0	0	0	0	0	1	0	81	0	0	67	1	5	38	3	0	0	6	0	22	1	20
"4"	40	18	13	0	0	107	0	2	30	130	0	2	0	8	100	0	5	0	5	0	0	10	14	0	0	45	178	2	3	0	46	1	0	4	3	2	18	1	0	0	18	0	0	4	12	0	3	1	51	21	0	11	27	7	0	57	57	27	28	53	34	3	20	8	0	18	0	0	0	0	0	2	3	0	0	60	36	17	1	0	4	70	58	41	0	0	0	18	9	0	0	0	0	0	1	1	8	17	10	0	0	0	0	0	0	71	0	0	41	1	2	22	12	2	0	15	4	136	5	16
"5"	6	0	11	0	260	0	0	11	0	334	0	24	0	4	10	0	12	0	9	4	0	40	11	0	0	0	37	13	0	0	2	0	0	2	0	20	1	0	0	0	15	0	17	2	1	4	1	1	26	3	0	1	1	25	0	78	29	20	45	22	46	7	0	13	0	0	0	0	3	0	0	15	0	0	1	18	136	0	0	5	0	30	28	11	0	0	0	70	0	0	0	0	0	0	0	0	1	11	1	0	0	0	0	0	6	36	0	0	29	1	9	16	0	9	0	1	0	10	6	20
"6"	31	0	0	0	3	0	15	19	0	368	0	0	0	12	8	0	0	5	8	0	0	57	0	0	0	12	16	10	0	1	0	5	0	9	6	2	63	7	0	6	66	3	0	2	71	0	0	5	39	7	0	3	0	0	4	74	28	63	27	26	5	7	0	1	1	0	0	0	0	0	3	5	0	0	0	23	147	5	0	0	49	44	33	35	0	0	0	23	54	0	0	0	0	0	0	0	1	7	0	0	4	8	0	0	4	44	0	0	42	5	13	44	6	0	0	25	0	53	14	11
"7"	1	0	4	0	0	10	0	4	22	410	0	7	0	20	50	21	0	0	2	0	0	23	5	0	0	0	28	21	0	0	10	5	0	2	28	2	1	3	0	1	4	0	11	0	5	1	1	0	13	10	0	3	0	0	8	63	20	9	24	3	7	1	3	3	0	0	0	1	0	0	22	3	0	0	0	3	19	1	0	7	0	35	59	36	0	0	0	4	3	3	1	0	0	0	14	0	0	32	0	0	0	0	0	0	0	21	0	0	22	2	16	66	0	0	0	0	3	10	1	1
"8"	31	26	17	5	21	0	0	31	0	82	3	0	0	44	142	17	1	0	5	0	43	80	5	0	0	0	24	20	0	2	0	7	0	25	2	6	0	0	0	0	41	0	4	0	5	4	12	0	35	3	0	8	2	3	30	96	2	21	45	25	3	21	1	0	0	0	9	0	0	0	0	2	0	20	8	58	49	0	0	0	14	61	43	57	0	0	0	76	14	0	22	0	2	5	0	0	1	38	0	0	0	15	1	3	0	23	0	0	111	7	1	88	17	0	0	33	0	16	6	14
"9"	29	0	0	0	23	10	0	0	0	118	0	157	1	415	0	20	1	0	37	0	0	16	9	0	0	0	26	16	0	0	0	0	0	20	0	9	0	6	3	0	3	0	0	1	21	30	0	2	68	2	0	7	4	0	12	35	5	36	49	35	5	5	3	0	0	1	0	40	0	2	0	11	0	0	0	16	58	7	0	5	0	43	56	36	0	1	0	53	10	2	0	0	0	0	0	0	0	74	0	0	1	1	0	0	0	40	0	0	36	0	17	29	0	0	0	5	15	2	10	38
"10"	60	5	24	0	20	0	9	30	0	21	0	95	2	89	15	2	1	1	0	1	1	60	7	0	4	0	18	2	0	0	0	10	0	31	0	6	18	8	9	0	12	0	2	0	49	0	0	3	68	1	0	7	10	6	18	18	0	26	82	38	3	6	0	13	0	5	0	0	0	0	0	1	0	0	0	20	57	2	0	1	0	2	50	16	0	0	0	50	11	0	1	0	0	0	0	0	21	8	0	0	0	0	0	0	0	53	0	2	30	2	1	27	1	2	0	4	0	8	3	2
