"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"	"taxa151"	"taxa152"	"taxa153"	"taxa154"	"taxa155"	"taxa156"	"taxa157"	"taxa158"	"taxa159"	"taxa160"
"1"	0	0	0	17	144	0	1	5	5	0	42	33	0	0	2	0	5	13	43	6	0	1	12	0	3	0	23	0	0	0	0	0	0	0	0	0	5	0	0	7	0	8	1	13	0	7	0	0	0	0	0	8	0	36	0	3	0	3	10	0	17	23	13	0	0	0	38	0	2	1	0	1	10	13	4	0	0	1	28	0	1	0	17	0	5	0	56	4	41	2	42	0	2	2	0	0	0	0	11	8	0	0	0	12	0	66	0	14	0	6	0	8	0	0	0	0	3	0	2	0	0	0	12	0	0	39	5	0	55	0	0	2	1	0	0	0	0	0	0	0	7	4	0	5	0	9	0	0	1	0	0	20	0	1	5	12	52	0	0	17
"2"	1	0	0	13	4	0	0	9	0	0	32	18	6	0	6	0	18	9	58	0	4	2	24	0	0	0	44	11	1	4	0	0	0	0	3	0	24	0	0	10	0	9	2	37	1	14	0	0	2	0	11	30	29	6	0	0	0	4	8	1	22	12	21	0	0	0	17	0	1	21	3	0	1	0	5	0	3	0	20	13	0	11	0	0	39	42	75	20	29	4	55	0	11	0	0	0	2	12	65	8	0	0	0	39	0	25	0	1	0	2	0	10	8	0	0	0	15	0	0	0	0	12	7	5	0	58	1	1	13	9	0	0	1	0	1	0	0	0	0	0	3	16	0	53	0	8	2	0	0	0	0	27	0	59	35	28	3	0	0	60
"3"	8	0	0	0	0	11	0	60	0	0	7	90	0	0	1	0	0	3	1042	0	1	0	10	0	0	0	14	0	0	0	0	0	0	0	0	0	31	0	0	0	0	10	0	0	0	10	3	0	3	0	0	0	0	0	0	0	0	0	1	0	0	8	9	0	1	0	9	0	0	2	0	0	10	0	13	0	0	18	0	0	0	0	3	0	1	6	13	0	57	0	2	0	0	0	1	0	2	18	1	0	0	0	0	15	0	56	0	25	0	0	20	3	1	0	0	0	7	0	7	0	0	10	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	2	5	0	0	0	0	0	0	0	0	0	1	0	0	0	3
"4"	0	0	0	0	107	0	0	0	10	0	13	62	70	0	0	2	0	0	420	3	5	0	34	0	9	0	0	0	0	0	0	0	1	0	3	0	29	0	4	36	0	8	0	66	0	3	0	0	0	0	0	9	21	0	0	0	0	7	3	0	8	1	37	0	0	0	5	2	0	4	0	0	1	0	0	0	1	0	4	0	0	0	10	0	23	58	19	4	17	7	2	0	0	1	6	0	0	0	9	28	0	0	0	4	5	5	0	0	0	0	0	11	0	0	0	0	0	22	1	0	0	0	3	0	0	68	0	0	0	3	0	0	0	0	0	0	0	0	0	2	10	44	0	1	8	14	0	0	2	0	0	38	0	9	0	15	5	0	0	9
"5"	0	27	0	77	34	9	10	4	0	0	119	26	3	0	6	0	12	3	226	28	8	6	38	13	0	0	17	1	0	5	0	0	0	0	9	0	33	0	0	23	0	12	0	14	1	3	7	0	0	0	2	2	41	5	0	21	15	0	16	6	17	28	14	0	4	5	29	0	2	20	0	0	4	0	3	0	10	0	4	1	6	6	17	0	3	20	23	12	45	0	42	0	2	0	23	0	0	16	2	1	0	0	0	41	0	55	0	12	0	8	0	45	22	0	4	0	0	6	11	0	0	2	35	1	0	17	0	4	5	0	0	0	32	0	0	14	0	2	0	7	3	43	8	4	0	5	0	0	0	0	0	25	0	7	11	17	4	2	0	3
"6"	0	0	0	0	28	1	0	5	0	0	11	63	8	0	44	0	0	77	1	0	0	11	2	5	8	0	11	2	1	0	0	0	0	0	51	0	25	0	0	17	0	7	0	21	0	33	0	0	0	0	1	4	5	8	0	10	11	0	26	0	41	48	21	5	0	0	12	1	4	1	0	1	5	0	7	0	0	1	8	0	1	1	14	0	16	63	36	12	37	0	25	0	1	0	3	0	0	12	22	4	0	0	0	77	0	19	0	29	0	9	4	6	0	0	0	0	0	0	4	0	0	37	11	0	0	61	0	0	10	0	0	0	7	0	0	0	0	7	1	5	13	45	0	4	0	0	4	4	0	2	4	12	0	16	4	1	5	1	0	11
"7"	0	1	0	46	11	0	0	0	1	3	29	74	55	0	9	0	0	35	50	0	0	12	1	0	0	0	28	1	3	0	0	0	2	0	7	0	11	0	0	80	0	42	0	24	0	3	35	0	3	0	4	17	0	3	0	18	1	0	13	0	21	13	14	0	2	0	28	0	3	3	0	7	4	0	12	0	9	0	8	0	0	1	3	0	7	19	36	15	22	1	22	8	1	14	4	0	16	28	7	9	0	11	0	38	29	91	10	13	1	1	0	17	3	0	1	0	2	0	2	0	0	9	71	8	0	141	0	0	16	0	0	0	5	0	0	0	0	0	0	0	16	14	0	20	0	34	34	0	0	0	2	8	0	8	24	8	0	0	0	26
"8"	0	1	0	0	7	0	92	4	0	0	0	523	40	5	0	0	0	0	94	12	0	1	21	0	1	0	10	0	0	0	0	0	0	3	0	0	30	0	0	1	0	3	0	23	0	0	2	0	0	2	0	13	0	0	0	0	0	0	1	0	16	3	3	0	0	1	2	3	1	0	0	0	3	0	0	0	6	0	0	0	0	0	2	0	1	1	15	0	6	0	10	0	0	25	0	0	0	18	1	3	0	0	1	27	0	14	0	1	0	1	0	34	0	0	0	0	2	0	4	0	0	0	0	0	0	19	0	0	1	0	0	0	3	0	0	0	0	16	0	0	116	0	0	3	0	11	0	0	0	0	0	11	1	4	2	7	0	1	0	12
"9"	0	0	0	0	64	5	18	1	0	0	0	0	1476	0	16	15	0	1	1	0	20	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	56	1	0	0	32	0	0	0	0	0	3	13	0	0	5	7	0	0	7	0	0	0	1	0	27	0	0	0	0	0	0	1	0	23	28	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	2	0	4	0	45	4	2	0	0	0	0	0	0	0	1	0	34	0	0	0	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	2	0	0	0	4	0	0	0	0	0	8	0	0	0	0	0	0	0	0
"10"	0	0	0	2	82	0	0	0	44	1	0	577	67	0	12	0	14	24	0	0	12	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	2	2	0	1	0	4	0	23	2	0	0	0	0	1	2	0	0	1	5	0	2	0	44	1	13	0	0	0	7	1	0	3	0	0	0	0	4	0	0	12	8	4	0	1	5	0	12	19	3	3	51	0	72	0	7	20	0	3	0	14	9	0	0	0	1	5	4	3	0	0	0	3	0	14	41	0	0	0	0	0	0	0	0	18	1	0	0	63	5	0	0	0	0	0	13	10	0	0	0	2	1	0	0	15	0	1	0	30	0	0	1	0	0	23	0	0	0	31	0	0	0	28
