"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"
"1"	45	0	2	18	0	85	0	0	0	0	1	28	15	0	11	0	0	16	5	0	0	9	0	23	6	0	0	5	13	0	0	0	0	31	0	13	30	0	3	3	0	2	42	47	12	30	0	5	11	0	0	29	0	0	6	0	20	0	12	1	34	0	0	0	0	4	5	44	0	0	3	2	0	2	40	0	58	14	0	4	0	9	0	0	0	0	20	11	0	0	7	0	0	15	42	0	3	1	1	0	0	12	0	41	56	12	20	51	46	0	34	13	0	2	2	0	54	14	34	2
"2"	95	1	6	45	0	9	16	0	0	6	40	0	2	0	163	0	0	11	0	0	0	19	1	33	6	1	0	0	22	21	0	0	2	47	3	6	3	0	0	0	0	15	49	27	17	13	0	4	10	22	5	36	10	1	1	1	4	0	26	0	18	2	0	0	0	0	47	58	0	0	0	0	1	3	60	0	68	27	0	2	0	6	0	0	1	3	14	4	6	0	27	0	0	28	67	0	0	0	0	0	0	1	4	18	68	43	0	2	28	1	67	0	7	0	0	0	19	5	39	0
"3"	7	7	0	2	0	19	410	14	0	0	17	2	24	0	0	74	39	35	3	0	14	59	19	2	23	17	0	0	17	16	0	0	2	23	0	27	0	0	0	0	0	14	14	29	21	19	0	3	8	1	7	14	4	0	0	1	0	0	3	0	63	0	56	0	0	0	1	40	0	0	3	13	29	0	6	0	44	9	0	0	0	12	0	0	0	0	40	0	3	3	15	0	0	2	31	0	0	1	0	0	0	0	3	7	27	16	0	56	6	0	75	32	2	0	0	0	39	27	4	0
"4"	59	0	91	3	0	22	86	1	0	0	0	0	76	12	113	0	3	4	4	0	0	78	3	14	21	0	0	3	27	0	0	0	19	12	16	0	4	0	0	0	0	12	92	30	0	43	0	21	9	0	34	71	1	0	31	1	31	0	26	0	17	0	15	0	0	7	1	31	1	0	31	1	0	0	37	10	140	48	0	3	0	5	0	0	6	0	15	44	1	10	41	0	0	1	55	0	0	0	0	3	0	36	2	7	62	5	9	16	52	0	32	11	8	0	0	4	65	13	23	13
"5"	10	0	94	70	0	1	3	12	0	0	58	0	0	13	57	18	11	2	10	1	0	26	29	6	18	0	0	9	9	9	0	0	1	8	0	0	10	0	2	1	0	35	18	16	10	3	0	1	4	2	0	14	5	13	12	0	7	0	47	8	18	4	0	0	0	13	4	56	1	2	6	0	0	0	29	0	37	17	0	1	0	3	0	0	0	13	4	12	0	2	44	0	0	36	100	0	0	0	0	0	5	9	7	1	40	1	1	8	22	0	0	30	0	0	1	3	75	2	26	41
"6"	53	1	0	51	0	63	41	18	4	0	20	9	57	23	0	9	0	13	5	1	0	51	5	0	23	0	0	0	22	1	4	0	85	3	5	8	28	0	1	0	0	5	44	52	44	3	0	15	12	13	0	25	3	0	14	0	16	14	36	5	85	0	0	0	0	0	0	42	35	0	6	0	0	0	58	0	32	12	0	0	0	41	0	3	0	1	38	0	0	0	68	0	0	6	25	0	0	0	1	0	0	8	58	47	50	92	0	72	32	9	19	31	1	0	2	0	12	24	29	1
"7"	6	0	471	154	5	19	0	30	0	0	0	0	29	11	65	1	0	0	2	0	0	16	7	0	11	36	0	19	46	1	0	0	0	6	0	0	0	0	0	0	0	5	26	8	8	21	0	4	36	0	0	3	0	5	1	0	0	0	3	0	61	0	1	0	20	0	0	10	2	0	11	0	0	0	52	31	49	0	0	0	0	0	0	0	0	0	2	12	0	0	16	0	0	12	10	0	0	2	6	0	0	20	3	21	41	11	0	15	54	0	28	20	0	9	0	0	6	4	22	5
"8"	51	39	0	25	0	36	38	2	0	0	17	29	129	0	14	48	0	29	5	8	0	2	10	0	13	0	0	0	6	4	0	15	6	5	0	0	0	0	0	0	0	10	33	78	11	3	0	0	11	0	18	3	11	0	1	5	0	0	38	0	15	0	24	0	0	2	0	15	0	0	9	0	0	2	23	0	51	27	0	0	12	16	0	1	0	1	56	20	14	7	21	0	1	19	56	0	2	22	1	0	1	66	15	46	19	8	28	2	31	0	81	17	0	7	8	0	101	54	33	16
"9"	75	0	4	203	3	0	0	0	5	34	529	0	14	80	87	0	0	8	3	1	0	5	2	0	1	0	0	17	11	8	0	0	4	8	0	0	3	1	0	2	0	2	19	53	3	37	0	1	17	0	0	4	0	0	6	2	1	0	34	0	7	1	40	0	1	1	1	9	15	1	0	0	0	0	40	0	39	14	0	0	0	1	0	0	2	0	9	1	0	0	4	0	0	0	68	0	1	0	0	1	0	1	16	20	27	6	6	56	17	0	24	23	1	0	0	0	14	4	45	34
"10"	56	14	6	12	0	75	5	0	63	7	10	1	145	0	24	0	0	39	0	2	0	39	10	2	6	0	0	2	0	5	0	0	2	49	0	23	6	0	0	21	0	21	43	76	34	35	0	0	2	0	8	2	2	1	1	4	27	7	147	1	43	10	0	0	0	1	23	33	20	0	0	0	0	0	45	0	55	14	0	0	0	2	0	0	0	0	76	9	0	0	76	0	0	14	58	0	0	10	13	0	18	13	10	13	81	16	0	2	12	0	39	20	1	0	0	0	18	8	121	30
