"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"	"taxa151"	"taxa152"	"taxa153"	"taxa154"	"taxa155"	"taxa156"	"taxa157"	"taxa158"	"taxa159"	"taxa160"
"1"	339	29	0	0	6	0	317	2	2	0	1	3	19	36	23	2	20	0	0	0	0	0	0	67	0	0	0	5	0	22	2	0	4	8	0	0	0	8	0	0	9	0	15	0	2	28	3	0	1	5	5	0	16	6	1	27	0	2	96	0	0	0	0	19	0	0	0	0	12	8	0	0	0	45	0	0	13	0	0	0	0	7	0	0	8	2	39	0	0	0	28	2	0	0	33	1	0	0	0	22	3	24	1	15	4	0	0	54	50	0	2	0	50	0	0	0	0	0	0	34	0	14	4	0	0	0	0	0	1	25	0	0	2	8	0	22	0	21	30	1	0	14	0	1	0	3	0	11	0	0	0	0	21	0	33	0	16	15	0	37
"2"	98	0	0	14	11	2	24	8	42	0	2	0	1	5	54	4	10	98	0	17	22	12	0	37	0	0	6	19	0	16	0	24	12	18	3	0	1	3	0	9	7	0	53	0	22	10	21	0	9	1	12	0	8	0	0	4	0	0	25	0	0	0	2	5	0	22	0	0	22	11	0	0	2	9	0	0	11	0	3	0	4	41	13	0	14	52	21	0	0	0	4	24	0	0	15	0	0	0	0	3	2	9	3	14	0	13	0	59	13	0	4	0	47	0	0	4	1	0	0	22	0	2	0	0	18	5	0	2	0	53	0	0	0	7	7	14	0	21	62	4	0	7	5	0	2	0	0	54	0	0	44	0	30	5	2	2	7	2	12	0
"3"	0	1	0	1	12	0	8	30	0	0	2	12	3	0	210	65	0	16	0	0	0	4	0	29	1	0	0	40	0	32	0	0	1	8	1	3	0	7	0	0	6	0	32	0	7	0	2	0	0	11	52	0	22	10	19	52	0	0	48	0	0	0	0	8	0	0	1	0	18	0	4	0	0	5	0	1	0	1	0	0	0	9	7	0	0	9	20	5	0	0	7	0	1	0	29	10	20	0	0	26	0	0	0	33	0	0	6	21	9	0	8	0	13	0	0	0	0	17	0	28	0	0	6	0	0	0	0	0	4	9	0	0	3	0	0	0	0	26	26	0	0	0	0	0	0	0	0	30	1	0	10	0	17	22	0	1	3	4	1	5
"4"	16	0	0	24	0	0	6	0	87	1	0	0	78	13	52	47	0	0	12	0	0	9	0	23	15	0	1	11	0	16	0	0	4	11	0	0	0	8	0	0	22	0	56	0	21	10	6	0	0	1	18	0	4	38	1	28	0	0	16	0	0	0	2	10	0	0	0	0	35	0	0	0	0	9	0	5	5	0	1	0	0	14	2	0	0	10	1	0	0	0	13	0	4	0	37	16	0	0	0	13	3	14	2	40	0	0	0	31	21	0	0	0	22	0	0	3	2	0	0	10	0	12	11	0	0	2	0	0	0	13	11	0	1	0	0	9	0	25	26	1	0	1	0	6	0	0	0	1	0	0	10	0	3	0	0	0	6	5	2	2
"5"	56	13	3	0	0	1	12	0	8	0	0	0	18	4	1	48	0	11	4	0	0	0	10	5	16	0	0	55	1	56	37	0	11	4	0	0	6	65	0	0	33	1	16	0	26	0	2	0	0	36	28	0	11	28	9	29	1	0	9	0	2	0	0	7	0	0	0	0	17	21	14	0	0	17	0	0	0	0	19	0	0	16	0	0	4	33	9	0	0	0	0	3	1	0	7	8	0	0	0	3	5	0	8	68	0	0	0	42	9	0	2	0	8	0	0	4	0	4	0	10	0	19	54	0	0	0	0	7	0	46	2	0	2	37	7	10	0	21	51	0	14	0	0	0	0	0	0	45	0	0	7	0	19	0	0	0	42	5	31	2
"6"	42	14	0	3	21	18	2	0	153	13	0	0	0	26	15	0	0	27	0	3	5	4	0	63	0	0	0	46	0	107	0	4	20	26	52	0	69	45	0	0	25	10	26	0	0	23	5	0	0	15	1	0	28	15	5	74	0	0	142	0	0	0	0	29	16	0	0	0	7	0	7	0	0	52	0	22	1	0	8	2	28	13	9	0	1	6	37	19	0	0	24	1	0	0	45	28	5	0	0	9	3	0	0	5	0	0	0	35	53	7	25	0	29	0	14	0	0	13	0	34	0	22	1	0	0	0	4	0	1	25	6	0	1	9	0	0	0	15	5	0	1	0	0	3	0	1	0	13	4	3	17	0	7	0	0	0	12	14	12	6
"7"	100	32	3	3	0	0	42	0	100	0	0	0	0	10	96	4	0	3	0	22	4	14	0	10	0	0	0	6	0	15	3	1	0	4	0	0	1	2	0	0	6	0	7	0	0	0	5	0	0	18	17	12	22	0	4	2	5	0	1	0	0	0	7	12	0	0	0	0	44	2	0	0	0	45	0	3	3	10	0	0	0	7	0	0	1	15	40	0	0	0	1	5	0	0	25	0	0	0	0	18	0	3	5	55	1	0	0	42	9	0	0	0	4	0	0	0	1	7	2	2	0	7	0	0	0	0	0	0	0	49	0	0	7	6	0	24	0	26	12	4	0	8	0	0	0	1	0	4	2	2	9	0	17	1	0	0	5	17	13	35
"8"	13	0	0	0	0	0	76	7	7	0	0	0	149	1	10	37	16	4	4	0	0	11	0	25	17	0	0	13	0	21	0	0	0	4	11	0	0	0	0	21	19	0	17	0	20	2	14	0	0	3	1	4	14	1	1	4	0	4	22	0	0	0	0	9	0	0	0	12	3	7	0	0	0	39	0	3	4	0	6	0	1	1	3	0	6	22	1	0	0	0	0	1	8	0	9	0	2	2	0	5	4	3	14	34	0	0	9	59	17	0	7	0	18	0	0	4	0	0	0	17	0	13	16	15	0	0	0	0	0	0	0	7	23	3	0	0	8	150	20	0	0	2	2	2	1	0	0	26	21	3	39	0	5	0	4	0	3	18	7	4
"9"	115	3	6	6	4	0	7	0	3	0	0	25	28	34	71	133	0	0	0	0	0	39	55	7	0	0	0	32	0	20	0	0	0	2	1	0	32	6	0	0	40	0	55	0	10	1	11	1	8	4	37	0	0	8	5	13	0	0	19	0	0	0	9	40	5	0	0	0	5	0	0	0	2	18	0	0	0	2	1	0	6	5	1	0	1	31	2	0	0	3	0	9	0	0	27	33	0	0	0	1	0	7	0	35	0	1	0	4	98	0	4	0	2	0	0	21	1	12	0	23	0	0	10	0	0	0	0	23	0	13	6	0	1	4	0	11	0	17	6	0	4	0	23	10	0	2	0	16	0	0	10	0	12	23	1	0	10	47	2	29
"10"	12	31	1	0	0	0	0	45	0	0	20	0	1340	0	0	3	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	15	0	1	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	10	0	0	0	0	15	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	15	0	0	0	11	0	0	0	2	0	0	2	0	0	0	7	0	10	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	11	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0
