"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"
"1"	0	204	2	3	22	0	11	0	13	0	73	5	29	19	0	48	9	41	36	0	0	21	6	0	56	0	1	6	12	4	3	14	8	0	0	0	0	6	16	11	5	17	0	18	0	0	28	0	2	7	1	27	5	62	0	0	71	20	11	0	8	0	22	8	0	8	7	0	13	0	0	12	16	5	0	1	14	0	0	13
"2"	10	88	0	60	0	5	5	0	0	5	17	18	3	61	2	71	2	1	41	1	0	33	27	0	45	0	20	1	57	42	7	20	23	0	0	0	0	21	15	13	0	5	1	45	0	0	12	0	12	10	0	20	61	47	19	0	93	73	0	0	34	0	61	3	1	2	20	6	86	0	61	30	27	0	73	25	0	0	0	101
"3"	31	128	6	0	4	0	1	0	28	5	131	0	12	43	0	41	1	5	24	0	0	14	13	0	35	0	2	7	19	17	0	92	26	1	0	0	13	8	3	2	2	10	2	61	0	0	8	2	3	3	0	76	19	24	12	0	32	13	1	0	1	0	31	11	1	25	7	0	13	0	57	19	25	9	0	18	16	0	0	35
"4"	6	199	0	81	16	0	8	0	20	28	2	0	29	19	0	29	0	3	24	1	1	64	14	0	11	0	0	21	98	45	30	7	3	0	1	0	0	5	12	0	38	2	0	10	10	0	15	1	3	0	27	47	8	61	0	0	38	18	14	0	31	0	30	10	2	33	18	2	5	0	22	17	28	7	11	41	7	0	0	33
"5"	5	199	0	2	0	0	49	0	0	0	140	0	4	34	0	44	0	16	9	1	14	33	24	0	39	0	7	1	43	49	0	149	7	0	22	1	3	41	13	3	0	0	0	39	0	0	12	0	28	1	0	46	101	5	1	0	54	61	12	18	9	0	18	8	0	45	14	1	42	11	27	5	44	4	2	4	28	87	0	38
"6"	22	3	16	0	2	0	8	0	1	7	12	0	23	94	0	42	0	16	33	16	5	75	40	0	140	0	0	0	39	44	11	55	6	12	15	0	16	121	46	14	23	0	4	18	0	2	37	0	15	10	0	76	17	22	7	0	27	58	20	1	81	0	65	6	19	61	69	4	69	0	35	10	70	18	0	20	0	0	0	41
"7"	3	35	30	0	0	0	307	0	1	0	11	7	15	45	0	78	7	20	13	0	7	54	86	0	18	0	1	4	12	22	0	38	30	1	3	0	0	22	19	3	0	0	1	5	0	0	11	37	5	0	0	66	11	35	1	1	58	6	0	3	12	4	35	16	17	5	10	0	42	5	13	15	3	0	2	21	3	0	8	17
"8"	0	86	0	15	0	0	5	2	16	0	220	0	8	85	0	69	5	3	10	0	1	107	22	0	13	0	2	1	49	10	9	30	29	0	0	0	1	16	0	9	4	0	23	18	0	0	14	0	3	18	6	59	90	36	3	0	69	29	6	5	52	8	90	4	0	21	39	0	44	7	13	4	20	0	16	54	2	0	0	50
"9"	26	37	2	0	0	0	2	0	23	2	218	0	27	96	0	82	2	14	44	83	0	41	116	0	61	0	10	14	92	3	2	9	3	2	16	1	11	46	43	12	0	0	0	54	0	1	16	0	6	0	0	62	6	32	19	0	77	41	0	3	24	0	75	12	1	3	8	0	116	0	119	23	98	10	3	3	0	0	0	10
"10"	17	3	8	0	0	40	20	0	7	0	38	0	29	58	8	68	0	39	4	1	8	30	7	0	5	1	6	3	32	17	2	23	44	0	14	0	28	35	36	17	0	1	0	23	0	0	2	0	11	13	12	98	58	32	1	0	48	65	3	1	6	10	83	13	0	3	74	12	78	7	9	71	34	0	16	13	0	0	0	41
