"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"
"1"	18	4	0	22	0	70	0	259	0	279	1	0	2	0	59	0	0	0	0	2	36	0	33	4	0	4	0	6	32	29	51	0	0	5	7	0	0	0	0	0	10	21	0	1	13	38	13	1	0	15	7	39	14	1	0	53	0	1	25	0	0	10	0	0	63	0	30	0	0	0	10	1	0	95	0	16	0	30	1	0	0	0	0	0	9	51	33	43	2	5	4	2	0	0	34	0	13	0	20	0	3	1	0	0	0	1	58	8	1	2	1	63	0	0	5	1	9	0	0	6
"2"	23	2	0	3	0	13	4	0	0	28	26	1	0	0	41	16	1	7	0	6	31	0	6	0	0	1	0	16	65	22	25	0	5	9	2	4	0	2	1	0	0	21	0	0	13	21	7	0	0	0	7	44	50	1	0	38	0	0	2	0	0	2	6	0	24	0	11	6	3	2	2	2	0	5	0	15	2	3	0	10	0	0	0	0	18	82	35	90	0	0	5	53	0	34	3	3	4	11	2	5	6	1	0	6	29	67	14	6	0	0	0	39	10	0	0	0	0	0	0	0
"3"	12	0	2	0	0	0	44	424	0	8	0	49	0	0	63	9	0	0	2	0	20	0	14	0	0	0	0	14	4	0	8	0	0	34	11	0	0	0	1	0	13	1	0	0	0	6	0	0	0	3	5	32	20	7	0	34	0	0	0	0	0	3	51	0	14	0	0	0	0	0	6	0	0	49	0	16	1	0	1	1	0	0	0	0	8	50	56	9	1	0	0	5	0	0	10	0	0	11	10	0	13	4	2	15	0	20	14	12	0	0	0	7	46	0	8	0	0	0	0	8
"4"	62	0	0	14	0	10	100	89	0	289	0	0	54	1	10	10	1	20	0	0	1	0	5	7	0	5	0	11	37	16	10	0	0	0	2	0	0	2	0	0	1	3	0	0	54	66	7	0	0	0	21	53	62	3	0	41	1	0	39	0	0	28	0	0	21	0	3	12	0	0	0	5	0	86	0	30	0	18	0	0	0	0	0	0	28	20	24	34	0	1	37	1	0	2	3	0	24	1	29	0	16	10	2	6	3	15	15	12	0	0	0	7	5	0	9	18	0	1	0	2
"5"	42	0	0	9	0	0	33	6	25	10	0	0	2	0	114	0	0	1	1	8	1	0	5	0	1	1	1	7	24	3	49	0	11	19	7	0	0	0	0	0	13	19	0	2	10	42	29	0	5	0	19	36	7	0	0	32	1	1	1	0	0	4	1	0	37	0	1	2	0	0	2	0	0	58	1	5	0	0	6	0	1	0	0	16	25	39	29	51	7	0	0	34	0	0	2	0	36	1	0	0	4	8	0	1	0	14	50	0	0	0	3	17	4	0	6	10	0	0	0	0
"6"	55	0	0	34	0	1	0	4	3	23	0	17	2	5	31	0	0	31	0	4	4	0	0	11	0	0	0	8	58	8	19	3	1	3	10	7	0	0	1	0	1	27	0	0	17	31	4	0	1	12	30	51	47	1	0	20	0	0	8	0	0	4	1	0	17	0	15	20	0	0	4	33	0	9	4	3	6	1	0	21	0	0	1	13	25	41	53	22	5	0	0	29	1	0	3	0	0	1	0	0	19	3	0	4	0	73	22	11	13	0	1	27	2	0	7	1	0	0	0	0
"7"	44	0	0	1	0	38	2	45	0	317	0	1	62	0	15	15	0	15	0	3	15	0	60	0	0	0	0	10	47	7	27	0	7	2	4	0	0	0	0	0	3	11	0	0	1	32	10	0	2	0	32	32	22	0	0	14	0	0	0	0	0	43	27	0	13	0	2	41	0	1	33	0	0	14	0	31	3	0	0	0	0	0	0	2	10	14	23	12	3	0	1	22	0	0	6	2	11	4	1	0	5	6	0	7	0	29	46	0	1	0	0	30	0	0	1	0	0	0	0	2
"8"	13	0	0	77	0	14	8	0	10	190	2	0	3	0	48	16	16	26	1	4	24	2	63	0	1	9	0	1	23	39	19	35	3	51	0	0	3	2	1	0	0	31	0	1	0	101	35	0	2	0	0	17	11	57	0	80	0	30	25	21	0	30	35	0	32	4	4	11	2	0	3	0	0	29	1	67	0	0	0	0	0	0	2	0	22	22	52	54	0	1	0	2	0	4	1	0	45	11	39	9	47	26	0	5	0	39	78	28	33	2	0	21	91	0	6	0	0	0	0	16
"9"	52	0	9	0	0	26	9	0	0	2	1	1	0	0	40	21	1	0	4	0	21	0	8	8	0	5	0	44	5	8	10	0	6	11	2	0	1	0	14	0	0	40	0	0	5	45	40	0	0	0	2	34	82	16	0	27	0	0	27	0	0	7	21	30	62	0	5	4	5	18	5	2	0	81	0	25	4	0	0	3	0	0	0	0	31	97	43	61	2	0	2	12	0	5	22	0	24	2	44	0	2	20	0	1	1	12	48	26	0	0	8	37	11	0	3	0	0	0	0	2
"10"	2	0	3	5	0	53	40	8	0	0	0	0	0	12	196	0	20	47	0	26	53	0	16	0	1	1	0	46	22	40	40	0	6	24	55	0	0	1	42	0	3	39	0	0	20	21	30	4	0	5	1	25	49	3	0	34	0	0	7	0	0	20	1	0	15	0	10	51	5	16	12	12	0	85	0	124	6	1	0	36	0	0	0	4	41	69	140	81	0	1	0	5	0	14	0	0	3	5	31	0	5	4	0	2	0	15	18	9	0	3	15	54	6	0	0	1	0	0	0	2
