"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"
"1"	0	4	0	15	65	1	7	179	0	0	3	94	332	12	2	0	0	0	5	46	0	16	9	0	0	0	17	22	7	8	3	8	7	6	0	18	0	0	0	2	1	0	0	105	2	0	0	6	25	20	0	11	5	0	9	0	8	0	0	4	6	56	0	15	1	0	0	0	0	80	60	1	54	0	0	0	12	7	0	32	0	22	22	9	32	39	17	0	2	110	3	2	1	12	13	2	27	0	0	37	16	3	1	16	0	25	10	37	38	0	0	2	0	27	4	15	0	0	38	0
"2"	0	0	0	453	0	0	0	2	16	0	0	3	214	46	0	0	9	0	0	11	0	22	2	21	1	0	1	19	3	0	16	3	0	0	0	6	0	0	0	0	2	0	0	1	5	0	0	10	12	5	0	6	13	2	0	0	0	3	0	27	3	11	0	25	0	0	0	9	0	6	7	21	1	0	0	2	3	1	4	13	0	0	0	2	30	3	0	0	0	33	14	5	0	0	0	8	1	0	1	12	13	13	6	4	1	7	0	0	2	0	0	1	0	1	1	97	0	0	4	0
"3"	0	4	0	152	1	11	2	25	25	0	1	25	80	0	10	0	0	0	0	46	5	33	13	0	6	2	15	13	10	0	19	18	1	1	0	8	0	0	0	11	1	0	0	5	6	0	0	19	6	24	0	25	37	5	0	0	0	3	0	69	6	40	0	28	5	0	7	2	0	70	5	1	21	9	0	1	11	0	1	0	0	0	0	0	5	28	0	0	5	92	5	4	10	38	1	2	11	3	0	25	33	4	9	7	26	4	0	0	13	26	0	0	0	11	10	13	0	0	25	0
"4"	0	0	0	0	1705	0	0	2	19	0	0	106	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	9	1	1	0	0	0	0	0	0	0	0	0	0	0	13	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0
"5"	0	14	0	535	0	0	58	48	68	0	3	0	10	2	13	0	9	1	1	58	0	9	59	0	0	2	36	22	1	0	10	9	4	0	0	7	0	0	12	0	1	0	0	0	11	0	0	8	14	5	0	52	0	3	1	0	0	0	0	58	0	101	0	19	2	0	0	1	0	15	20	4	20	0	6	0	29	1	2	4	0	0	5	0	29	0	2	0	0	52	25	0	8	20	5	0	33	0	0	14	4	41	0	5	11	1	0	0	19	0	2	0	2	28	5	5	0	0	32	0
"6"	0	4	0	23	46	2	10	11	105	0	50	0	0	52	90	0	0	2	24	54	15	1	35	0	32	0	10	44	2	0	14	23	0	10	2	40	0	0	0	5	0	0	7	4	3	0	0	7	11	32	0	21	6	3	0	2	2	0	0	9	0	43	0	23	0	4	30	0	0	82	4	21	25	0	0	13	4	4	22	4	0	2	38	0	31	11	2	0	0	33	7	0	0	36	8	0	18	13	0	44	107	68	1	6	6	6	0	0	14	0	1	0	0	15	15	18	0	5	76	0
"7"	0	25	16	211	0	0	23	11	9	52	0	13	24	0	82	4	0	0	0	49	2	0	7	0	0	3	0	23	2	1	9	15	0	0	0	26	0	0	0	0	1	0	0	0	7	0	0	0	17	17	0	12	25	6	2	0	0	0	0	10	0	11	0	3	0	0	0	1	6	33	13	0	43	0	0	0	12	8	8	0	1	1	18	0	43	11	3	0	0	29	3	11	26	7	8	2	68	0	0	6	21	24	0	6	3	3	0	0	13	0	1	0	0	1	1	23	0	11	3	1
"8"	0	2	0	0	27	3	0	0	1035	0	0	0	0	1	18	0	0	0	0	1	2	4	23	0	0	1	0	4	0	0	22	28	0	5	0	0	0	0	0	32	0	0	0	0	0	0	0	1	0	0	0	5	18	0	0	0	0	0	0	10	1	2	0	0	0	0	0	0	0	26	0	4	0	0	0	0	3	0	0	0	0	3	2	0	17	0	1	0	0	6	1	1	0	1	8	0	6	0	0	3	5	0	1	0	7	4	0	0	1	0	0	0	0	0	25	22	0	0	33	0
"9"	0	16	0	5	153	8	0	33	93	0	12	7	13	3	28	0	0	0	0	89	9	9	22	0	0	0	1	24	0	0	6	19	0	0	0	4	0	0	0	0	1	0	19	28	0	0	0	13	32	11	4	2	23	0	1	7	1	0	4	10	19	20	0	12	0	0	1	5	1	6	8	15	12	0	0	1	2	2	4	9	0	0	0	0	15	4	9	0	0	13	3	0	9	12	23	4	63	0	0	23	2	11	0	14	22	0	5	0	3	0	1	2	0	1	14	16	0	0	35	0
"10"	0	5	0	5	66	0	0	0	77	12	0	189	0	8	235	0	0	2	1	6	0	23	0	0	0	0	10	31	3	6	100	44	0	0	1	21	0	0	0	0	19	0	5	6	6	0	0	6	10	49	0	89	12	0	0	0	11	0	0	53	4	5	0	61	0	1	1	0	0	31	12	17	15	0	0	9	19	10	0	0	0	0	2	0	42	21	0	0	7	67	21	0	31	19	4	0	4	0	0	75	7	29	6	26	3	25	7	0	27	0	0	5	0	0	4	36	0	1	45	0
"11"	5	0	0	52	60	28	32	195	2	4	0	2	182	1	4	0	0	0	0	128	8	17	6	0	0	0	1	37	0	1	90	7	0	1	29	52	0	0	0	1	0	0	0	10	10	0	0	13	37	22	0	19	22	4	0	0	0	0	0	28	0	18	0	7	0	0	3	54	0	16	1	57	24	0	0	0	20	3	0	19	0	0	0	0	16	14	2	0	4	28	29	0	20	3	2	0	19	0	0	39	62	2	30	46	18	2	0	3	13	0	0	16	0	7	1	62	0	0	11	0
"12"	0	0	0	70	5	54	0	50	25	13	0	5	1	32	2	0	0	0	5	79	33	27	121	0	0	0	10	32	38	38	77	61	0	1	11	52	0	0	0	1	1	0	0	19	22	0	0	13	24	15	8	5	17	0	0	0	5	0	0	57	0	8	0	35	0	10	23	15	1	40	22	1	24	0	0	2	3	5	2	1	2	0	8	1	44	5	1	0	12	111	2	11	14	17	3	5	17	0	0	31	30	33	11	52	2	2	0	0	33	0	0	35	0	34	55	92	0	0	38	0
"13"	0	102	0	46	0	0	124	9	0	0	0	4	51	238	57	0	28	0	1	18	2	3	1	0	0	0	18	0	8	7	17	29	0	2	2	1	1	0	0	0	0	0	2	12	1	0	0	31	2	6	0	24	19	0	0	1	9	0	0	51	7	18	0	40	0	0	1	0	2	3	9	2	29	0	0	4	3	5	0	0	0	0	12	0	5	0	0	0	0	15	26	0	14	2	3	0	7	0	0	12	60	5	0	4	14	3	0	0	34	0	2	0	0	14	20	3	0	0	0	0
"14"	0	10	13	17	103	1	0	219	23	0	12	5	51	61	33	0	0	0	5	71	1	16	46	0	0	1	8	14	1	0	14	22	0	0	1	26	0	0	0	13	0	0	0	1	0	0	0	4	1	37	2	1	10	0	2	1	0	0	0	63	17	27	0	12	0	2	1	4	0	47	9	4	74	0	0	4	15	1	0	0	0	1	0	0	35	2	1	0	7	56	2	5	94	33	6	0	17	0	0	38	87	2	1	36	17	4	0	15	4	0	0	1	0	2	18	17	0	0	53	0
"15"	0	38	4	60	15	89	0	269	3	0	120	9	18	48	113	0	0	0	4	12	6	19	21	0	0	0	0	33	7	0	4	43	1	24	0	23	0	0	0	4	1	0	0	1	37	0	0	28	32	7	0	6	0	2	0	0	12	0	0	32	0	17	0	81	1	0	0	0	0	43	53	10	83	0	0	4	3	23	12	4	0	6	0	0	7	9	0	7	0	29	12	0	14	5	2	0	58	0	0	14	39	8	0	12	46	3	0	2	6	0	0	46	0	33	14	16	0	0	27	0
