"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"	"taxa151"	"taxa152"	"taxa153"	"taxa154"	"taxa155"	"taxa156"	"taxa157"	"taxa158"	"taxa159"	"taxa160"
"1"	4	0	3	280	0	0	49	0	18	0	0	0	4	0	30	0	0	7	0	0	4	39	6	5	0	6	0	1	0	0	0	20	8	0	12	5	0	0	21	24	1	6	2	9	3	0	0	6	0	0	7	0	0	0	0	0	1	4	1	2	0	32	6	0	0	7	34	2	0	11	0	0	0	0	0	0	3	0	0	23	0	2	0	16	0	0	4	0	1	3	0	33	0	26	28	0	1	20	0	9	35	1	0	61	0	4	3	4	0	0	9	13	5	0	2	19	0	62	0	4	12	5	0	26	0	5	0	0	1	10	0	66	3	0	0	10	62	17	0	1	0	0	0	0	0	0	9	12	0	16	0	0	0	18	0	1	0	0	10	0
"2"	72	1	0	0	0	0	173	0	143	0	79	0	0	4	6	0	87	0	0	0	28	1	32	0	0	13	0	5	0	0	0	88	0	37	0	4	0	0	14	26	1	0	0	0	0	15	2	11	0	6	13	0	5	25	0	0	24	0	19	14	0	6	14	0	0	2	28	17	0	0	1	1	0	0	6	13	3	0	0	0	0	3	0	23	0	0	26	0	5	54	0	23	0	7	0	2	0	47	2	18	33	11	0	24	0	1	3	0	0	2	5	1	3	0	13	40	0	35	0	60	10	2	0	0	0	1	0	0	1	5	0	5	0	0	0	18	59	17	0	3	0	0	8	0	0	0	0	64	0	5	7	0	5	18	0	3	1	0	34	0
"3"	15	0	0	74	0	36	157	0	41	0	0	0	0	1	36	0	12	0	5	0	0	1	22	0	1	13	11	32	0	0	0	12	0	1	0	19	0	0	5	12	5	0	3	1	16	0	0	21	0	3	4	0	0	1	4	0	1	3	6	14	9	16	0	0	0	18	34	9	3	13	49	28	0	0	6	28	0	16	0	1	0	28	22	70	0	0	9	0	21	6	0	67	0	52	0	0	3	27	0	119	2	13	2	18	0	0	5	16	0	3	14	14	0	0	21	82	0	18	0	33	0	1	0	0	0	3	0	1	0	4	0	79	0	0	0	23	23	7	2	0	0	0	0	0	0	40	39	29	0	24	0	0	0	2	0	0	0	2	10	10
"4"	23	2	0	171	1	0	21	0	6	47	0	0	22	0	0	0	28	0	0	0	43	36	1	0	0	0	0	0	1	0	0	12	6	9	0	9	0	7	2	67	15	0	0	0	2	0	7	37	0	0	7	0	0	0	2	0	6	18	12	1	12	3	20	0	0	8	8	2	0	2	6	19	4	0	0	19	0	0	0	3	0	6	0	34	0	0	14	0	0	2	0	16	0	0	0	0	15	34	0	36	0	8	12	6	0	16	0	0	0	0	2	2	9	0	0	15	0	8	0	4	12	13	0	0	0	8	0	0	1	0	0	33	3	11	0	3	53	9	0	0	1	4	0	15	0	0	5	17	11	23	8	0	17	0	0	3	0	0	40	0
"5"	84	0	22	1	0	0	26	10	4	2	0	52	0	0	0	0	7	0	0	0	19	4	2	0	0	0	37	50	4	0	0	34	0	1	0	32	1	0	3	38	15	0	18	1	0	8	0	25	0	1	1	0	0	0	0	0	2	15	18	24	1	35	0	1	0	13	25	20	33	25	1	48	0	0	2	7	1	20	0	1	0	5	0	42	0	0	22	0	1	48	0	5	0	28	0	0	0	3	0	18	0	0	0	5	0	0	0	21	0	2	20	0	1	0	1	4	0	105	0	24	19	0	0	1	0	22	0	0	9	16	0	46	3	0	0	10	3	15	0	0	0	0	0	1	13	0	8	16	0	0	9	0	7	4	0	2	0	11	22	0
"6"	31	0	0	0	0	2	182	0	1	104	0	0	5	0	8	0	1	0	0	2	9	35	2	0	0	25	2	11	0	0	0	22	2	19	3	4	0	0	11	64	3	0	0	24	0	2	5	7	0	0	10	0	0	1	0	0	26	1	8	11	0	2	24	0	0	53	40	1	13	31	4	20	0	0	3	1	0	0	0	3	0	2	0	27	0	1	11	0	0	63	0	19	0	19	0	0	0	53	0	30	7	15	0	3	0	0	0	0	0	0	0	0	0	0	0	16	0	4	0	36	9	0	1	0	0	4	0	0	1	1	3	11	2	4	0	0	91	11	0	0	2	0	0	0	0	0	2	2	0	0	1	0	5	10	0	1	0	0	5	0
"7"	53	3	0	0	3	0	538	7	51	0	5	46	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	39	2	0	1	52	0	0	57	49	55	0	3	0	0	0	25	30	6	0	0	0	0	0	0	1	7	42	0	6	0	0	3	0	0	43	29	0	9	47	1	18	0	0	0	5	0	3	0	0	0	11	0	8	0	0	46	0	4	17	0	16	0	43	1	0	7	7	1	26	4	14	0	87	0	0	1	33	0	1	0	0	3	0	11	13	0	9	0	42	25	32	0	0	0	1	0	0	0	2	0	14	0	0	11	5	2	5	0	1	0	0	1	10	0	0	6	11	0	5	2	0	0	29	0	0	0	0	7	0
"8"	15	0	22	45	4	0	0	0	1	5	0	0	2	19	43	0	2	0	2	0	34	19	4	6	1	0	2	7	0	0	3	47	19	0	0	71	0	0	9	0	1	0	0	0	9	0	0	54	0	2	0	0	12	1	0	4	21	16	1	10	1	5	21	5	0	25	19	4	0	8	4	1	0	0	1	5	2	0	0	0	4	18	0	8	0	3	22	1	1	32	0	27	0	9	0	0	0	13	0	3	17	0	0	12	0	1	0	2	0	1	1	2	9	0	3	17	0	32	15	56	16	14	0	0	0	3	0	12	0	3	0	26	13	0	0	6	7	4	0	15	0	0	8	0	0	0	18	16	0	6	9	0	0	19	0	4	0	0	18	0
"9"	5	0	4	82	0	0	5	0	40	1	0	0	1	0	24	3	6	0	0	1	4	1	1	0	0	0	4	8	0	0	2	48	0	1	0	28	0	6	40	13	0	3	0	29	0	2	0	20	0	0	15	0	0	15	0	26	2	6	11	0	0	6	9	0	0	28	26	1	0	5	2	4	0	0	0	4	0	1	0	6	0	2	1	31	0	1	17	0	30	13	0	22	0	8	0	0	0	25	0	0	8	7	1	22	0	1	3	6	1	19	56	1	0	0	2	11	0	25	0	28	12	36	4	8	0	40	0	0	1	1	0	5	1	0	0	13	19	7	0	0	1	0	10	0	0	0	7	6	0	6	1	6	1	9	0	1	0	0	11	0
"10"	27	0	2	0	11	0	0	11	32	0	0	0	0	11	1	1	0	18	11	0	12	22	1	0	0	0	1	48	0	0	0	10	1	8	0	74	0	0	14	84	5	0	17	7	0	1	1	25	0	15	27	0	27	0	0	6	5	42	44	38	1	63	42	4	0	13	11	31	29	39	1	16	5	0	0	20	0	0	0	5	14	3	0	20	0	2	10	0	0	16	0	25	0	12	0	0	0	23	4	17	21	0	0	25	0	5	0	4	0	0	1	14	0	0	2	28	0	10	17	27	0	0	0	0	0	17	0	0	23	18	0	25	0	7	0	5	25	0	0	2	0	0	0	0	0	0	8	46	0	3	0	0	16	34	14	21	0	2	63	0
