"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"	"taxa151"	"taxa152"	"taxa153"	"taxa154"	"taxa155"	"taxa156"	"taxa157"	"taxa158"	"taxa159"	"taxa160"
"1"	26	9	42	0	7	0	0	4	11	20	3	0	0	0	1	8	0	2	7	2	1	0	1	36	0	0	57	7	0	0	23	0	0	11	32	0	29	0	13	0	0	35	0	0	0	11	3	32	0	19	0	33	44	0	4	0	3	0	15	0	24	0	5	0	0	0	0	0	0	1	0	19	0	7	0	0	17	0	20	9	0	7	33	0	5	11	75	0	0	26	7	0	0	10	0	2	32	23	0	11	1	15	24	0	0	8	12	8	0	1	0	0	0	135	0	0	0	5	2	0	0	3	70	0	0	3	3	23	0	2	2	0	0	3	0	1	0	0	15	0	3	35	25	3	70	2	6	2	0	7	1	0	0	32	50	0	0	0	6	17
"2"	10	5	11	7	2	0	0	0	0	248	3	0	0	0	0	0	0	169	0	23	3	0	12	17	0	0	44	3	2	0	70	0	0	61	17	0	90	0	0	0	7	3	1	2	0	0	0	30	3	7	0	29	27	0	1	0	19	0	1	4	66	3	15	0	0	0	0	0	0	6	0	11	0	0	0	8	48	1	37	65	0	16	0	3	1	35	23	8	0	21	17	0	0	0	3	0	29	17	2	0	9	23	7	1	0	59	16	34	0	11	0	0	1	37	0	0	14	0	0	0	0	27	6	0	0	0	49	2	1	0	1	1	0	0	21	3	11	0	9	1	1	57	0	15	27	6	7	0	1	0	1	0	6	23	44	0	0	0	7	20
"3"	42	0	9	0	0	0	23	0	14	11	99	1	0	0	0	17	17	11	22	2	1	0	8	6	0	0	98	22	0	3	45	0	0	88	27	0	47	12	0	0	1	26	35	3	0	4	0	25	0	20	0	30	13	0	3	0	16	0	43	14	27	8	0	0	0	0	0	0	0	16	8	12	0	11	0	0	18	0	25	6	0	3	6	4	1	26	84	0	0	22	92	0	0	6	0	0	48	29	0	1	14	15	2	0	5	69	5	21	9	0	0	0	1	15	0	0	0	0	3	0	0	17	59	14	0	0	4	0	0	0	71	0	0	0	0	0	0	0	20	23	17	25	14	0	57	0	10	0	0	28	2	0	0	31	42	0	0	0	52	0
"4"	161	0	0	0	31	14	5	0	79	0	81	378	0	17	0	34	0	0	3	0	1	0	9	1	1	0	38	14	0	0	0	0	0	112	14	0	36	0	0	0	0	80	0	0	0	2	0	8	0	43	0	3	27	0	0	0	6	0	1	0	26	3	2	0	0	0	0	0	0	14	0	0	0	0	0	0	8	0	3	45	0	0	0	0	3	0	27	2	0	17	1	0	0	0	0	0	11	44	0	22	0	61	28	0	1	29	8	5	0	0	27	0	0	29	0	0	0	0	0	0	0	28	10	2	0	7	10	1	0	0	0	0	0	0	56	0	0	0	3	0	11	18	0	14	94	1	54	17	1	2	0	0	0	17	10	0	0	0	15	3
"5"	13	0	0	0	59	3	2	3	118	69	28	41	0	0	0	32	0	11	0	0	0	0	2	1	2	0	41	3	0	2	16	0	0	11	43	0	77	0	0	0	0	22	25	0	20	2	0	3	0	30	11	14	68	0	10	0	11	1	4	0	33	1	0	0	0	0	1	0	0	17	6	1	0	0	0	1	0	0	42	4	0	9	0	0	7	1	30	8	13	21	7	2	0	0	0	0	3	5	0	0	7	35	34	0	7	29	8	22	0	0	19	0	0	5	0	0	0	15	0	1	0	9	0	11	0	25	1	1	0	0	21	1	0	0	1	1	1	0	52	0	1	6	0	0	11	2	75	0	1	4	0	0	0	2	10	0	0	0	3	0
"6"	40	0	0	0	0	8	13	0	0	0	22	79	0	0	7	64	2	1	3	0	0	0	1	0	0	0	46	21	0	0	2	0	0	1	14	0	12	0	0	0	0	7	0	13	0	2	5	0	0	14	0	15	15	0	8	0	2	0	11	0	4	4	0	0	0	0	0	0	0	3	7	28	0	0	0	0	8	2	10	0	0	32	4	0	13	29	19	1	0	32	3	7	15	0	0	3	31	27	1	0	3	22	6	0	0	20	0	8	0	0	0	1	5	8	0	0	0	0	0	0	0	45	0	0	0	1	0	5	0	0	32	0	0	0	0	0	0	0	9	0	1	26	0	18	32	9	11	0	0	6	0	8	0	3	14	0	0	0	13	0
"7"	14	1	6	0	0	0	2	0	4	26	12	0	0	0	0	26	0	0	0	0	3	0	0	0	0	0	33	21	0	0	28	0	0	27	17	0	35	1	0	0	0	35	3	2	0	24	1	19	0	18	2	7	16	0	3	0	0	0	0	3	23	1	6	0	0	0	0	0	0	16	1	0	9	0	0	0	45	0	12	10	0	13	0	0	0	20	11	32	6	15	10	0	0	0	0	0	14	27	2	0	8	14	39	0	2	24	11	7	1	18	0	0	0	13	0	0	0	1	0	1	0	38	1	5	0	0	16	10	1	1	22	0	0	0	0	0	0	0	6	0	0	1	0	3	4	5	11	0	10	6	15	0	0	67	25	0	4	0	0	0
"8"	14	10	123	0	0	0	0	0	3	107	1	0	3	0	3	13	0	45	3	24	2	0	32	0	21	0	25	19	0	2	60	0	0	18	12	0	29	0	18	2	0	43	0	6	6	0	0	22	0	1	0	19	49	0	0	0	8	0	32	0	66	1	2	0	0	0	2	0	0	16	2	7	0	5	0	0	29	37	31	14	0	13	23	0	1	4	13	0	3	9	13	0	0	0	0	0	12	60	0	1	0	41	11	0	0	50	0	14	0	21	0	0	1	4	0	0	0	3	0	0	0	0	1	0	0	4	7	23	0	0	5	0	0	0	16	0	3	0	3	10	1	15	0	1	30	39	34	4	12	23	0	0	0	52	3	0	0	0	17	1
"9"	14	0	13	0	11	0	4	6	64	0	148	2	0	0	0	0	1	1	1	0	0	0	3	7	0	0	53	26	0	0	0	1	0	19	32	0	6	0	0	0	2	52	0	0	2	0	0	25	0	3	0	18	17	0	2	0	1	0	16	1	19	0	0	0	0	0	0	0	0	4	0	14	0	0	0	5	0	8	30	8	0	8	6	0	17	15	4	24	0	1	21	0	3	0	0	0	26	65	0	2	1	13	12	16	8	33	1	4	0	0	0	0	0	17	0	0	0	1	0	1	0	16	2	0	0	0	2	2	0	5	6	0	0	0	0	0	0	0	4	0	0	5	0	14	20	0	27	0	12	55	0	0	2	27	26	0	0	0	34	0
"10"	1	0	0	0	0	0	1	5	1596	11	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	3	0	1	0	2	3	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	1	0	0	4	0	0	0	46	1	0	0	0	0	0
