"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"
"1"	0	0	13	4	39	115	88	3	0	14	620	7	1	7	0	2	1	3	0	0	12	27	82	20	0	0	8	0	38	0	0	0	0	10	8	52	0	0	125	6	0	2	0	0	8	2	11	4	6	8	1	0	12	0	93	0	0	1	23	0	4	2	0	36	0	3	112	1	7	5	56	0	4	66	94	3	0	0	66	3
"2"	0	0	0	23	36	119	88	26	0	10	62	15	4	51	0	14	1	4	10	2	24	18	16	49	3	28	12	1	17	0	0	0	0	13	2	1	3	2	24	0	3	11	0	0	4	0	21	2	32	0	0	2	0	3	1	0	0	7	2	22	0	11	7	0	0	7	40	0	0	47	55	0	38	158	24	0	0	0	11	3
"3"	0	0	0	677	0	232	32	0	3	0	57	0	2	1	8	0	0	2	2	0	2	76	55	21	0	35	49	0	1	0	0	1	0	16	2	25	5	0	0	0	0	0	0	0	9	0	41	1	2	3	0	0	0	0	17	0	0	23	1	1	25	0	0	32	0	0	55	0	0	5	15	0	60	21	11	0	0	0	21	0
"4"	0	9	22	33	19	160	50	1	4	374	0	0	1	0	4	0	4	9	0	27	7	24	27	18	2	2	0	0	39	0	0	0	0	4	2	1	1	6	44	0	0	3	0	0	48	14	36	0	2	17	13	3	2	1	9	0	0	5	19	1	6	7	0	6	0	38	49	0	4	14	170	0	28	39	59	0	0	4	45	0
"5"	0	0	0	74	2	255	10	0	34	69	76	0	5	0	3	0	0	34	0	14	20	100	46	32	0	16	41	0	68	1	2	1	0	32	1	30	0	0	34	0	13	0	0	0	23	5	63	0	46	30	0	25	5	0	22	0	0	0	11	27	0	12	11	6	0	4	28	0	1	23	56	0	41	54	36	0	0	0	17	10
"6"	2	0	357	5	0	5	12	0	12	11	75	13	12	1	0	0	9	30	15	1	21	3	27	17	0	31	30	0	40	0	30	0	0	15	6	6	0	0	38	0	0	5	0	0	23	5	37	1	11	13	0	1	0	0	6	0	5	0	21	0	0	10	1	53	0	8	61	0	0	12	53	0	25	23	76	0	0	0	4	12
"7"	0	0	0	102	2	322	24	12	10	234	7	0	0	2	0	0	1	6	0	10	34	6	32	26	0	17	6	0	87	0	0	0	0	7	0	17	2	0	6	0	0	6	0	0	17	2	24	0	10	12	0	2	2	0	29	0	0	8	13	0	2	5	0	10	0	11	44	0	0	7	24	1	52	95	88	0	0	9	9	4
"8"	0	0	0	51	8	89	55	2	0	15	138	4	0	18	0	1	1	14	0	5	14	30	37	14	0	29	2	0	24	4	0	0	5	15	0	4	1	0	8	0	0	5	0	0	3	0	81	0	8	0	0	1	0	3	27	0	0	7	54	0	21	9	0	0	0	0	84	0	0	53	28	6	0	53	47	0	0	0	25	0
"9"	0	0	0	190	0	83	121	0	187	16	19	0	5	0	8	0	1	55	9	1	13	26	17	16	0	15	8	1	10	0	3	0	24	35	0	8	0	28	2	0	1	0	0	0	10	7	10	0	48	6	0	0	26	2	1	2	10	0	18	12	1	0	0	24	0	25	31	0	0	10	13	0	5	10	23	5	0	0	40	0
"10"	0	0	266	6	0	22	31	0	189	63	76	0	89	0	0	16	2	6	26	0	34	47	43	59	0	6	5	9	41	23	13	2	0	7	0	3	0	0	16	0	0	0	0	0	35	22	24	0	21	3	0	3	0	3	7	0	0	0	16	2	0	0	28	15	0	5	97	0	5	62	29	0	10	114	37	0	0	5	3	33
"11"	0	0	47	2	40	46	257	0	1	16	68	0	0	0	1	3	45	11	0	25	16	19	22	34	5	23	18	5	41	1	10	0	0	66	1	12	4	0	6	0	0	0	0	0	6	5	80	0	14	1	0	0	7	0	3	0	0	1	23	0	18	22	0	63	0	5	77	0	0	27	57	0	15	126	187	5	0	0	21	13
"12"	0	0	30	67	2	20	56	0	102	20	30	27	41	0	14	0	8	43	4	5	59	20	81	34	7	49	15	0	41	0	6	0	0	1	0	8	10	0	9	0	0	0	0	2	42	2	68	0	8	8	0	1	0	0	33	0	0	3	11	1	3	12	1	3	5	1	55	0	3	79	37	5	31	33	55	6	21	0	69	0
"13"	0	0	11	392	0	46	0	0	0	4	172	0	0	0	5	0	31	7	0	7	15	25	7	17	0	4	4	0	12	0	0	0	0	0	0	0	38	0	9	0	0	12	0	0	4	0	14	3	0	0	0	0	0	0	4	0	0	0	5	2	0	1	0	5	0	40	10	0	0	9	50	0	0	35	12	0	0	0	7	1
"14"	5	0	304	2	0	288	43	0	61	121	0	2	2	0	0	0	3	10	5	4	43	39	29	41	1	7	12	0	17	0	0	1	0	3	0	15	0	0	43	0	0	0	0	0	6	4	27	0	16	16	0	4	24	5	130	0	0	1	34	22	5	35	0	5	0	0	30	0	0	4	64	0	0	32	25	0	0	0	4	1
"15"	0	0	22	53	105	49	218	0	9	23	38	0	4	49	27	0	31	12	3	9	39	12	17	20	17	15	28	0	128	0	0	0	0	28	0	0	1	0	25	0	0	0	6	0	21	17	28	0	20	7	1	0	0	0	42	3	0	90	6	3	0	4	7	16	0	10	45	1	68	6	83	0	9	176	32	0	0	5	30	9
"16"	0	0	187	0	49	39	59	9	1	77	20	21	8	3	0	0	1	2	1	8	31	49	26	96	0	17	15	0	27	0	0	0	0	30	0	8	1	0	26	0	1	0	0	0	76	7	77	0	14	3	0	2	21	0	81	25	0	0	49	11	5	15	0	16	0	1	64	45	0	47	66	0	65	94	126	0	0	0	15	4
"17"	0	0	24	453	0	371	33	2	0	307	29	5	1	0	6	0	2	2	0	0	22	7	3	4	0	1	5	0	0	0	5	2	0	9	7	16	2	0	16	0	0	11	0	0	44	17	17	0	11	3	0	0	0	0	0	0	0	0	16	7	0	1	0	3	0	0	34	0	0	3	41	0	7	35	21	0	0	0	0	6
"18"	6	0	12	63	8	576	10	1	6	209	31	1	0	0	0	19	10	9	9	22	31	38	14	2	0	24	19	0	19	0	0	0	5	41	6	25	0	0	6	0	1	17	0	0	46	0	99	0	59	0	0	0	0	0	59	4	3	3	31	9	1	5	0	18	0	0	55	0	0	58	41	0	16	32	47	0	0	1	8	7
"19"	0	0	164	0	10	0	342	0	0	1	233	0	0	6	0	0	19	22	10	41	32	104	27	30	0	36	16	1	36	3	0	4	2	35	0	23	4	0	64	0	0	0	0	0	10	2	48	0	17	0	0	0	1	0	38	0	0	18	49	0	3	3	10	3	0	5	67	15	16	44	38	0	25	38	52	0	0	0	7	1
"20"	0	0	4	3	14	53	22	0	12	236	31	4	18	4	0	0	6	27	10	12	14	55	54	23	1	6	17	0	46	5	0	8	1	16	0	3	0	1	17	0	0	6	0	0	51	7	81	0	37	5	0	0	0	2	25	0	2	0	8	11	0	0	4	3	2	2	114	0	0	41	45	0	35	39	81	0	0	1	23	4
"21"	0	0	0	59	0	84	1232	0	0	0	1	1	0	0	1	9	8	5	0	0	60	18	1	12	1	6	2	0	24	0	0	0	0	1	0	0	2	0	1	0	0	14	0	0	18	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	5	2	0	15	26	0	0	0	8	0
"22"	0	9	12	140	0	542	0	0	0	582	18	0	0	0	5	47	1	5	9	0	1	20	12	11	5	20	0	0	29	0	0	0	0	2	1	0	7	0	39	0	0	0	0	0	4	9	0	0	2	0	0	1	5	0	0	0	0	0	3	5	6	0	0	1	4	0	17	0	0	0	10	0	0	82	26	0	48	0	4	7
"23"	0	3	29	63	82	2	240	5	0	71	24	0	0	0	1	0	6	46	0	11	8	3	52	30	0	61	15	6	33	5	1	0	0	12	1	0	22	11	26	0	0	0	0	0	73	0	49	27	19	29	0	0	4	1	6	1	0	2	119	19	3	25	60	7	0	23	88	1	0	39	159	2	13	105	68	0	0	1	19	10
"24"	0	0	37	7	14	3	94	2	0	22	214	4	7	1	0	17	5	18	0	9	28	27	29	18	0	36	10	0	27	1	13	0	1	21	0	10	5	0	1	2	0	0	1	0	17	3	45	4	1	6	0	0	0	0	11	2	0	7	36	3	2	17	2	0	1	0	91	0	1	2	104	0	12	245	47	0	0	0	31	0
"25"	17	0	1	13	2	492	37	0	78	71	29	0	43	15	12	0	26	14	1	4	57	12	32	74	2	49	2	9	28	0	0	15	0	24	2	2	0	0	25	0	0	0	0	0	11	8	48	0	43	10	0	8	0	3	10	0	0	0	54	4	0	39	3	0	0	3	55	0	0	8	6	0	7	117	101	0	0	12	40	0
"26"	0	0	0	0	67	83	111	26	3	65	1	0	6	1	8	20	11	72	3	4	16	15	26	57	0	34	1	0	10	0	0	1	0	50	7	9	7	0	18	0	0	3	0	0	46	7	32	2	18	5	0	0	0	3	9	0	0	0	30	0	2	1	0	9	0	3	64	30	0	5	46	0	13	99	57	0	0	0	48	1
"27"	1	0	30	3	0	10	676	0	47	37	35	3	0	7	2	2	17	1	24	26	58	25	8	41	1	19	7	1	1	0	0	0	0	14	0	0	3	0	38	0	0	0	0	1	25	3	29	0	5	3	0	0	0	1	1	0	3	0	44	21	1	10	0	8	0	10	36	20	0	16	30	0	17	60	58	0	13	0	24	58
"28"	2	1	15	75	8	13	462	4	1	67	3	0	45	1	7	6	3	2	6	0	92	7	26	63	0	13	13	0	15	26	0	0	0	6	0	0	0	0	14	0	0	0	0	0	28	4	29	0	83	23	0	0	0	0	7	0	0	18	29	0	0	0	0	27	0	3	55	0	0	2	73	0	13	35	118	16	0	0	17	4
"29"	0	1	17	0	20	0	314	0	327	8	0	0	19	0	0	0	4	5	0	0	19	6	10	18	0	45	2	0	27	0	0	0	0	10	0	41	0	0	5	1	0	0	0	0	3	0	12	0	14	9	0	0	0	1	15	0	0	1	6	12	2	2	0	0	0	0	5	0	0	4	55	0	3	5	14	0	0	0	4	0
"30"	0	3	0	13	8	40	66	53	0	0	188	0	8	0	0	0	3	1	1	6	115	36	15	150	18	39	12	1	108	1	0	0	0	13	0	1	2	3	23	2	0	5	0	45	9	10	48	0	28	1	3	0	2	0	13	0	0	1	27	0	0	3	0	29	1	6	46	0	4	27	150	0	6	30	82	0	1	0	38	0
"31"	2	0	22	0	10	94	19	0	100	0	22	0	4	0	1	0	0	2	0	0	13	30	30	8	0	49	5	111	8	2	0	0	0	19	1	0	1	0	12	0	0	0	0	0	25	0	52	0	12	1	0	0	0	0	18	1	0	5	44	28	0	0	0	6	0	0	62	1	0	4	27	0	33	58	56	8	0	1	18	1
"32"	20	0	17	44	6	74	0	10	39	52	22	0	13	6	2	0	6	8	43	21	39	30	81	39	0	21	28	0	53	0	0	0	0	94	6	5	12	0	3	0	8	15	0	0	45	14	125	0	3	0	3	7	3	0	14	0	1	10	36	11	2	12	0	0	0	9	100	6	1	37	97	0	3	75	39	4	1	17	18	12
"33"	1	0	40	135	0	50	47	0	0	30	131	7	1	0	0	0	9	3	1	6	16	16	7	22	0	73	2	0	15	0	6	0	18	33	0	0	0	0	4	0	0	0	1	0	0	16	9	0	24	2	0	0	0	0	2	0	0	0	15	4	0	5	4	5	0	2	87	0	0	19	80	0	2	27	1	0	0	0	44	18
"34"	0	0	106	1	7	157	13	7	15	27	51	0	59	11	0	0	13	38	4	16	47	42	35	50	5	11	2	2	15	0	0	2	0	0	6	19	25	0	18	0	10	12	0	0	28	10	37	0	11	1	0	0	3	1	11	12	0	0	37	1	11	26	0	25	0	0	99	0	2	81	85	16	19	145	19	0	0	0	47	45
"35"	0	1	16	262	0	184	1	0	70	63	35	6	0	0	8	0	0	0	2	0	35	53	41	24	4	0	2	2	3	1	1	1	40	78	0	14	0	2	5	0	0	1	0	0	8	0	23	0	3	3	0	4	0	0	2	0	0	0	19	0	5	17	0	2	5	0	37	0	0	5	4	0	42	36	46	12	0	0	54	0
"36"	6	5	27	64	3	18	79	58	0	117	95	0	3	7	2	7	7	4	0	9	19	71	13	9	0	64	3	1	26	1	0	4	0	5	7	38	1	0	18	0	0	0	0	5	26	0	26	0	43	10	0	0	0	0	27	0	23	7	30	20	3	8	0	23	0	0	35	0	2	15	48	0	19	43	15	0	0	0	21	3
"37"	1	0	10	0	0	96	220	0	510	52	8	14	1	0	0	0	0	6	0	8	57	16	17	12	0	38	14	0	14	0	0	6	7	1	0	1	1	0	5	0	2	2	0	0	24	5	40	0	22	0	0	0	4	0	43	0	0	9	30	1	0	7	0	18	0	0	36	0	9	13	35	32	3	24	15	0	0	4	24	1
"38"	0	0	1	58	0	566	59	0	55	1	7	0	6	0	0	20	7	0	3	1	23	3	41	14	5	20	3	0	52	5	0	0	0	3	0	0	1	0	2	0	0	0	0	0	28	0	26	0	19	6	0	0	0	0	35	0	1	2	40	0	0	13	3	1	0	0	18	0	0	42	14	0	24	62	79	0	0	0	30	7
"39"	0	0	31	265	0	50	59	0	58	2	45	5	0	1	1	0	7	6	1	3	14	4	6	24	1	17	13	1	29	0	0	4	0	19	5	3	0	2	4	0	2	0	0	0	32	2	32	0	8	8	0	0	0	0	59	0	0	0	6	0	7	1	21	13	1	18	32	3	0	13	76	0	12	91	37	0	0	1	10	0
"40"	0	0	0	100	0	624	0	0	16	69	0	0	3	1	4	0	1	3	0	3	2	30	41	24	0	42	9	0	21	0	1	0	3	1	0	0	0	0	0	0	5	0	0	0	3	0	5	0	3	4	0	0	33	0	11	3	0	0	4	3	2	0	1	3	0	0	3	9	0	4	18	0	6	20	19	0	0	0	12	0
"41"	0	0	25	343	1	68	48	2	0	44	81	0	20	3	12	0	0	0	0	0	1	40	19	69	0	4	2	6	38	28	0	0	0	23	0	9	5	0	21	0	0	1	0	0	31	0	108	1	3	16	0	0	0	0	6	0	0	0	18	10	0	5	0	8	0	0	40	2	0	10	25	0	0	30	2	0	0	1	56	0
"42"	0	0	13	30	1	518	45	0	76	2	4	1	0	0	4	0	2	0	0	1	15	56	34	7	0	25	4	21	11	0	0	0	1	18	0	3	5	15	23	1	1	1	0	0	47	0	37	0	89	58	9	6	0	0	24	0	0	0	20	1	2	2	0	16	1	2	27	0	1	40	59	0	12	102	68	0	0	2	9	31
"43"	0	0	48	44	12	18	132	0	78	19	9	11	26	4	10	0	5	34	4	4	37	34	39	69	19	48	15	1	24	0	4	1	0	1	0	43	0	2	12	0	1	0	0	0	13	2	69	1	15	11	42	0	0	1	15	0	0	11	51	0	37	6	0	1	0	3	60	0	5	19	43	0	15	58	77	10	0	0	38	16
