"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"
"1"	0	0	78	1	15	0	9	8	0	32	0	30	0	2	0	12	0	19	32	0	3	0	0	0	7	0	1	48	0	46	0	15	0	29	0	7	19	23	16	21	0	10	0	0	0	10	0	0	90	3	1	0	0	4	8	40	1	8	21	0	6	4	9	2	12	0	20	2	17	0	22	96	15	3	31	15	0	3	31	1	9	23	17	9	0	4	13	1	45	3	0	1	65	0	0	94	2	0	0	11	0	0	8	12	30	0	0	0	20	0	39	20	8	0	7	18	0	0	3	0
"2"	0	3	21	0	1	84	35	0	0	304	0	0	0	12	1	1	0	8	0	1	5	0	0	0	0	5	3	53	0	9	0	27	0	1	21	3	4	6	21	31	0	0	8	2	3	0	0	2	41	0	1	0	0	5	20	22	1	0	2	0	9	18	6	0	50	0	25	0	0	0	0	13	10	4	6	48	0	0	75	0	6	0	0	26	0	41	30	11	3	14	0	0	14	0	0	19	7	2	3	7	0	2	16	43	19	0	0	0	19	1	3	6	0	0	0	26	3	0	0	2
"3"	0	10	33	0	29	76	291	0	0	0	0	13	124	18	0	0	0	0	0	0	1	18	0	0	2	4	1	7	17	22	0	28	0	8	15	12	13	7	24	5	0	49	16	0	0	5	0	0	19	1	15	0	0	0	2	20	0	1	4	0	1	15	10	0	15	0	67	5	0	0	0	3	2	27	0	14	0	9	48	0	0	0	0	27	0	2	20	3	3	9	0	0	42	7	0	26	0	18	0	47	0	0	4	21	33	0	0	0	59	0	36	30	1	0	0	106	1	0	10	0
"4"	0	24	0	0	1	214	23	0	0	33	0	0	1	9	0	0	0	30	0	0	0	18	0	0	0	28	4	2	0	23	2	0	0	5	1	35	6	61	33	31	0	50	1	0	2	6	0	0	10	0	22	0	0	21	10	52	0	0	38	0	20	11	38	13	34	0	48	10	0	0	0	52	6	10	32	33	0	0	34	0	5	24	0	64	0	21	54	16	4	13	0	0	32	3	1	43	0	0	6	7	0	0	42	13	53	0	0	0	61	5	39	18	13	0	0	28	14	0	0	0
"5"	0	2	15	27	0	39	7	0	0	270	0	34	3	0	0	3	1	3	1	10	0	6	0	0	0	2	17	7	0	8	17	8	0	94	0	0	1	30	24	11	0	24	5	0	26	1	0	0	88	1	20	0	0	3	79	29	0	0	6	0	13	20	2	1	21	0	51	1	0	0	0	12	39	12	14	44	3	0	14	0	40	19	0	37	0	26	35	0	3	16	0	4	16	0	0	62	0	0	1	29	1	0	4	58	37	12	0	0	17	27	29	33	37	0	0	55	28	0	27	4
"6"	2	73	0	4	0	59	2	0	0	0	0	28	5	8	0	2	0	0	10	0	1	3	0	0	0	1	8	60	0	22	0	14	0	8	1	8	4	0	64	28	0	89	12	1	14	0	0	12	72	0	38	0	0	2	21	75	0	6	17	0	15	15	7	0	42	0	61	27	0	0	0	108	26	30	2	22	3	3	35	0	2	0	0	10	0	19	52	0	18	29	0	10	106	0	13	18	19	0	0	26	0	0	15	25	67	0	17	3	40	3	10	51	1	0	3	23	9	0	9	2
"7"	0	19	28	0	0	1	10	0	0	948	0	6	0	0	0	0	0	5	13	0	1	0	0	0	0	1	3	1	0	8	0	0	0	8	0	1	0	3	3	1	0	1	0	0	0	0	0	0	6	0	1	0	0	6	9	18	0	0	0	0	6	4	6	0	0	0	15	0	1	0	0	6	8	2	11	21	0	0	1	0	0	0	2	2	0	2	0	0	0	3	0	0	9	0	0	21	0	0	0	0	0	0	0	2	86	0	0	1	1	0	0	1	0	0	0	20	3	0	0	0
"8"	0	57	194	0	107	5	1	0	0	160	0	40	2	16	0	0	0	0	8	0	0	0	0	0	0	10	10	4	0	12	10	2	0	7	0	13	46	6	14	0	0	1	0	0	0	0	0	7	3	0	17	1	0	0	3	15	0	7	0	0	4	8	15	0	20	0	47	14	0	0	0	44	0	11	3	23	0	0	25	0	0	1	0	9	0	8	3	0	13	8	22	4	49	13	0	18	0	7	0	69	0	0	19	26	27	0	0	0	2	0	1	20	10	0	0	20	8	0	3	0
"9"	1	17	0	21	0	56	0	5	0	168	0	0	0	0	0	0	4	0	5	0	0	2	1	0	0	11	28	9	0	27	0	1	0	1	0	9	5	21	21	1	0	14	0	0	0	0	0	11	3	1	5	0	0	1	20	27	0	0	0	0	6	8	5	0	9	0	41	5	0	0	0	5	67	2	0	14	0	7	24	0	3	2	0	9	0	0	26	2	1	0	0	13	49	3	0	78	6	4	0	18	0	0	3	58	9	0	0	0	8	0	8	11	13	0	0	5	0	0	0	0
"10"	0	22	50	0	44	42	38	112	0	1	0	9	54	7	0	0	0	0	0	0	0	49	0	0	0	8	1	0	0	17	1	2	0	12	0	13	0	8	4	11	0	3	0	3	0	0	0	0	25	0	11	11	0	2	8	26	0	0	0	0	30	17	1	8	0	0	17	8	0	0	0	16	24	3	86	65	0	1	38	0	0	4	0	71	0	23	2	20	3	0	1	0	22	0	0	17	1	1	0	34	0	0	3	8	30	0	0	0	4	0	51	27	3	0	0	57	33	0	1	1
