"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"
"1"	20	0	6	85	0	4	0	0	0	0	28	8	0	0	0	0	0	0	0	8	0	0	60	17	4	0	0	18	0	1	1	0	0	1	0	2	18	0	0	0	0	9	5	0	1	4	1	0	47	0	7	0	1	2	27	0	59	0	1	2	1	8	4	0	1	35	35	24	0	0	0	8	34	0	0	30	5	0	15	1	0	0	0	0	0	48	0	48	10	10	0	5	0	19	6	2	0	5	0	0	0	0	0	0	0	0	0	5	45	7	7	31	1	5	8	42	44	2	4	18
"2"	2	3	21	0	0	38	8	0	0	45	4	155	0	0	0	2	0	1	19	46	0	0	4	37	26	22	1	9	0	1	1	9	0	0	27	0	2	13	9	0	0	9	0	0	25	2	7	17	54	0	23	0	0	9	53	0	12	1	16	0	0	18	14	4	6	5	35	31	17	7	0	1	0	0	0	31	2	0	36	1	0	0	0	0	0	8	0	77	12	33	15	75	0	26	3	4	30	0	0	0	3	4	0	0	3	0	16	26	21	59	5	69	0	5	33	111	75	59	54	4
"3"	14	0	0	0	0	0	10	6	0	32	8	16	0	0	0	1	0	1	0	4	3	0	31	39	33	22	0	7	0	0	2	10	21	0	0	0	13	2	11	0	0	0	0	0	16	5	0	4	21	7	23	0	0	11	0	0	2	0	3	0	2	6	4	0	6	23	27	32	5	0	19	0	0	0	0	91	3	0	14	0	0	0	0	0	0	12	0	50	23	14	1	7	0	20	1	2	0	2	0	4	16	0	0	2	25	0	39	11	20	50	8	5	0	11	18	11	47	14	11	8
"4"	26	0	0	0	26	7	0	0	1	118	2	54	0	0	0	0	0	0	0	56	0	0	32	10	38	5	0	29	0	0	0	5	1	0	0	0	29	3	0	3	0	0	0	7	27	11	0	0	29	0	26	0	0	6	25	1	1	1	70	0	0	18	1	8	35	26	25	22	57	0	0	2	0	0	0	62	3	15	0	2	0	9	4	0	6	4	0	27	21	22	4	8	0	29	36	5	0	0	3	0	12	5	3	42	22	2	3	15	11	31	48	29	0	33	20	27	49	16	50	13
"5"	25	0	0	2	2	9	1	23	12	43	22	126	0	0	0	0	4	7	0	26	0	0	17	1	39	12	0	11	0	1	12	49	0	1	5	0	8	15	0	0	0	19	1	0	0	21	0	2	27	0	22	0	4	0	11	0	5	5	76	0	6	32	9	0	0	17	35	23	38	0	0	0	0	0	0	73	41	0	0	9	16	0	0	7	1	13	0	49	14	80	6	15	0	1	1	3	0	0	0	0	5	0	9	7	10	0	0	7	20	7	39	55	0	2	17	22	31	57	15	8
"6"	54	0	0	1	0	0	48	10	32	58	22	45	0	0	0	0	0	57	6	21	0	1	17	9	13	17	0	100	0	0	1	50	17	0	0	0	21	13	0	0	0	4	0	2	40	2	0	0	4	0	12	0	3	5	14	0	30	1	13	0	0	6	8	0	85	24	16	32	0	0	1	0	6	0	0	23	2	0	9	40	1	0	7	0	0	26	0	100	9	48	2	20	0	12	0	17	10	5	0	1	12	0	0	0	14	1	4	12	55	7	18	97	0	37	13	20	45	101	33	20
"7"	3	0	0	1	0	6	0	0	29	63	0	396	0	6	0	0	0	22	0	32	0	0	9	10	7	2	0	19	8	0	0	8	0	0	0	0	34	0	0	2	0	15	0	0	28	32	0	0	47	0	3	0	0	3	25	0	18	15	3	2	0	0	5	1	82	8	38	84	2	7	0	0	0	0	2	8	35	0	27	3	0	0	0	1	0	22	1	72	10	8	1	30	0	26	7	8	0	7	0	0	9	1	0	0	92	3	1	5	5	9	4	32	1	28	9	18	24	47	71	12
"8"	20	0	0	1	0	4	2	0	0	11	77	0	2	3	0	2	1	1	10	3	0	0	30	18	0	7	0	10	6	0	0	37	1	0	0	0	13	36	0	0	1	0	0	0	27	11	0	0	63	1	18	1	2	7	0	1	15	0	10	0	0	19	62	0	1	19	33	15	31	0	12	2	3	0	0	64	30	0	5	6	0	0	8	14	0	19	1	21	19	15	0	14	0	63	8	30	0	0	0	0	6	0	2	0	19	14	3	14	16	37	10	13	0	19	7	11	44	31	15	27
"9"	27	1	0	14	0	45	0	12	0	0	75	27	0	5	0	0	0	1	2	2	1	0	10	13	3	3	0	54	0	0	0	3	0	0	0	0	60	6	0	20	0	2	6	1	29	21	0	0	68	0	18	0	6	3	18	0	8	0	6	0	0	71	9	2	29	14	84	40	0	0	0	2	2	0	0	3	27	0	2	3	2	0	0	0	13	14	0	8	25	12	0	42	0	45	1	18	8	0	0	0	23	0	2	23	32	2	1	59	1	13	5	28	0	9	12	38	35	22	13	14
"10"	59	3	0	7	19	0	11	5	0	25	133	0	0	0	1	0	0	0	1	11	0	0	29	0	23	29	0	9	0	1	0	4	0	0	0	2	12	3	0	0	0	14	0	0	3	16	1	0	24	0	30	0	0	1	2	0	14	14	17	0	0	3	6	0	4	25	17	16	31	0	8	0	0	0	0	5	8	3	0	40	0	0	0	0	0	18	0	24	38	9	0	12	0	11	0	21	0	0	0	9	0	0	0	2	17	0	4	2	14	2	21	5	0	0	0	12	20	12	49	19
