"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"
"1"	15	0	0	18	30	58	72	18	0	32	31	1	0	11	0	47	42	9	11	5	2	1	1	0	44	1	14	4	19	16	0	16	0	16	6	0	0	0	12	10	0	0	5	64	18	10	0	3	28	35	36	0	1	0	0	0	46	20	1	9	102	0	11	0	0	12	25	17	0	9	47	0	0	0	0	43	4	5	0	51	3	3	1	29	7	0	6	0	0	17	5	1	0	1	2	2	36	16	18	40	32	0	30	0	8	20	0	13	0	0	32	37	1	2	0	8	14	44	0	2
"2"	0	0	0	8	36	209	35	4	0	2	0	0	0	80	0	27	1	5	23	1	6	0	0	0	8	9	4	1	62	10	0	7	8	55	22	4	0	0	26	6	0	0	0	42	5	5	0	0	28	1	0	0	28	0	0	0	16	2	1	19	15	0	16	4	3	3	58	18	0	10	12	0	0	0	0	42	51	3	1	63	5	0	0	10	1	0	13	0	0	5	0	0	2	0	0	14	5	6	10	3	17	0	12	0	1	20	4	31	0	0	4	50	1	0	0	20	32	6	0	12
"3"	1	0	0	0	0	43	3	9	0	0	3	0	0	26	0	7	13	6	29	0	1	4	15	0	0	0	15	0	52	5	0	18	2	1	36	0	9	0	40	11	0	0	0	14	43	7	0	8	3	7	0	13	0	7	0	0	24	14	5	5	75	0	5	0	4	14	24	4	0	0	30	0	0	0	0	7	15	0	0	23	15	2	0	18	0	10	0	1	0	14	24	0	14	0	1	7	1	10	0	20	7	0	9	0	0	7	50	6	0	0	18	64	17	0	6	1	0	20	0	9
"4"	0	0	0	0	103	24	12	50	0	1	0	0	0	9	18	26	0	3	8	0	1	0	25	0	1	0	0	5	122	45	0	27	37	48	38	3	0	11	65	20	1	13	1	51	71	13	0	2	1	76	18	2	1	5	0	10	66	16	12	24	54	3	11	3	11	33	67	90	0	1	46	9	4	4	0	45	12	0	16	30	10	0	0	25	0	0	13	3	0	45	0	1	10	0	0	0	0	48	8	1	11	0	37	0	30	5	0	19	1	0	27	34	0	0	1	18	5	2	4	0
"5"	0	6	1	20	72	7	1	3	0	0	76	0	0	1	17	1	8	21	5	1	7	0	73	0	2	3	3	5	47	5	0	42	38	25	17	25	0	4	22	2	0	10	0	28	30	7	0	0	26	60	1	1	18	8	0	0	47	4	3	67	75	4	25	2	6	3	52	77	0	2	39	6	14	0	0	9	6	0	6	27	1	0	0	5	0	0	7	3	0	26	58	54	21	0	17	6	16	34	12	3	28	0	43	0	0	27	1	9	1	0	31	48	3	1	0	19	20	25	0	13
"6"	1	40	0	1	6	0	642	20	0	0	20	0	0	74	26	13	0	4	0	8	16	1	28	0	18	38	1	4	9	3	4	10	4	41	17	1	0	0	48	10	0	0	0	13	47	2	1	0	1	23	0	0	0	0	0	0	12	9	0	41	100	7	5	20	4	3	8	68	0	21	31	0	46	0	0	4	2	0	24	28	5	0	1	22	0	0	56	0	1	32	33	0	2	0	0	7	0	10	18	18	22	0	13	0	2	0	5	20	0	0	57	22	6	0	0	0	4	9	0	7
"7"	2	0	0	0	23	0	45	0	16	8	0	358	0	0	15	3	31	22	16	5	11	1	8	0	2	11	3	0	40	11	0	25	12	14	15	1	1	1	23	51	1	1	0	15	17	15	0	0	42	33	0	4	0	1	0	4	46	7	1	22	24	0	4	0	4	8	39	39	0	2	10	0	5	0	0	43	6	0	0	108	0	20	0	4	0	0	0	2	0	20	5	0	4	0	0	10	9	4	20	31	6	0	36	0	0	44	0	8	0	0	66	24	1	0	0	5	12	0	0	16
"8"	0	0	3	4	32	36	12	0	0	0	0	4	0	77	7	31	0	4	27	0	24	30	34	0	0	0	6	4	50	26	0	9	5	83	39	0	67	0	38	25	0	0	0	11	69	10	0	13	15	12	5	3	11	1	0	1	83	3	4	9	161	26	36	1	0	35	46	35	0	2	67	1	9	0	0	0	3	2	0	11	8	5	0	84	0	0	14	0	0	6	31	18	20	0	0	4	0	27	5	17	85	0	35	0	1	0	28	0	0	0	1	39	4	0	0	12	7	14	0	24
"9"	0	4	0	0	15	244	0	0	0	2	6	0	0	5	0	0	0	42	30	3	28	0	8	0	0	8	4	0	28	6	0	16	5	26	26	0	0	0	41	13	0	2	0	39	56	19	0	5	23	12	0	1	0	0	0	0	93	5	4	37	65	0	0	2	4	6	19	21	0	3	64	1	9	0	0	40	36	0	0	43	9	1	0	51	2	1	22	0	0	14	8	3	0	0	0	1	22	11	11	51	21	0	16	0	1	2	0	9	1	0	24	42	0	0	0	2	22	11	24	2
"10"	0	17	0	1	5	1	5	34	0	0	1	131	0	0	15	0	10	17	19	3	1	0	23	0	3	4	0	1	10	23	0	73	0	10	30	0	0	4	11	35	0	0	0	6	26	6	0	2	17	49	0	0	3	3	0	0	23	6	6	9	50	0	33	0	2	10	10	66	11	7	73	5	0	0	0	19	6	0	16	36	10	14	0	27	0	0	4	0	0	34	0	4	0	0	0	27	0	47	22	9	12	0	8	0	2	14	14	4	0	0	32	23	0	9	0	3	3	1	0	14
