"covariate1"	"covariate2"	"covariate3"	"covariate4"	"covariate5"
"1"	-0.351733366246353	-0.804861346511868	-0.472892859018593	-0.273502055778126	-0.396705672866665
"2"	1.28781332063867	0.563963705534815	-0.189053131451736	-1.3113681087395	-1.50349736525025
"3"	0.084219025836847	1.10995807936395	1.63760978156902	-0.267138613785178	0.347249276616487
"4"	-1.82335071031155	-1.20835835568445	-0.850164477703554	1.25874895909072	-0.256701062299212
"5"	-0.425753482060869	1.10639578663998	0.0603402288224195	-0.279230209572361	-0.483482749710916
"6"	-0.577561247192663	0.0620634918069762	-0.465437472579151	-0.0211350809648506	0.99044846741193
"7"	0.0159926774763485	0.772934691513129	0.359629811811078	1.52520096168939	0.407158175656442
"8"	1.5495132654286	-0.887424165592208	-1.17257034672377	0.232009011454544	0.574178689206775
"9"	-0.28394847371288	1.06972797637463	0.707414365881714	-0.0602757606460081	-0.984896470511843
"10"	-0.726915449355792	-1.30697326588984	-0.267658075890438	-1.32785107472026	-1.52074475161914
"11"	-0.21763721181189	-1.50265325546749	-1.37521528857655	-0.450189388995765	0.22580341196963
"12"	-1.0688583042926	0.539800555441459	-0.618677146538023	-0.339691187799502	-0.071060171105061
"13"	0.0839846196614623	-1.08372948008141	1.48654302248723	-1.14696047971838	-0.201662109388046
"14"	1.07060818338411	1.45948535017522	-0.16453186221387	0.381468471157177	-0.665191305753225
"15"	0.562554594726499	-0.945641864380021	0.0768520642923438	-1.17277022414925	-0.68642478003308
"16"	0.676306755430878	0.061551524442687	0.248308773704229	1.34946724182994	0.963905870949906
"17"	1.35402888698896	0.0601257104678114	1.26359690624241	2.02686987375406	0.967270524888572
"18"	0.755817090023704	-0.0479553715760402	-0.87631272220743	0.665486380066918	-0.450048695610702
"19"	0.536339852308962	1.45701667252372	1.3597467987496	1.5886518040588	0.974989258792957
"20"	0.174007851234185	0.680167187823079	0.469556903560393	-1.40046112387301	2.69885305049269
"21"	0.343651232290691	-0.30608350027244	-1.57270364227629	-0.528254454443638	0.414613817080959
"22"	1.78170764355936	1.47886882747626	0.281215938108434	-0.397427246973702	-1.05267123194095
"23"	0.904838808423797	0.471105730132241	-0.330539767576444	-0.51572441344237	0.388195788127469
"24"	-0.187415200513303	0.422304391722569	0.249362070586789	-0.613988691850334	0.9284369644451
"25"	-0.480774517102144	-1.91537603293606	-1.54801627487684	0.784612254146098	-0.652836379348402
"26"	-0.590622662687252	-0.0533857998278832	1.1106400007233	-0.0951853985544723	-0.839951857101525
"27"	-1.8149995562209	-0.926110268078032	-0.632030512090697	0.47650057531943	-1.63868056497075
"28"	-0.5324864966039	0.678972669773871	-2.30899946116356	-0.426203860650695	-0.200052425688938
"29"	-0.859904225410176	-2.27108002572342	-0.703442305468006	-1.10675020097689	0.562389006333747
"30"	-0.675866253204951	0.636076072201483	-1.13641448958575	-0.125192988474461	-0.15130258248252
"31"	0.480681142346315	-1.67045081830119	-0.391990103433315	-0.643806031710033	0.798155362742146
"32"	-0.538233230443268	0.461836434739601	2.94922053072444	1.81104828892293	0.628265722579166
"33"	1.49905340548069	2.80926543393716	0.87058866624565	-1.35155344667584	-0.205021811374782
"34"	-1.95122311545598	-0.686762704042848	0.281072005587475	0.784679184600208	1.26064635950691
"35"	-0.66738986109468	0.825902422354488	-0.240969581512025	-0.411756546736893	0.677864321770863
"36"	0.0780724943570081	-0.558469434865522	-0.832852621909318	-1.16210278378375	0.246483297256589
"37"	-1.37693463901469	-1.77272218793162	-0.711887502331625	-1.26640626115512	0.518563337167616
"38"	0.505772583104829	1.04422629709966	-0.48060030206355	-0.0363892827274511	-0.0906259732933324
"39"	0.569911957966055	0.227926511880862	1.74944174388499	-0.049786266740959	-0.725773399631634
"40"	1.96909870831456	0.48961383451777	-0.62471514295827	-1.8851875991692	-1.22567247507629
"41"	1.11600632640977	0.919861888349656	1.34024318781914	0.787771404038139	-0.0792136113122828
"42"	1.46320680702852	-1.10262816515141	-0.615016935579539	1.56170084862017	1.06142421596266
"43"	0.33220478435354	0.0317553898322454	-0.160275427977389	0.113364020665378	-0.518300565937749
"44"	-0.354452468666247	0.578229103824063	0.658494414812162	0.780799087513431	1.15498909339396
"45"	0.969201055013427	0.979008531324431	0.852579944407773	-0.156305529773032	0.175205786087162
"46"	-0.00314618401622489	-0.433105102105549	0.096974531180059	-0.164409580853996	-0.0659206534563053
"47"	-0.324655076206059	-0.600098280618333	-0.307385489870073	-0.116959191193242	-1.32481225710764
"48"	1.47657809291172	-0.204341828535025	-0.692582498891214	0.738583298148687	0.548093524106989
"49"	0.708815428146263	-0.434713766142342	-0.114024077052068	-0.901033625725512	0.545693770124463
"50"	0.405514270693465	-0.815149221179296	0.160781762905893	-0.809625331484937	0.165590776261826
"51"	0.140643212234999	-0.169585222666598	-1.10837419032467	-1.4419944381438	-0.312349353496419
"52"	-0.968173584989803	-1.23656424359136	-0.490886041212596	-0.934342896863974	0.220969690871573
"53"	1.30607330917212	0.618439106593359	0.401141153918751	0.459680059652683	-0.112061257486788
"54"	0.562046557150884	0.228984126152647	-2.29412869389124	-0.803468787020697	-0.0410562024822216
"55"	-1.29966075640495	-1.10555830175978	0.498505503877645	1.29731887696741	3.55753875635127
"56"	-1.09127011567637	0.222960324336854	0.569225064545192	0.865281128145956	0.570551716108876
"57"	1.19197909912361	-0.751701685280287	-0.0739972536960362	1.09654082524608	2.53326052451768
"58"	1.41107016083599	0.226567348456213	-0.176120215231324	1.29451858054302	1.64179213070349
"59"	1.0588450660746	0.688362044943805	0.113835951188659	0.719463170800441	-0.606169533651345
"60"	0.777269619572391	-0.0212708765884215	0.42687834609231	1.4728948978205	1.03745280495981
"61"	-0.466944014172665	-1.70018405201592	-0.0698167027726494	0.51182673247679	-0.505008536249414
"62"	0.322271025494955	-0.27182183581764	0.780279724912729	-0.0419775079075735	-0.802545796617778
"63"	-0.964697891596958	0.0177258863048052	-0.69661282217354	0.297366238593145	1.23921677862553
"64"	-0.294795921524376	0.626671242711854	0.205404714044947	0.662075426472885	-0.371665592055676
"65"	0.30325736899748	1.63074554397723	1.96117723114796	2.03541666515307	0.472475609966489
"66"	1.39762297890367	0.195498015846479	0.196516789924265	-1.35708688670399	-0.00791133402458484
"67"	0.537493657887139	0.246889305487066	-0.917149779768659	1.73398945463823	1.08526638924844
"68"	-0.648813952746056	-0.276736450615845	0.288315406550115	0.915784542357689	-0.388239387735547
"69"	-2.13273884173767	-1.33337565634302	-1.04856806079432	-0.996076541462702	-0.0523495755423018
"70"	-0.821790860564548	-0.292945299002411	0.0490358336138622	0.326965071643347	0.443293612971838
"71"	1.21938126889756	-0.158920766787321	-1.62945255967394	-0.867291319314424	-1.53866739063442
"72"	1.74635769076272	-0.656336306386989	0.599864225995535	0.610684491582207	0.043668619783984
"73"	0.415069923431006	-1.00936311054785	-0.235813927416237	0.0484255139967005	-0.469296406880366
"74"	-1.0905165702764	1.4051656843459	1.46573928443968	1.01229218421137	1.30709120407229
"75"	0.200956632097015	0.650660433237851	-0.905943566562949	0.517510102346762	-0.949142937542112
"76"	-1.21512239773711	-0.0888475865692733	-0.472010639462433	-0.673377659950482	-0.942670158226286
"77"	-1.81127152265785	-0.054881761990649	1.73811530937261	0.465453278990146	-1.79189750303166
"78"	1.00529245184566	1.16328985085767	-0.796822153415737	1.25700965583029	2.67026125299861
"79"	0.351393665844245	1.46914736477247	-0.411959598312868	0.602903427456829	0.736871689099478
"80"	-2.04942535975339	-1.91374699199325	-0.204904381072751	-0.65246349750731	1.02928307896128
"81"	-0.399316220225953	0.522549686095073	0.12417876621395	-0.582127191131692	0.709728649382913
"82"	1.57454080264209	1.69212856091117	1.35223369681068	1.80689320488295	-0.464087399791557
"83"	-0.82941235632284	-1.98351610811137	-0.72427530092742	0.585282781665687	1.40390238548597
"84"	-0.488035064049489	0.176418230431512	0.961118570206033	2.37579878877994	1.19063213281074
"85"	0.272169830085458	1.43309615222848	1.68618678632252	-0.483059772127569	-0.662702043972222
"86"	0.660043071745704	-0.279717334886991	0.679033565971137	-1.75113721385936	-1.11592493412764
"87"	0.80690996332261	0.50806087042726	0.815573267805467	1.29740255076645	1.6252742594884
"88"	-1.6209459910754	-1.12465045767816	-1.94813466008534	-0.711150708449293	-0.732957327698037
"89"	1.14208880493483	1.09400668295234	1.87711075135288	0.510244755703506	-1.31861685642269
"90"	-0.0591289210023618	0.799256190297145	0.497673940315298	-0.382304467810805	0.879240081406167
"91"	0.278436084234692	-0.0604196773360193	0.691737217752557	-1.00250432504519	-0.791645187338938
"92"	1.59200683260918	1.43126576734619	0.374445183228314	-0.134427745269246	-0.682726600362574
"93"	0.801426043410024	0.468451771662692	0.863509402688743	-0.534136943725604	-0.88341096250213
"94"	1.4766934831851	-0.532845419560603	-0.432141230222577	-0.593071382304191	-0.490608381440101
"95"	1.1174917430791	-0.332049113276876	0.409481862727068	1.80301217768649	2.11304950028062
"96"	-1.24077798393061	-1.99383614282947	-1.40461315740226	-2.62957103467683	-2.31260589275646
"97"	-0.74219345235965	-1.50713593661555	0.0585878682773993	0.651746833055169	-0.0525940604738086
"98"	0.112426071162536	-0.621737095030232	-0.734591286692742	-0.42449155633308	0.996823848792544
"99"	-0.871952258849644	-0.20890248690035	-0.375175804724371	0.37828937509927	0.324887715472934
"100"	-0.717138734188697	0.122228943428941	-0.221136784995941	0.802961158953264	0.805920588809773
"101"	0.642108286461764	1.72446988582494	0.853078499440226	-0.539841434038155	-0.573267413200203
"102"	0.334729390855026	-0.152405189547666	-0.85763619121655	-0.765493839166171	-0.8477605674567
"103"	0.265284187191117	0.808383265457021	0.534350793138506	0.0536485733504498	-0.463484163210547
"104"	-0.390778238342201	0.68001292763369	-0.693797588216497	0.51816999848913	0.0986698732267836
"105"	-0.453486762038242	0.543206886867806	0.288878018392581	-0.56460414303582	-1.16931621495932
"106"	0.62241870246106	0.667374549730414	2.57355563075942	1.13104160373875	-1.2684080180296
"107"	-1.9009012850385	0.0584730104637278	-0.0484768652860008	-0.576431250742215	0.215965162163436
"108"	-1.57842109830438	-0.352892213921825	0.60500221965454	-0.368619841984717	-0.491842766070599
"109"	-1.03973500086459	0.63203698125443	0.219451630533619	0.901338299465501	0.851019481864155
"110"	-0.332768748101393	-0.66455439102481	0.482701687147634	-0.860148055980215	0.0767617720191662
"111"	-0.0803500448623059	-0.0245327319352772	-0.966194066494602	-0.819150367492741	-0.951759165371777
"112"	-0.161462000383005	0.74119632761723	1.99700252326114	0.424976091708394	-0.143375792981151
"113"	0.209491910746988	-0.953467064481073	-0.893521781610224	-0.4557407339756	-0.730080815069426
"114"	-0.395956674841721	0.121813817316591	-1.90128660581889	-1.87454640861442	-1.0024984326408
"115"	0.412960759924521	0.893340987749577	1.53147149316213	0.162273468366276	-0.311474249646755
"116"	1.02407907067958	2.06570155011962	1.1681748634342	-0.112131034362922	-1.15192719223964
"117"	-1.9483062536603	0.0633057669383057	0.66178208932145	1.30428703850903	-0.405477731766492
"118"	-0.775788323649284	-0.401116663412831	-1.03350411241819	0.0148790585802525	1.27833764498632
"119"	0.245549487212884	1.59948519986574	-0.363204380222318	1.04788521667486	1.05193494635914
"120"	-1.49834716567684	-3.24598494858672	-1.21834509508568	-0.431677074653545	0.551400398924878
"121"	0.00210024744311433	0.395405442299503	0.343539131782373	-0.0340546949068543	-0.485555340248194
"122"	0.34965875800036	0.176101174239279	-0.0718447469637228	0.428515585785458	0.491634615765034
"123"	0.616254273302418	-0.310007531291939	-0.701630373951793	-2.52904612203532	-1.32541531380384
"124"	-0.503237056549202	0.748075085112183	-0.747513303849276	-1.03674023458379	-0.637887319700537
"125"	1.18582401060554	1.43852851623008	0.0622475054032369	0.853950387640971	1.40416192899525
"126"	1.7010409846766	0.437139657610628	0.305180020927211	0.982930564797974	0.624782312402855
"127"	-0.465145273639866	-0.681642318068342	0.330988777820178	0.749545287459592	-1.01108019272238
"128"	1.13453245570834	0.10957707427468	0.0103919370991231	1.47859033845434	0.610244697851581
"129"	-0.533694250303788	-0.941435828806585	-0.602172177220166	0.140365326200145	0.414956534726755
"130"	0.0646191231445257	-1.7987447219568	-2.40584803951658	-1.98022573626514	-1.37454687113662
"131"	1.09633028015614	0.257598443222251	-0.762633493339503	0.089356925589369	1.09407271931161
"132"	0.15572458057974	1.47943516774352	0.0112612448707168	0.671535195417323	1.78352857912687
"133"	0.478531179608546	-1.72222182332955	0.0458959085433409	0.0209040318645937	-0.725475744836753
"134"	-0.214293650807492	-0.138910293031638	0.184838500524562	-0.0628178199077783	0.203783145629383
"135"	0.31051871541167	0.540504066740508	-0.131137333948094	-0.00258001934935613	-0.0776155574097071
"136"	-0.40713026686316	0.0410070155059767	2.71598649191793	1.48368549038877	-0.926225298052771
"137"	-1.83641298776584	-1.53443355080454	-1.2896198578687	0.192864449443948	-0.261188199801847
"138"	-0.67638717427285	-1.08226403508211	0.341279774158638	0.368519703656126	-2.75639170921889
"139"	-0.686200796986646	-0.760631186088818	-1.55067194472018	-0.789210240082165	0.21946563082643
"140"	1.92084977505872	0.911357249133597	0.726779180969749	-0.496955433597237	0.996620604577044
"141"	-2.14516589533826	-0.831013059503649	-0.664344104421762	-1.97756597952918	-0.532931225663448
"142"	-0.383170872944653	-0.709505622095621	-1.74360554302229	-2.94210394283202	-1.12720920557533
"143"	-0.535277852235309	-0.0105946790019953	-0.311944884416818	-0.678259253577401	-0.40070188099864
"144"	-0.518594354101519	0.21488650624275	-1.79923879642994	1.02244272512111	-1.61249834010334
"145"	1.23180212604721	1.13610622097113	0.646639467169836	0.31623808670407	-0.086450518085883
"146"	0.0950364578712248	1.2310621649252	0.620468869782568	-0.722348330085257	-0.284198113824536
"147"	-1.6214383780362	0.50775764099427	1.57207138297191	-0.120297651381034	-0.0465820549196333
"148"	1.1706918553618	-0.118180084716012	0.395697244092717	0.198100440240303	0.541314433038734
"149"	-1.79187573684075	-1.42615932750255	1.04689873345441	-0.608086767751544	-0.689031119334929
"150"	-1.27458325487003	0.225365438103437	-0.242972876747341	-0.678677176863889	-1.10975730840451
