"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"
"1"	0	139	4	0	27	0	34	0	0	3	0	4	24	0	0	0	40	0	0	4	1	0	4	14	0	0	22	0	2	2	0	0	0	0	16	0	53	35	0	5	20	10	13	11	31	12	28	0	1	73	0	42	0	7	1	31	4	2	0	1	15	1	5	10	0	0	0	36	2	0	40	1	3	0	4	26	6	0	0	7	20	30	33	0	44	18	0	0	13	0	0	3	12	8	30	67	0	1	0	0	0	31	0	2	0	10	23	8	23	58	0	6	8	0	32	47	0	29	11	25
"2"	0	27	4	0	30	0	0	7	1	0	0	0	2	2	0	0	61	0	0	28	0	0	0	41	0	0	3	13	0	1	0	2	0	0	13	0	7	4	0	0	20	1	77	0	31	21	76	0	16	6	3	30	20	7	4	33	32	0	0	0	32	7	0	9	0	0	0	21	3	7	10	0	5	0	1	13	0	0	4	0	0	0	2	0	24	27	0	0	0	4	2	17	0	8	9	26	0	0	3	1	0	47	22	0	2	0	40	17	12	16	9	6	44	0	29	44	8	13	86	0
"3"	0	7	5	0	14	4	70	0	0	7	0	21	13	3	1	0	47	0	15	5	0	0	7	34	0	32	28	0	0	3	7	1	0	5	18	0	7	8	0	0	52	2	59	15	0	9	33	0	11	35	6	46	0	8	3	7	10	0	0	0	13	1	0	27	0	0	0	21	5	13	16	0	1	0	1	19	0	0	0	6	0	0	15	0	11	13	6	0	7	0	0	25	0	4	12	104	2	0	3	2	0	60	1	0	4	0	51	33	44	37	3	0	2	0	4	25	0	1	15	0
"4"	0	145	0	0	58	0	9	0	0	0	0	15	60	0	0	0	58	9	0	5	0	0	0	30	0	0	0	2	76	0	0	25	0	4	5	0	13	34	0	0	53	4	49	23	13	32	46	0	5	58	0	77	3	30	1	25	16	0	1	0	7	0	0	111	0	12	0	53	8	6	19	17	3	1	3	52	11	0	23	18	2	0	32	0	6	12	35	0	2	8	0	19	25	0	48	83	16	0	0	0	0	76	0	1	0	0	31	34	19	44	8	15	27	0	9	70	0	7	33	0
"5"	0	9	0	1	386	0	0	0	0	0	0	41	0	16	0	0	57	28	0	24	0	1	4	6	0	0	2	0	0	0	0	0	0	0	0	0	0	14	0	2	23	0	22	2	10	38	4	0	4	6	26	3	6	4	0	15	4	1	0	0	0	0	0	4	0	0	9	17	5	4	26	0	0	9	1	12	0	3	1	0	0	0	17	0	23	0	0	0	10	0	0	1	0	2	3	12	0	0	1	0	0	12	0	0	0	0	11	60	11	16	9	0	0	1	31	33	0	1	4	0
"6"	2	11	0	0	381	3	20	27	0	9	0	208	0	108	0	0	38	0	0	5	0	0	0	1	0	0	11	0	0	0	1	0	0	0	1	0	9	6	0	0	0	1	15	35	1	2	2	0	12	17	0	20	0	3	0	1	30	0	0	2	0	0	0	5	0	0	0	0	9	0	9	0	17	0	2	14	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	3	0	1	1	12	0	0	0	0	0	22	0	7	0	0	15	25	22	2	27	0	8	0	0	30	0	0	5	0
"7"	0	23	1	1	20	0	28	0	0	0	0	4	63	58	0	0	81	0	0	6	3	0	5	14	0	0	26	40	0	1	0	2	0	0	11	0	13	20	0	0	17	0	36	11	11	1	52	0	31	5	18	61	4	0	8	12	26	0	0	0	6	0	1	23	0	2	0	8	9	5	18	0	1	2	0	13	0	0	6	0	0	0	24	3	15	0	0	1	12	24	0	14	0	0	25	14	0	0	0	0	0	65	1	6	0	0	55	84	19	30	9	0	0	0	61	10	17	47	29	0
"8"	17	8	24	0	2	0	25	1	0	0	0	1	16	0	0	3	221	2	0	13	3	0	0	2	0	0	0	15	0	0	0	0	27	0	40	0	11	61	0	0	46	32	80	26	2	14	46	0	42	10	0	65	0	2	15	2	21	0	0	0	0	0	0	41	0	0	0	29	6	20	89	7	23	2	0	32	24	0	11	7	0	5	14	0	6	4	18	0	5	2	0	17	4	0	35	66	0	2	5	2	0	25	0	10	0	9	96	60	37	8	16	3	1	0	52	15	0	2	18	0
"9"	0	579	1	0	1	0	146	0	0	0	0	201	0	0	0	0	22	0	0	7	0	0	0	12	0	0	30	0	0	0	2	0	0	0	24	0	5	34	4	0	20	0	17	9	25	3	27	0	0	9	0	56	0	15	0	4	17	1	0	2	1	1	2	9	1	0	0	1	3	0	11	0	0	0	0	14	0	0	1	1	0	0	2	0	11	7	2	4	0	2	1	20	0	0	14	59	0	0	0	0	0	33	0	9	0	0	27	20	27	18	40	1	23	0	10	27	0	3	0	0
"10"	0	0	3	5	16	0	27	18	0	0	3	10	3	0	0	16	73	7	0	64	8	0	2	1	0	0	2	42	0	1	1	0	0	0	13	0	3	38	0	0	35	15	99	45	4	47	7	3	5	2	0	34	0	9	0	1	61	0	0	2	30	6	10	21	0	1	0	16	28	0	26	0	0	0	0	22	7	0	15	0	8	8	9	0	34	1	0	0	0	48	18	41	5	0	51	60	0	2	0	3	0	37	1	0	0	0	49	18	50	58	5	47	69	0	28	63	0	21	23	0
