"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"	"taxa151"	"taxa152"	"taxa153"	"taxa154"	"taxa155"	"taxa156"	"taxa157"	"taxa158"	"taxa159"	"taxa160"
"1"	0	27	0	0	65	0	4	0	0	0	53	0	0	0	0	0	0	0	146	15	0	1	1	0	33	4	2	20	0	2	2	0	1	0	0	0	0	0	23	0	1	0	1	2	0	0	0	7	14	0	9	0	5	0	0	12	3	0	0	0	3	0	44	2	61	0	51	0	0	0	12	1	0	0	1	9	0	44	21	0	10	1	23	1	0	1	0	0	0	0	0	0	40	0	0	4	31	0	0	0	0	58	0	0	30	19	0	4	0	39	0	7	34	10	3	23	17	0	0	0	0	13	2	0	1	8	0	0	20	29	0	21	17	0	6	0	0	19	3	3	1	57	12	2	0	3	0	18	2	0	0	9	10	1	3	0	24	14	0	10
"2"	29	0	28	29	0	0	94	0	0	0	0	169	0	0	10	4	0	104	0	32	0	1	0	0	36	0	6	0	0	0	29	0	0	0	0	0	0	0	36	0	1	0	7	0	2	0	0	0	2	0	0	0	3	13	0	9	0	0	0	17	0	18	4	0	3	0	2	0	0	0	21	0	0	37	0	9	0	14	0	0	3	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	2	0	0	0	6	0	0	0	11	10	0	1	1	10	0	18	29	0	4	2	0	0	0	6	0	32	0	0	0	0	0	0	0	0	1	0	13	0	0	0	0	17	0	0	9	5	12	1	0	0	0	0	0	0	23	0	0	3	0	0	30	1	3	10
"3"	7	5	0	29	10	0	50	0	0	2	0	0	0	0	4	28	0	30	50	12	0	1	0	16	33	0	0	5	0	5	24	0	6	0	0	0	0	0	77	0	2	0	85	0	0	6	2	1	2	0	11	0	2	0	0	19	0	0	0	0	1	0	60	3	70	0	27	0	0	0	19	0	0	13	3	39	0	58	0	0	7	25	11	0	0	8	0	0	4	0	0	0	26	0	0	0	14	0	0	4	19	10	6	0	22	15	0	0	24	12	0	10	60	6	8	6	5	0	24	8	0	7	0	0	1	9	0	0	46	60	0	6	97	0	18	3	0	34	1	16	3	12	54	9	0	6	0	24	15	20	0	0	22	0	22	0	48	2	18	110
"4"	2	0	0	8	0	7	0	0	0	0	21	13	0	0	12	23	0	5	474	0	0	0	1	0	83	0	0	23	7	0	10	0	1	0	0	0	10	2	53	0	4	0	22	6	0	1	13	2	48	0	2	0	0	0	0	11	1	5	0	0	39	0	10	18	48	0	35	0	0	0	10	0	0	5	8	13	0	23	2	0	29	21	9	2	0	1	2	0	13	13	0	0	15	24	0	0	21	17	0	0	0	1	0	0	1	33	0	48	1	51	0	4	2	2	0	0	7	0	0	3	1	65	0	0	32	0	0	0	0	38	0	17	12	0	23	0	0	5	5	26	1	56	30	1	0	9	0	6	3	0	0	6	18	9	0	0	6	4	0	42
"5"	1	0	0	22	0	0	28	0	25	0	0	1	0	0	31	138	0	97	30	7	0	0	2	0	18	1	7	4	6	17	76	0	0	7	0	0	0	0	86	0	3	0	3	0	0	0	5	2	0	0	1	0	4	0	0	18	0	1	0	0	28	6	73	0	12	0	48	0	0	0	7	0	0	1	1	8	0	86	1	0	25	0	14	0	6	36	1	0	0	0	0	0	3	1	0	20	64	37	0	6	34	16	0	0	9	49	3	2	15	2	5	2	72	23	0	7	0	0	15	0	0	26	0	0	0	1	0	0	6	47	0	2	47	0	35	33	0	17	7	2	4	8	71	43	0	1	0	23	10	4	0	0	33	0	2	0	26	2	0	4
"6"	32	4	0	0	2	0	298	2	0	2	17	2	0	0	10	2	1	25	22	53	0	1	2	0	51	0	0	3	2	3	0	1	14	0	0	0	0	16	9	0	3	0	8	28	0	7	0	0	17	0	8	0	3	0	0	33	0	0	0	0	0	0	7	8	16	7	16	0	0	0	1	10	0	17	4	0	0	7	0	1	22	0	49	6	0	65	15	0	0	0	0	0	86	0	0	0	20	1	0	0	37	37	0	0	6	10	3	15	13	0	3	19	14	12	0	0	1	0	3	9	0	13	0	0	0	0	0	0	1	5	0	13	46	0	0	0	0	5	59	0	0	34	23	3	0	0	0	27	33	2	0	0	2	0	1	0	2	36	0	30
"7"	0	19	3	1	2	0	299	0	13	0	6	13	0	0	4	237	0	36	6	132	0	0	0	0	0	0	0	0	6	0	27	0	1	0	0	0	0	0	12	0	0	0	1	2	0	0	0	0	1	0	21	0	1	0	0	9	0	0	1	0	0	0	0	0	21	0	43	0	0	0	4	4	0	2	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6	1	0	2	5	0	0	0	0	0	0	0	7	6	0	1	0	5	5	3	26	1	1	0	48	0	0	0	0	9	0	0	2	0	0	0	0	26	0	13	24	0	0	0	0	9	0	2	5	0	1	2	1	1	0	0	0	0	0	4	6	0	0	0	9	24	0	15
"8"	6	0	17	65	0	97	0	0	0	56	74	2	25	32	18	0	25	5	67	0	0	1	9	0	49	0	0	12	0	1	6	0	0	0	0	0	0	1	15	0	23	0	3	4	0	20	0	5	5	3	0	0	2	0	0	23	0	0	0	1	0	0	5	16	26	0	34	0	0	0	28	1	0	31	1	0	0	54	6	0	0	56	2	5	0	3	0	0	0	3	0	0	34	1	0	3	21	0	0	0	7	1	0	0	23	20	0	21	27	9	0	12	29	14	2	35	0	0	0	18	0	9	0	0	7	1	0	0	31	83	0	1	93	0	20	26	0	21	17	1	40	32	77	5	0	1	0	20	7	0	0	5	4	0	0	0	13	2	0	13
"9"	3	0	0	55	0	0	237	0	3	35	0	41	0	0	1	38	0	119	15	44	0	35	2	0	14	0	1	2	0	0	7	0	0	0	0	0	0	0	4	0	3	0	25	4	0	0	0	0	9	0	4	0	0	0	0	31	0	0	3	0	2	2	69	0	64	0	40	0	0	0	34	0	0	1	2	5	0	59	7	0	18	5	21	0	0	1	0	0	0	0	0	0	5	0	0	0	5	0	0	27	1	3	0	0	2	6	0	18	0	0	0	10	11	6	0	1	4	0	20	0	0	26	6	0	0	25	0	0	0	6	0	11	43	0	4	15	0	13	1	5	0	22	13	12	0	1	0	78	0	1	0	0	1	0	5	12	2	12	0	3
"10"	27	6	0	14	4	0	0	1	0	36	24	3	0	0	0	22	0	7	48	53	0	0	5	4	34	0	1	17	2	8	73	0	0	29	5	0	0	0	32	0	13	0	8	0	0	13	0	0	5	0	3	0	3	17	0	63	0	0	0	11	0	2	5	0	36	0	26	0	3	0	2	0	0	0	7	0	0	38	4	3	3	4	23	7	0	4	0	6	0	0	0	0	6	0	0	2	68	1	0	0	27	5	0	0	10	25	31	36	1	51	0	14	26	47	3	2	23	0	4	9	0	26	0	0	2	15	0	0	17	19	2	25	10	0	8	0	0	38	4	5	0	7	22	5	0	0	0	17	22	0	0	0	19	3	7	0	14	3	0	26
