"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"	"taxa151"	"taxa152"	"taxa153"	"taxa154"	"taxa155"	"taxa156"	"taxa157"	"taxa158"	"taxa159"	"taxa160"
"1"	0	0	0	8	33	0	1	0	0	0	0	0	0	523	0	10	0	0	0	0	39	26	4	0	0	8	0	11	0	9	2	14	0	0	0	8	0	0	20	1	0	6	0	28	0	0	10	11	0	0	4	3	0	0	2	1	12	13	0	0	0	0	0	0	0	1	6	0	0	0	11	33	29	3	21	2	35	0	24	0	0	1	3	2	2	10	16	0	0	41	0	0	59	0	2	0	38	0	1	0	1	0	0	4	11	0	0	37	0	0	0	12	28	13	15	0	0	0	0	13	0	0	0	0	85	0	1	0	99	0	24	2	3	10	1	0	48	18	11	5	6	0	22	0	0	0	0	12	0	3	29	6	7	0	0	0	0	0	0	0
"2"	5	0	17	1	0	0	16	0	7	0	3	2	0	5	0	10	26	38	0	2	0	38	4	0	0	6	2	0	0	10	14	1	3	10	0	15	0	0	13	0	8	0	2	2	0	0	0	1	0	0	7	23	0	0	4	2	4	40	2	0	2	8	0	0	0	2	57	9	0	0	26	13	0	1	3	0	2	0	0	0	0	24	0	30	0	1	17	0	0	10	2	5	8	0	16	0	26	0	4	2	0	0	1	10	37	2	0	10	2	0	16	6	6	0	31	0	7	16	0	2	0	0	0	1	12	4	0	4	15	0	19	1	7	0	14	0	3	28	4	0	0	0	95	0	0	0	0	0	1	19	23	4	0	2	0	0	0	0	0	0
"3"	2	0	10	0	703	0	9	0	43	0	0	0	0	332	0	0	0	0	0	0	0	23	0	0	1	0	4	0	0	0	36	0	0	0	0	0	0	0	37	0	33	3	5	11	0	0	13	15	0	0	25	16	0	0	0	2	0	2	0	0	2	1	0	0	15	0	27	0	2	0	0	29	19	1	0	0	5	0	0	0	0	30	0	15	3	0	0	0	0	18	2	0	0	0	16	0	70	0	1	0	0	0	17	7	3	85	0	12	0	0	3	1	3	0	3	0	0	2	0	0	0	0	0	0	6	0	0	0	1	0	7	2	0	0	15	0	4	1	0	0	0	0	28	0	0	0	4	0	20	3	0	0	0	7	0	0	1	9	0	0
"4"	0	0	1	51	0	42	0	0	0	8	3	0	6	90	0	95	1	3	0	2	0	11	3	0	35	24	0	7	0	8	1	2	0	0	0	3	0	32	32	0	2	13	2	14	6	0	0	29	0	0	5	18	2	0	2	1	7	65	0	0	0	0	0	5	0	0	1	4	0	0	15	13	43	3	10	0	3	0	0	0	0	9	0	25	0	10	16	1	0	21	7	12	2	0	4	10	33	0	0	0	0	1	0	12	22	18	15	25	1	9	0	0	8	0	10	0	15	11	2	2	0	8	0	0	67	16	1	1	20	0	34	5	4	0	6	3	42	7	3	0	0	0	21	0	0	1	0	0	6	4	23	1	0	3	0	2	5	6	0	0
"5"	0	4	10	0	5	0	0	9	0	0	2	0	0	135	0	15	0	21	0	0	0	21	1	2	0	42	14	0	0	17	25	19	0	1	0	2	0	15	33	0	0	6	1	25	0	0	1	13	0	0	56	15	0	0	33	2	41	33	11	10	0	5	0	0	0	0	7	11	4	0	87	10	1	19	4	48	7	3	0	0	0	13	0	45	0	1	36	0	0	9	58	5	36	0	6	0	49	0	0	0	0	1	0	11	16	0	18	34	5	0	0	15	14	0	63	0	11	5	8	0	6	1	0	7	25	2	1	0	27	2	68	31	23	0	21	3	61	13	4	0	0	0	58	0	0	0	0	1	12	23	76	7	0	2	4	0	0	0	0	0
"6"	6	1	13	0	45	0	0	0	0	0	2	65	0	7	0	7	0	33	0	0	0	134	0	0	25	8	7	4	0	2	30	1	0	0	9	6	0	21	59	12	0	0	3	36	0	1	1	20	1	0	38	20	0	0	21	66	9	61	0	0	1	11	9	0	0	4	9	0	0	0	14	24	11	3	2	20	27	0	0	0	0	1	0	5	0	2	47	1	0	3	10	2	2	0	6	1	60	0	1	0	0	0	1	0	52	0	3	7	0	17	3	0	12	0	55	0	10	5	0	0	0	1	0	0	69	7	0	0	55	0	47	29	0	0	15	1	20	25	8	8	0	0	63	0	0	0	0	0	23	9	43	1	0	0	0	0	0	0	0	0
"7"	0	6	31	1	7	4	18	0	0	0	0	0	1	50	0	9	5	39	0	7	2	99	4	0	0	23	29	0	0	11	13	0	0	0	58	21	1	3	32	0	5	5	0	24	0	0	1	46	0	0	79	36	0	1	0	11	59	30	0	0	0	7	0	0	0	15	23	0	0	0	5	46	6	1	17	3	24	1	0	0	0	0	5	50	0	38	8	0	0	7	107	0	23	10	11	0	6	0	10	35	0	9	0	14	13	5	0	19	12	0	1	15	34	0	25	0	2	33	0	1	8	0	0	0	3	5	0	0	45	0	84	2	0	0	6	0	53	21	14	0	0	0	51	0	0	1	0	11	14	19	25	0	6	1	0	0	0	2	0	0
"8"	0	0	0	159	0	5	135	0	1	12	0	0	0	17	0	633	52	0	0	0	1	47	0	0	0	11	0	0	0	0	7	0	0	0	0	29	0	3	55	0	0	7	8	14	0	0	29	6	0	0	31	34	0	0	0	2	32	42	0	0	0	6	8	0	35	0	36	0	0	0	28	28	0	0	4	0	14	2	0	0	0	0	0	10	0	0	0	0	0	9	10	0	34	0	4	0	12	0	0	4	0	0	2	9	13	0	23	2	2	0	0	0	22	0	14	0	8	11	0	1	0	0	0	0	34	6	0	0	2	0	2	0	2	0	1	0	2	0	1	0	0	0	108	0	0	0	1	0	20	8	21	4	0	9	0	0	0	14	0	0
"9"	0	0	2	0	5	0	11	0	0	0	3	25	0	95	0	0	2	0	2	8	0	16	0	0	1	36	0	0	7	34	7	3	7	0	1	0	0	10	6	0	1	0	0	6	0	0	1	48	0	0	94	70	0	0	0	30	11	24	0	10	0	4	0	0	0	0	7	0	0	17	27	18	2	0	70	1	4	0	15	0	0	14	0	13	0	0	11	0	0	30	0	1	14	0	20	0	84	0	0	1	0	0	0	3	21	0	0	24	38	0	0	4	22	0	42	0	10	3	0	0	0	19	0	0	15	20	0	9	87	0	12	1	18	0	30	0	37	60	5	0	0	0	57	0	5	0	0	0	5	24	22	3	0	35	16	0	3	1	0	0
"10"	0	10	98	0	0	0	3	0	1	0	17	4	30	0	0	0	4	84	0	1	0	106	0	14	67	62	4	0	0	2	7	0	0	11	0	6	0	13	10	0	0	5	0	127	0	0	1	170	3	0	8	23	0	0	2	4	13	47	0	3	0	0	0	5	0	0	0	5	0	0	25	27	2	2	1	0	20	0	0	0	0	8	1	108	2	0	3	0	3	21	17	20	24	23	10	0	79	0	9	0	0	26	0	16	18	0	5	66	4	8	26	1	7	0	5	0	0	14	5	10	0	0	0	0	28	2	0	0	62	0	38	1	2	0	2	0	72	12	3	9	0	0	23	0	0	0	39	0	62	1	35	0	0	0	2	4	0	0	0	0
