"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"	"taxa151"	"taxa152"	"taxa153"	"taxa154"	"taxa155"	"taxa156"	"taxa157"	"taxa158"	"taxa159"	"taxa160"
"1"	51	0	21	4	10	0	0	1	0	1	0	0	2	0	2	0	5	11	0	13	6	0	0	0	0	0	0	37	0	0	2	0	2	1	8	10	0	0	3	9	3	17	11	0	0	30	4	0	0	0	2	6	0	4	2	0	10	0	0	9	62	0	1	0	1	0	62	43	0	7	0	0	24	33	0	62	12	0	0	1	1	7	0	0	0	0	0	10	0	27	0	23	0	0	0	5	0	33	0	9	0	0	15	0	0	9	3	0	2	25	28	0	9	10	0	2	1	0	0	0	0	2	17	8	28	0	0	1	0	56	0	25	19	9	0	10	47	0	0	11	10	1	2	0	0	33	0	0	0	2	22	0	2	4	0	0	8	4	0	29
"2"	44	0	0	37	1	1	2	0	0	0	2	5	7	0	0	0	19	28	0	3	5	0	0	1	12	0	0	19	0	0	8	0	0	5	54	8	1	6	1	2	0	14	0	0	0	7	0	0	0	0	4	29	0	27	6	0	12	0	1	17	10	0	1	0	4	8	45	4	6	1	0	0	24	2	4	0	14	0	0	18	14	7	5	0	0	0	1	7	0	13	0	1	0	0	0	0	0	28	1	32	0	4	0	0	0	35	1	0	1	16	3	0	1	43	0	0	20	0	9	0	0	0	18	0	24	0	0	0	0	38	0	6	13	25	0	32	19	15	0	0	1	1	4	0	0	45	0	0	0	2	37	0	0	0	0	0	32	3	0	37
"3"	4	0	96	0	23	24	5	0	0	0	28	12	31	0	0	0	60	63	0	0	1	0	10	3	9	0	4	34	0	0	25	0	0	4	69	2	27	13	1	11	4	12	0	0	0	6	0	0	11	2	7	39	0	6	9	5	13	0	0	16	3	0	6	0	7	0	33	21	0	0	0	3	2	27	5	3	0	0	0	0	26	2	13	0	0	0	19	77	5	1	1	3	0	0	0	0	0	40	0	3	0	2	6	0	3	10	7	0	16	28	3	0	22	73	2	1	27	0	0	0	0	0	44	10	11	0	0	0	0	11	0	2	4	10	0	35	34	1	0	0	1	0	9	4	6	2	0	0	13	0	67	0	3	0	0	0	23	0	0	47
"4"	96	0	64	0	0	39	0	0	53	12	2	0	12	1	1	12	46	25	0	0	98	16	0	14	4	5	0	37	0	0	10	0	0	0	7	22	6	21	6	13	3	48	0	0	26	17	3	0	0	1	12	17	0	4	23	19	17	3	1	3	4	0	66	0	39	19	8	21	0	0	0	1	31	8	7	2	13	0	1	1	26	11	0	0	0	1	0	14	0	68	0	1	0	0	0	0	0	6	0	95	0	2	19	0	0	29	0	0	5	29	0	0	9	10	0	0	11	0	0	0	0	0	8	1	43	0	0	2	0	1	0	0	37	11	1	14	15	3	0	0	14	0	1	0	0	33	0	0	0	0	51	2	0	0	1	0	89	21	8	1
"5"	6	3	1	3	24	1	0	0	0	0	14	22	2	0	0	0	81	19	0	5	5	2	0	1	2	0	15	5	0	0	16	18	0	11	6	22	0	17	19	0	0	1	2	41	14	2	3	0	0	0	3	7	0	5	26	0	2	0	1	94	3	0	0	63	0	6	1	18	0	5	0	0	10	58	18	5	2	0	0	9	33	1	16	0	0	0	0	5	0	13	0	2	5	0	0	20	0	18	1	4	0	1	6	0	0	36	0	1	15	5	44	0	1	54	0	1	30	0	9	7	0	8	10	0	41	0	0	0	0	15	0	1	14	11	0	25	40	0	0	0	0	18	7	5	0	34	3	0	0	0	11	0	0	1	0	0	8	0	0	8
"6"	30	5	19	0	20	2	0	0	12	0	27	0	6	0	6	0	164	4	0	0	77	0	0	7	2	0	0	30	0	0	2	2	0	7	16	14	0	2	5	20	0	56	1	0	0	9	1	2	0	16	2	55	0	12	5	5	24	0	0	48	1	0	0	0	4	0	55	3	0	2	0	0	27	19	0	4	9	0	0	49	0	0	6	0	0	0	0	40	0	43	0	37	0	0	0	1	0	62	0	38	1	0	0	0	0	49	0	0	34	11	14	0	0	16	0	36	29	0	22	40	0	8	7	9	24	14	0	0	0	56	0	26	14	21	0	8	53	29	0	0	5	28	6	0	0	23	0	0	0	0	57	0	0	1	0	0	73	24	0	14
"7"	26	0	0	20	20	0	15	0	16	0	0	0	55	0	0	8	126	15	0	2	71	0	0	0	10	0	0	15	0	0	49	9	0	13	12	63	2	25	14	3	0	17	5	0	0	32	1	0	0	17	23	56	2	2	29	0	3	0	16	82	7	0	4	0	1	7	38	1	0	11	0	0	2	88	0	8	11	0	0	16	44	13	0	0	0	0	6	10	0	18	12	9	0	0	0	0	23	16	0	12	26	16	0	0	0	1	2	0	59	5	25	0	1	34	0	15	2	0	7	0	0	72	74	2	19	0	0	0	0	70	0	8	23	21	0	45	11	4	0	11	0	20	24	3	0	29	1	2	0	0	28	27	1	2	0	0	7	2	9	3
"8"	36	0	0	10	9	0	0	0	0	0	0	8	14	0	0	0	150	21	0	0	47	0	0	0	21	0	0	24	0	0	1	6	0	15	10	72	0	15	36	43	5	18	0	0	0	17	28	0	0	0	8	41	0	0	32	0	27	0	5	27	4	0	3	0	2	0	7	8	0	0	0	3	9	8	0	16	0	0	0	0	13	11	49	0	0	8	1	8	0	27	2	0	0	0	2	24	0	16	0	36	0	23	0	0	0	0	8	0	83	31	60	0	0	45	0	0	14	4	2	2	0	23	51	21	17	0	0	5	0	36	0	3	22	6	0	20	35	0	0	0	0	0	8	15	0	5	1	0	0	0	20	0	1	3	0	0	16	11	0	18
"9"	1	23	17	8	0	35	0	0	0	2	71	0	41	12	0	2	0	136	0	0	17	0	0	6	7	0	3	16	0	10	6	53	0	19	21	14	2	3	0	54	0	8	0	1	0	34	2	0	0	0	9	81	0	0	6	2	44	0	0	39	1	0	3	45	1	1	21	20	0	0	0	0	2	20	0	0	1	0	0	1	51	22	1	0	5	1	0	2	0	6	0	3	0	0	0	7	0	17	0	15	0	9	0	3	0	10	0	0	24	6	4	0	0	89	0	0	5	0	0	0	0	0	31	18	3	9	0	10	0	11	0	3	31	7	0	22	8	11	0	3	43	0	25	4	0	13	0	0	0	0	10	0	0	0	0	0	92	0	0	14
"10"	5	1	63	4	10	3	7	20	0	2	0	0	111	60	0	19	0	10	0	0	64	0	0	1	1	0	0	108	0	0	4	3	0	0	6	7	7	44	2	14	0	3	0	2	0	2	6	0	0	16	53	1	1	3	56	0	4	0	0	14	21	0	2	0	5	0	1	0	0	17	0	0	22	23	0	0	44	0	1	0	2	3	0	0	2	0	1	24	0	4	0	1	0	0	0	5	0	33	0	88	0	0	0	0	0	31	1	0	44	7	6	0	23	63	0	1	5	0	0	0	0	4	78	0	22	0	0	0	0	12	0	5	66	0	0	13	62	33	3	0	3	4	9	0	0	8	4	0	19	0	42	0	0	0	0	0	30	8	0	50
