"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"	"taxa151"	"taxa152"	"taxa153"	"taxa154"	"taxa155"	"taxa156"	"taxa157"	"taxa158"	"taxa159"	"taxa160"
"1"	0	0	0	5	0	11	42	49	10	0	0	0	32	7	13	9	0	3	6	5	64	18	2	0	0	56	0	0	35	0	0	0	0	3	1	11	0	2	0	0	11	0	0	4	20	0	0	0	0	37	32	19	23	0	15	26	0	0	0	7	3	37	0	28	0	7	4	1	4	23	1	5	0	9	0	2	0	0	49	20	21	0	1	30	50	16	33	0	17	0	1	24	0	8	1	0	1	13	0	51	4	0	3	37	49	3	4	0	2	0	13	5	85	16	0	0	0	0	1	15	1	0	0	9	24	0	0	0	59	0	17	6	0	20	1	0	0	20	7	20	0	17	45	1	0	0	6	0	25	26	0	27	0	0	0	73	0	8	0	0
"2"	0	0	0	14	0	133	0	0	0	0	13	0	272	0	51	0	0	7	0	4	0	2	0	0	5	0	0	0	10	0	0	0	0	0	0	2	0	2	3	0	0	0	5	0	28	3	0	0	0	2	3	20	13	3	13	39	0	0	0	0	0	8	0	6	0	24	1	0	9	4	0	3	1	0	0	4	1	1	39	9	14	0	2	0	4	2	1	0	0	0	41	27	5	0	0	0	3	0	0	24	0	1	16	3	3	0	0	0	10	0	10	16	17	0	0	0	6	0	0	41	0	1	6	10	7	1	0	5	34	0	27	0	0	8	0	0	0	0	17	12	5	2	0	0	5	0	0	1	11	12	0	0	2	0	4	31	0	0	0	0
"3"	0	0	1	0	40	35	0	0	0	0	98	0	16	22	0	0	0	39	46	22	33	0	7	0	0	16	0	0	1	0	0	0	0	4	0	0	0	4	0	1	16	0	0	1	8	0	0	7	0	6	6	2	6	0	12	6	0	0	0	9	0	1	0	2	0	1	14	0	7	24	0	10	0	11	0	2	0	0	10	15	20	15	3	0	7	1	6	0	0	0	0	34	0	4	1	1	0	0	1	17	0	0	6	1	2	0	0	0	0	7	22	14	10	1	0	0	0	0	8	2	0	7	0	16	5	1	0	0	11	0	33	0	0	25	0	0	0	3	8	70	0	10	10	0	0	0	7	0	3	23	1	5	0	0	0	117	0	13	1	0
"4"	3	0	0	0	3	34	5	18	22	0	1	0	0	33	24	0	0	6	1	7	28	0	2	0	0	18	0	7	3	0	0	8	0	0	0	27	2	6	0	12	9	0	2	16	4	0	4	0	0	8	25	0	10	0	17	7	0	0	0	3	0	9	1	12	0	33	0	0	12	2	3	24	0	1	0	0	7	0	25	6	17	0	4	0	3	11	23	3	1	1	0	49	0	7	0	1	8	0	0	19	0	0	1	2	7	0	0	0	6	0	54	26	15	0	0	2	0	0	1	23	0	0	1	14	1	0	9	2	85	0	9	3	0	12	5	0	0	0	39	19	0	5	12	0	1	0	4	3	22	7	1	1	1	0	0	16	0	3	0	0
"5"	23	1	0	8	0	5	73	3	156	12	0	0	168	0	5	0	0	1	0	0	0	0	1	0	22	12	0	1	0	0	0	4	0	0	0	15	0	8	0	0	8	1	0	4	8	0	6	0	0	1	80	17	9	56	37	11	0	2	0	11	0	30	0	9	0	21	0	13	3	7	0	32	1	2	2	0	0	0	28	9	1	1	80	0	6	0	3	0	11	0	0	12	0	0	0	0	26	0	0	40	0	0	37	0	7	0	0	0	1	18	23	37	18	0	0	0	3	0	0	19	0	0	7	33	33	0	0	1	27	0	33	0	0	10	0	0	0	2	11	66	11	3	3	0	0	1	1	0	35	4	5	12	7	1	0	64	0	25	1	0
"6"	0	0	0	1	0	0	754	83	0	0	1	0	59	0	1	0	0	5	11	6	1	0	0	0	0	0	0	20	2	0	0	0	0	0	0	0	0	3	2	19	0	0	0	2	8	53	0	0	0	1	5	34	36	3	14	1	0	0	0	0	0	0	0	4	6	9	8	0	1	2	0	0	0	0	3	0	0	0	13	0	0	0	8	0	0	14	32	0	8	0	0	39	2	0	9	0	0	0	5	34	9	0	11	7	16	0	0	0	0	2	1	6	1	0	0	0	0	22	0	5	0	1	0	5	8	0	0	0	5	0	12	0	0	13	0	0	0	1	32	18	1	8	4	0	0	0	0	0	60	31	0	0	0	0	0	27	0	7	18	0
"7"	69	0	1	0	10	260	4	5	2	1	111	0	7	0	157	64	0	0	0	23	2	0	49	0	2	3	0	38	14	0	0	0	0	0	0	5	1	22	0	11	57	0	0	7	6	0	0	0	0	6	1	7	20	0	4	1	0	1	0	27	0	8	0	33	0	15	59	0	11	1	0	2	4	2	0	0	0	0	66	16	19	0	11	0	3	0	11	0	25	0	2	2	0	11	4	0	0	15	0	16	17	0	41	24	24	0	0	13	22	0	54	28	11	0	0	0	0	0	47	56	8	0	0	13	7	0	0	0	30	3	13	0	0	16	1	0	0	1	60	8	0	13	1	0	0	0	14	0	37	13	0	0	0	1	0	31	0	38	0	0
"8"	1	0	0	2	0	296	35	0	98	0	17	0	68	11	41	20	0	0	0	8	4	0	15	0	0	0	0	0	13	0	0	0	0	0	0	0	3	32	0	0	32	0	0	0	51	0	0	0	0	6	9	18	31	0	6	2	0	0	0	0	4	6	0	2	3	36	18	0	1	1	1	0	11	9	0	0	0	0	9	0	20	0	15	0	9	0	0	0	5	0	0	47	0	11	0	0	0	0	0	20	7	0	8	15	3	0	0	0	0	0	30	24	13	2	0	0	0	0	2	2	0	1	0	36	14	0	0	0	9	5	4	0	0	2	0	0	0	6	49	11	0	3	1	4	0	0	2	14	1	38	2	0	0	0	0	20	0	0	0	0
"9"	23	0	0	0	3	56	42	0	0	32	90	0	55	1	0	0	0	4	5	1	1	0	21	0	0	19	1	31	5	9	0	0	0	0	0	0	0	36	0	1	0	1	0	9	1	0	0	0	0	1	8	3	3	0	13	5	0	0	0	16	0	17	0	37	0	4	1	22	4	1	0	10	0	0	0	0	8	0	20	1	7	0	6	12	1	1	54	0	2	0	20	0	1	2	8	0	10	0	0	17	0	1	18	4	3	0	0	0	6	0	18	49	26	0	0	0	0	0	0	20	0	0	0	1	3	12	0	0	51	0	65	0	0	4	0	0	0	3	11	6	0	26	3	0	0	0	1	0	6	11	0	0	1	0	0	2	0	9	0	0
"10"	0	0	1	13	0	5	504	0	114	0	0	0	3	58	0	0	0	0	0	51	12	0	4	0	0	6	10	5	0	0	0	0	0	5	22	2	0	2	0	11	0	0	0	0	4	5	0	0	0	15	2	1	0	0	32	2	0	5	0	4	0	1	0	18	0	12	16	0	2	5	0	14	0	0	0	0	0	10	42	0	47	0	13	0	0	0	7	0	31	0	0	20	0	0	0	0	0	2	0	31	2	0	11	6	9	0	0	0	6	0	6	72	53	0	2	0	0	0	29	26	2	0	0	29	9	5	0	0	30	0	4	0	0	6	0	0	0	0	34	19	0	8	2	0	0	0	0	0	7	63	0	8	2	0	0	31	0	20	0	0
"11"	0	2	0	0	16	32	7	0	131	0	4	0	21	0	79	6	0	0	14	8	26	0	37	0	0	56	0	29	1	0	0	0	0	1	0	0	0	13	0	0	17	5	0	3	32	0	0	0	0	27	11	19	10	7	12	0	3	0	0	20	3	5	0	34	0	17	7	0	31	2	1	1	1	0	1	1	0	0	1	0	20	0	29	0	23	0	24	0	2	0	0	33	0	0	0	0	0	11	0	8	11	0	4	1	4	0	0	0	0	6	23	30	24	0	0	0	0	0	22	7	0	1	0	3	17	0	0	0	42	0	23	0	0	16	2	0	0	3	23	4	0	9	19	0	0	0	9	0	36	7	3	11	9	0	0	25	0	7	0	0
"12"	0	0	0	20	0	34	160	0	1	0	0	0	864	0	10	0	0	21	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	7	0	2	4	0	4	0	0	0	33	0	0	0	5	0	15	0	0	0	0	0	0	0	0	0	0	0	0	14	0	2	0	2	0	2	0	0	0	4	0	0	13	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	3	0	0	0	15	0	2	0	0	1	0	1	0	0	0	0	0	0	0	15	0	0	1	0	0	0	0	2	0	4	1	0	0	0	0	0	12	0	0	14	0
"13"	11	0	0	0	48	14	21	0	21	2	9	3	88	114	0	0	0	2	38	17	60	0	0	0	0	10	0	12	23	0	0	0	2	26	1	12	0	49	0	0	16	6	0	1	1	0	0	0	0	2	7	22	9	28	17	7	0	0	0	20	1	2	0	81	0	34	20	0	1	18	0	6	17	10	5	1	0	8	31	8	25	0	24	0	9	22	20	14	33	0	0	20	0	0	0	0	17	0	0	19	0	3	37	1	5	0	6	0	24	0	45	117	12	0	0	0	0	0	0	4	0	0	0	114	1	2	1	0	26	0	42	0	0	10	0	0	0	0	36	8	0	32	0	0	0	2	48	1	37	7	0	0	2	13	0	50	0	17	0	0
"14"	1	0	13	21	0	2	93	6	0	3	0	4	40	1	31	0	0	0	17	10	2	1	0	0	0	1	0	44	13	0	3	0	0	0	1	1	0	10	0	1	2	0	0	1	1	0	0	0	0	14	27	3	23	0	12	6	0	0	0	30	4	10	0	29	0	19	12	0	28	4	2	3	0	0	6	0	3	0	55	0	29	0	6	0	4	0	6	0	9	0	0	55	9	2	0	0	3	4	4	33	0	2	25	9	20	0	0	0	0	0	22	59	31	42	0	0	0	0	3	17	18	3	0	44	3	3	0	0	19	0	44	0	0	29	0	6	0	4	14	24	0	27	11	13	0	0	3	0	42	5	43	0	0	0	1	109	0	4	0	0
"15"	17	0	4	0	7	1	5	2	20	0	67	0	112	0	0	0	0	1	0	0	2	0	3	0	0	20	0	10	8	0	2	0	0	8	12	3	0	58	1	7	0	0	0	1	69	0	7	5	0	3	70	13	55	0	83	13	0	0	0	25	0	5	0	16	0	31	55	0	13	16	0	6	0	2	0	21	1	0	48	2	13	0	17	0	0	9	23	23	20	0	0	54	0	1	0	0	6	5	2	41	1	0	12	50	20	2	2	2	2	2	36	15	10	1	1	0	2	0	26	4	0	0	0	64	20	29	0	11	83	0	88	0	0	18	0	0	0	0	2	36	0	9	0	1	0	2	4	0	27	12	8	12	4	7	0	27	0	30	7	0
"16"	6	0	0	1	15	60	25	0	2	0	2	0	0	16	0	0	0	14	1	3	17	3	20	0	0	3	5	29	6	0	0	0	8	12	0	18	0	7	0	1	0	0	0	0	6	0	0	0	0	5	16	0	9	0	39	0	0	0	0	3	1	0	27	41	0	11	6	0	21	5	0	7	0	0	5	0	0	0	88	11	13	0	81	0	13	2	16	0	4	0	1	17	1	5	8	0	66	0	1	16	5	0	3	13	2	2	0	0	0	0	11	6	4	0	0	0	0	0	7	17	3	0	0	6	7	0	0	0	33	0	20	0	0	17	0	0	0	0	85	55	0	8	8	3	0	2	9	0	37	25	0	3	0	0	0	47	0	6	2	0
"17"	0	0	0	8	1	37	35	0	43	10	0	0	13	5	0	0	0	0	65	3	8	1	2	0	0	2	1	6	8	0	0	0	0	2	0	2	4	15	13	3	0	0	0	1	26	0	0	0	0	0	1	14	4	0	12	4	0	0	0	1	0	4	0	50	0	55	0	0	0	6	0	0	62	1	2	0	0	0	20	21	3	0	3	1	5	7	4	0	12	0	0	6	3	11	1	0	3	0	0	11	33	0	0	13	8	0	0	0	1	11	9	58	28	3	0	0	4	0	0	3	0	0	0	10	13	3	1	0	97	0	22	0	0	27	0	0	0	3	69	48	0	0	9	19	0	31	9	0	34	6	0	0	2	5	0	4	0	2	1	0
