"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"	"taxa151"	"taxa152"	"taxa153"	"taxa154"	"taxa155"	"taxa156"	"taxa157"	"taxa158"	"taxa159"	"taxa160"
"1"	0	0	0	0	38	0	1	0	72	15	0	125	3	0	0	3	0	5	1	0	0	0	44	43	28	24	0	10	5	66	16	15	0	57	93	29	19	0	1	0	7	0	25	2	0	0	33	0	0	44	0	0	0	0	19	0	64	9	8	1	21	30	0	1	24	38	5	0	0	0	8	2	20	0	0	0	2	0	17	0	0	95	0	12	0	0	7	15	23	0	7	8	0	19	13	5	4	45	26	6	7	25	2	16	35	11	0	5	2	0	0	18	0	0	3	3	1	0	0	23	0	0	1	0	0	9	92	80	0	15	0	0	1	0	6	2	22	3	0	0	1	20	0	2	1	5	12	0	2	0	10	38	0	33	87	4	4	0	0	5
"2"	0	1	0	0	3	16	0	0	0	28	23	135	0	12	0	0	117	0	81	1	0	0	66	1	8	6	1	11	20	10	3	5	0	3	63	5	17	0	2	3	59	0	25	58	0	0	8	0	0	10	26	1	12	1	2	0	4	4	0	4	1	18	0	11	29	3	24	0	3	0	0	0	0	0	0	0	0	1	0	0	11	33	0	50	0	0	0	3	2	6	0	0	1	0	14	5	9	94	65	0	0	1	4	3	1	2	0	14	0	1	37	8	0	0	8	0	0	36	0	19	2	0	0	1	0	16	14	121	0	4	0	0	0	0	13	22	10	8	3	0	0	11	0	0	0	145	0	1	3	0	8	88	5	7	35	23	2	4	0	15
"3"	0	0	0	6	30	0	0	1	50	6	8	43	4	1	16	6	1	0	0	0	0	0	6	4	3	16	1	6	12	10	14	0	0	0	22	9	11	2	0	36	5	0	9	0	0	0	0	0	0	45	13	4	32	1	0	0	20	1	0	3	1	21	0	16	10	2	3	0	0	0	2	0	0	1	0	0	1	0	0	0	0	21	1	12	0	0	18	17	3	0	0	36	0	0	11	3	27	11	39	5	3	2	0	3	3	0	1	14	0	0	0	3	0	0	0	0	22	0	8	7	2	4	0	1	0	8	22	10	0	0	7	0	0	1	1	0	4	4	0	0	0	55	0	0	0	15	1	0	14	1	9	37	0	15	8	4	0	7	0	6
"4"	0	0	0	0	10	0	1	14	0	114	5	125	3	0	0	127	0	1	0	0	1	0	10	1	8	0	0	4	0	16	17	6	0	0	25	34	30	0	0	43	0	0	0	41	4	0	11	0	0	21	41	7	0	1	15	0	6	3	0	8	11	9	0	12	27	56	28	0	4	0	1	0	2	0	0	0	0	0	2	0	0	9	0	14	0	0	6	6	0	0	0	44	3	0	26	0	8	16	46	3	0	1	0	0	7	12	3	5	1	0	3	0	0	0	21	0	4	0	0	30	3	0	0	0	0	0	0	33	0	3	8	0	75	0	32	2	9	16	0	0	11	48	0	0	0	1	0	3	3	0	0	54	0	16	6	3	0	5	0	24
"5"	0	0	0	0	18	20	0	0	184	0	163	21	0	0	2	6	0	0	22	1	0	0	26	13	2	10	1	0	4	7	1	5	0	10	18	3	4	0	0	6	7	0	25	1	0	0	0	0	0	14	12	6	4	0	0	0	0	16	0	3	28	22	0	1	18	48	16	0	0	0	5	0	3	0	0	3	0	0	0	0	0	34	0	4	0	0	0	1	0	1	0	0	1	0	7	0	11	27	8	11	0	1	0	14	1	0	0	3	0	0	0	0	0	0	8	0	0	0	10	12	3	0	0	1	0	37	17	29	0	0	0	0	4	0	0	0	20	0	1	1	0	12	0	6	0	16	0	0	18	1	5	22	5	45	1	22	4	27	1	0
"6"	0	1	0	1	226	0	0	0	1	70	0	30	6	0	7	11	0	5	0	1	0	0	32	21	10	23	1	0	0	3	1	0	0	9	43	2	6	3	0	0	10	0	8	0	0	0	0	0	0	39	8	2	2	0	0	10	7	3	2	1	2	29	0	2	10	5	7	0	13	0	2	0	1	3	0	0	0	0	0	0	0	13	1	25	0	0	2	25	15	22	0	11	2	0	2	0	7	45	10	0	0	0	10	0	16	1	0	2	26	0	1	1	0	0	10	0	0	0	0	7	0	3	0	0	0	12	2	46	0	0	0	0	0	0	2	32	0	3	1	5	0	21	0	0	0	25	7	8	6	0	1	6	0	25	3	0	15	1	0	0
"7"	2	0	0	0	71	4	0	0	59	0	14	12	7	3	10	0	147	1	23	0	0	0	41	1	10	37	10	6	3	4	0	11	1	0	54	5	39	0	2	48	2	1	0	6	0	0	7	1	0	8	14	1	12	0	0	0	44	0	0	0	9	24	0	21	0	5	3	0	0	0	33	0	0	0	0	0	21	6	0	0	0	52	1	73	0	0	0	12	0	2	0	31	0	0	20	0	0	33	48	1	0	0	0	9	1	2	3	12	0	0	2	9	0	1	0	0	6	9	5	35	0	0	0	8	0	31	30	21	0	3	0	0	11	0	4	11	34	0	0	0	0	42	0	0	0	16	1	0	4	0	3	35	6	9	0	1	1	4	0	10
"8"	0	0	50	0	3	0	0	0	0	14	63	38	0	0	0	270	0	0	18	0	0	0	15	18	4	1	0	4	3	26	29	14	0	0	32	29	12	0	0	16	24	0	2	0	0	0	0	0	0	18	9	5	0	0	0	0	15	0	0	6	2	22	0	16	21	45	11	0	0	0	0	0	71	0	0	0	0	15	2	0	0	11	8	38	0	0	2	14	34	0	0	2	11	0	10	3	1	4	40	4	0	0	0	23	9	0	0	3	0	0	9	2	1	0	2	0	17	35	2	31	2	0	0	1	0	10	3	9	0	28	0	0	0	0	5	16	1	19	0	2	0	21	2	0	0	0	0	3	6	0	23	75	2	5	2	18	0	5	0	2
"9"	1	0	0	0	0	12	4	0	0	111	0	3	1	0	0	2	37	0	26	12	6	0	45	7	1	7	0	0	30	15	3	59	0	12	15	5	12	0	4	5	22	0	0	8	0	0	3	0	0	59	36	0	3	1	0	0	9	1	2	2	17	10	0	24	56	9	1	0	0	0	2	0	1	0	1	0	11	0	0	0	0	35	0	14	1	0	0	10	3	0	4	3	0	0	6	0	25	9	44	7	5	1	0	1	23	1	0	8	0	0	0	16	0	0	0	2	0	9	28	7	3	3	0	0	0	26	14	71	2	3	0	0	0	0	7	8	36	0	0	0	10	70	0	0	0	41	0	8	14	3	1	19	0	11	30	23	0	84	0	29
"10"	0	0	0	5	83	22	0	0	16	11	61	10	0	0	1	63	0	0	88	1	0	7	3	1	38	56	0	11	1	52	3	12	0	0	72	1	22	0	4	2	34	0	4	2	0	0	19	0	2	3	26	2	37	0	1	0	7	11	1	0	3	37	0	1	26	0	24	0	0	0	0	0	1	6	1	0	0	0	0	0	0	25	2	39	0	0	6	10	2	0	2	9	0	0	5	26	26	50	17	1	0	0	18	18	14	2	3	6	0	0	0	0	0	0	20	3	21	15	1	4	1	0	7	0	0	23	7	83	0	1	0	0	0	0	0	5	15	19	4	1	7	24	0	3	0	6	0	0	2	0	8	24	0	7	18	1	0	2	0	4
"11"	0	1	0	0	0	0	8	0	0	49	0	1161	0	0	0	1	0	0	0	0	0	0	5	15	4	0	0	0	3	2	3	18	0	0	5	0	3	0	55	0	1	0	2	0	0	0	6	0	0	16	1	2	0	0	4	0	7	0	0	0	1	32	0	17	15	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	13	0	0	0	30	3	0	0	0	0	0	1	14	8	0	12	1	0	0	0	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	9	5	34	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	10	0	0	0	0	0	0	22	0	1	1	1	1	0	0
"12"	0	0	0	0	38	8	0	1	17	0	11	2	36	0	2	11	0	0	3	24	5	0	29	5	10	0	0	11	13	4	6	1	0	2	53	20	32	0	5	4	3	0	5	0	3	0	2	0	0	13	0	19	4	1	1	0	39	11	2	1	13	0	0	41	38	9	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	66	0	29	1	0	37	10	0	0	0	6	4	0	0	3	0	32	18	2	1	0	20	0	2	14	0	13	3	0	5	1	43	0	11	0	11	0	6	5	2	0	0	18	0	12	6	18	0	20	0	12	0	0	21	15	9	13	0	0	0	59	0	0	17	2	0	0	7	1	3	17	1	17	8	16	0	10	0	0
"13"	1	0	0	10	223	19	0	0	0	4	0	35	0	0	12	10	0	0	3	15	0	2	10	10	54	4	0	0	0	12	0	24	0	2	5	8	32	0	50	33	33	0	0	3	0	0	1	3	0	89	8	3	14	0	2	0	12	0	0	1	24	29	0	4	12	17	10	0	4	0	8	0	0	0	0	0	4	0	2	0	0	80	0	13	0	0	0	15	4	20	0	13	117	0	8	0	17	41	25	18	7	0	0	10	1	4	0	72	10	3	14	9	0	0	17	0	0	0	0	83	0	0	0	13	0	7	30	28	0	1	1	0	0	0	14	14	0	0	0	0	0	52	0	6	1	0	0	0	7	0	0	9	5	7	14	0	20	4	0	5
"14"	0	0	2	12	251	19	0	0	105	0	15	26	22	0	54	13	0	0	0	56	0	0	11	5	2	0	0	1	1	16	1	30	0	1	37	1	12	0	2	7	19	0	0	0	0	0	0	0	0	39	1	0	3	1	0	0	19	2	0	0	0	8	0	15	3	1	0	0	0	0	5	0	3	0	0	0	0	0	1	0	0	14	0	12	1	0	4	3	6	2	1	15	0	0	18	8	61	18	12	1	0	0	0	8	14	9	0	7	0	0	1	0	0	0	2	0	0	3	1	28	0	0	0	0	0	5	22	45	0	2	14	1	0	0	0	0	0	2	4	0	0	6	0	1	1	2	0	1	1	0	2	17	1	1	22	6	0	1	0	0
