"x"
"taxa1"	-0.0702582403086125
"taxa2"	0.419924224307761
"taxa3"	0.970179731957614
"taxa4"	1.93217591163702
"taxa5"	-2.26433074683882
"taxa6"	-0.808947211550549
"taxa7"	-0.637477980973199
"taxa8"	0.704780552582815
"taxa9"	-2.00220429478213
"taxa10"	-2.17263362398371
"taxa11"	0.127490039309487
"taxa12"	0.461784131778404
"taxa13"	1.21246348256245
"taxa14"	0.309947147034109
"taxa15"	-1.68702950943261
"taxa16"	-1.54817689093761
"taxa17"	1.9143042282667
"taxa18"	0.761224492499605
"taxa19"	1.40896560037509
"taxa20"	-0.373189329309389
"taxa21"	-0.648859345866367
"taxa22"	-0.840674839820713
"taxa23"	-1.81904837265611
"taxa24"	-1.6097052404657
"taxa25"	1.47125171436928
"taxa26"	-2.17992021655664
"taxa27"	0.655944926012307
"taxa28"	-1.3488502798602
"taxa29"	1.72742048166692
"taxa30"	-2.05782032371499
"taxa31"	-0.01423232415691
"taxa32"	1.64243153794669
"taxa33"	0.13487866697833
"taxa34"	-2.03743010456674
"taxa35"	-1.26581003949977
"taxa36"	0.0181759100873022
"taxa37"	-0.594128163391724
"taxa38"	-1.53451825487427
"taxa39"	0.707600974896923
"taxa40"	0.345110678020865
