"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"	"taxa151"	"taxa152"	"taxa153"	"taxa154"	"taxa155"	"taxa156"	"taxa157"	"taxa158"	"taxa159"	"taxa160"
"1"	0	0	9	0	21	63	6	14	14	11	11	0	3	5	25	17	7	17	43	0	0	5	10	0	0	0	7	25	1	19	10	28	27	13	3	0	0	0	0	53	2	0	10	5	2	38	34	1	0	5	0	0	1	28	0	0	0	0	15	11	25	8	5	10	0	0	31	0	5	1	3	0	25	0	0	2	9	0	1	18	5	32	5	0	0	0	0	3	0	0	21	13	9	0	0	0	0	2	45	0	34	0	9	0	1	11	0	9	0	19	1	8	0	0	0	2	4	33	31	6	5	3	0	14	5	0	2	0	4	26	0	11	17	14	41	27	33	1	13	39	24	0	1	0	0	0	2	4	1	3	0	42	0	1	3	0	116	20	94	15
"2"	5	0	152	0	17	0	8	0	0	0	38	0	1	151	154	0	13	0	11	6	0	59	42	0	0	13	5	9	32	18	0	0	37	0	0	0	0	0	0	12	15	0	29	10	9	30	0	0	0	2	1	0	0	0	0	0	0	0	7	20	30	33	0	2	0	0	8	29	9	5	0	0	3	6	0	5	4	0	0	4	2	0	18	3	1	0	1	5	14	0	57	0	15	0	0	24	0	0	6	0	6	19	32	0	1	1	0	29	5	11	10	12	0	3	0	1	5	0	19	1	22	13	0	11	11	3	28	2	10	0	0	48	0	20	11	18	30	0	0	33	10	0	0	1	4	0	8	0	1	2	0	6	0	0	13	0	33	0	21	14
"3"	0	1	0	0	168	176	0	0	0	1	0	0	326	0	1	22	69	0	0	1	0	34	2	0	2	0	3	43	0	3	0	19	9	2	0	0	1	0	0	0	1	0	25	0	31	7	0	0	0	0	0	0	33	0	0	0	0	0	1	1	2	15	7	12	0	0	12	1	18	20	1	0	6	1	0	11	0	0	0	13	0	0	3	0	0	0	0	1	9	0	24	0	5	3	0	0	0	0	0	0	33	0	0	0	11	3	4	1	0	6	0	0	0	1	0	0	3	2	27	0	12	0	11	7	0	0	1	0	67	26	0	1	9	32	13	11	11	8	0	13	2	0	0	0	0	0	0	0	0	8	4	8	0	1	41	0	8	0	67	6
"4"	0	1	25	3	0	2	1	2	0	0	8	0	0	0	82	0	0	0	26	3	0	32	4	0	0	1	0	22	2	40	0	1	21	1	0	0	0	0	1	10	0	0	33	22	5	30	54	0	0	0	0	2	3	0	0	0	0	0	1	1	10	4	1	5	0	0	3	0	4	6	0	0	0	1	0	1	3	0	0	22	0	4	5	3	0	0	0	19	16	0	16	0	18	0	1	1	0	2	21	0	10	1	11	0	0	0	2	3	3	30	0	3	0	0	2	0	4	4	51	16	9	6	0	67	3	0	10	20	20	20	0	2	1	10	15	29	21	18	0	40	4	2	0	0	11	0	0	1	0	26	0	23	0	1	17	0	29	0	72	19
"5"	0	8	1	0	14	4	9	2	3	3	0	0	10	2	1	64	2	0	34	0	0	14	0	0	0	1	0	20	5	94	23	5	43	5	11	0	0	3	0	19	3	0	20	3	66	0	8	0	1	0	0	0	1	0	0	0	0	0	1	0	47	54	4	2	0	14	7	7	1	5	0	0	0	8	2	0	11	0	0	5	2	2	0	0	0	0	0	40	0	0	28	20	0	0	0	1	6	0	16	0	1	0	2	0	0	0	0	15	3	3	0	3	0	0	7	0	4	0	38	17	7	10	0	8	5	0	9	0	6	0	1	0	3	9	28	25	8	13	0	25	4	0	0	1	15	0	8	0	0	15	0	4	0	1	12	0	29	0	36	5
"6"	0	6	4	0	0	50	4	0	4	0	19	0	0	8	10	0	546	0	5	5	0	31	2	0	0	0	0	32	8	55	2	0	18	35	0	0	0	5	1	0	9	6	123	102	0	10	0	0	0	0	0	1	0	0	0	0	1	0	45	0	4	1	27	0	4	0	0	2	6	0	0	0	8	0	0	0	0	0	0	6	3	1	44	39	1	0	8	40	6	0	34	7	4	0	0	1	3	11	3	15	8	4	4	0	0	0	0	56	0	6	0	9	0	0	0	0	3	0	42	0	18	0	0	5	0	48	0	1	27	6	10	1	5	27	3	7	9	12	0	15	5	5	0	0	0	0	0	0	0	15	0	24	1	0	4	0	29	0	40	27
"7"	0	3	0	0	0	0	181	0	24	0	18	5	17	35	2	64	8	0	36	0	0	20	1	0	0	8	30	106	2	26	0	4	16	1	0	2	0	0	0	0	0	0	42	6	30	8	0	0	13	0	0	0	0	0	0	0	3	1	0	0	2	23	15	27	0	0	63	1	10	0	7	1	9	0	0	0	1	0	0	10	39	4	7	3	0	0	3	19	1	0	44	3	6	40	0	2	0	0	3	0	16	0	9	0	8	0	0	49	0	8	0	33	0	4	0	0	41	9	52	0	6	0	0	86	0	10	13	5	23	18	0	1	0	6	10	10	59	2	0	159	13	1	0	0	0	0	0	0	0	11	29	35	0	70	2	0	53	0	11	39
"8"	0	0	20	3	0	0	0	2	0	8	0	0	27	10	74	0	1	0	54	0	0	2	0	3	4	8	0	12	8	105	28	2	8	5	16	0	0	0	0	1	6	0	19	16	3	11	2	0	0	0	0	12	0	0	0	0	0	0	2	3	7	2	0	7	1	4	15	0	5	0	4	2	6	38	0	0	0	3	0	9	0	1	3	4	0	0	12	14	12	0	11	0	2	11	0	1	0	0	4	0	5	0	81	0	6	0	4	11	0	3	0	0	0	0	0	1	0	5	39	16	26	0	1	9	0	0	0	0	6	3	0	17	2	1	37	1	3	41	0	86	6	0	0	1	0	1	8	0	0	9	0	12	0	7	5	0	14	0	12	43
"9"	0	94	0	0	0	0	5	10	14	0	94	0	0	0	17	11	45	3	41	0	0	29	56	0	0	0	11	7	10	15	3	0	67	2	0	0	0	0	0	4	6	0	9	0	77	23	0	0	0	8	10	3	0	0	0	0	0	0	10	1	24	9	46	3	0	0	9	0	4	0	11	0	1	2	0	37	2	3	0	48	0	0	4	2	0	0	0	43	0	21	84	5	2	1	0	41	0	0	0	0	14	1	26	0	0	0	0	40	54	4	0	0	0	0	0	0	22	0	39	13	9	0	0	13	9	13	1	1	20	4	0	16	0	5	11	26	18	13	0	20	4	0	0	2	30	7	1	11	0	3	18	12	0	6	1	1	25	0	63	14
"10"	0	5	0	0	62	8	3	0	210	0	99	0	14	0	0	279	45	0	5	0	0	6	0	2	0	0	7	11	16	27	3	16	2	23	0	0	0	0	0	18	3	0	22	0	0	3	0	2	0	16	0	0	3	0	0	0	0	1	0	0	15	12	10	0	2	0	3	0	9	0	5	0	1	9	0	0	2	0	0	4	0	0	0	12	0	43	0	7	0	33	0	4	0	0	0	0	0	0	0	0	18	0	9	0	0	3	0	1	2	6	0	0	0	0	6	2	0	0	10	7	30	0	0	41	1	0	7	3	0	1	1	5	0	0	48	53	10	24	0	6	5	0	0	1	0	0	0	0	0	1	12	22	0	1	1	0	18	0	9	0
"11"	0	0	20	25	0	0	49	2	0	0	0	0	0	1	208	0	0	0	333	13	5	40	6	0	0	17	0	1	23	2	0	15	13	56	0	0	0	0	0	0	14	2	3	2	12	19	2	1	0	0	0	0	0	0	61	4	0	0	5	1	15	7	15	12	0	0	15	33	20	0	0	0	0	0	0	29	1	0	0	1	0	7	0	0	0	0	0	27	1	0	7	0	41	25	0	0	0	6	6	0	8	0	5	0	0	0	0	4	4	5	0	2	0	0	1	0	1	0	35	0	69	0	4	12	7	0	23	3	8	4	0	17	1	0	12	40	24	3	0	44	5	0	0	34	2	3	0	26	0	2	11	12	0	2	1	0	55	0	49	13
