"x"
"taxa1"	1.14328757962212
"taxa2"	1.79431821806356
"taxa3"	-0.499191989330575
"taxa4"	-1.17618875876069
"taxa5"	-0.217451132507995
"taxa6"	0.530194885563105
"taxa7"	-1.12043758197688
"taxa8"	1.05890487660654
"taxa9"	-2.20209616180509
"taxa10"	0.620920554921031
"taxa11"	0.309765347652137
"taxa12"	-1.99193069115281
"taxa13"	-1.0038494468201
"taxa14"	0.435113390022889
"taxa15"	-0.0685069046914579
"taxa16"	-1.81063798563555
"taxa17"	1.77777191884816
"taxa18"	0.319894249923527
"taxa19"	1.24812779724598
"taxa20"	0.791295981779694
"taxa21"	0.280069739604369
"taxa22"	-0.845708496961743
"taxa23"	-1.21135077211075
"taxa24"	-0.828564057173207
"taxa25"	0.609724308503792
"taxa26"	-0.468781524058431
"taxa27"	1.36241964418441
"taxa28"	-2.04118245220743
"taxa29"	1.08713857852854
"taxa30"	2.08440026752651
"taxa31"	-0.536395008768886
"taxa32"	-0.407372616929933
"taxa33"	-1.3950948657468
"taxa34"	1.5193310898263
"taxa35"	0.628445133706555
"taxa36"	-1.2080710071139
"taxa37"	1.82854404128157
"taxa38"	0.98546180552803
"taxa39"	1.1297182559967
"taxa40"	-0.488066916540265
"taxa41"	-1.10784548679367
"taxa42"	1.50229809191078
"taxa43"	0.889698293479159
"taxa44"	-0.891709939669818
"taxa45"	-0.194925333978608
"taxa46"	-0.0749421394895764
"taxa47"	-1.59935370399617
"taxa48"	-2.23034089952707
"taxa49"	1.92175546139479
"taxa50"	-0.138158197421581
"taxa51"	-0.477067653369158
"taxa52"	0.575645515043288
"taxa53"	-1.12279638783075
"taxa54"	-1.70985559653491
"taxa55"	1.98702447265387
"taxa56"	-2.15509343766607
"taxa57"	-1.83379487255588
"taxa58"	1.88288291734643
"taxa59"	1.17786166029982
"taxa60"	0.759367263969034
"taxa61"	1.76369633218274
"taxa62"	1.32033930988982
"taxa63"	-1.06462890421972
"taxa64"	0.0981723367236556
"taxa65"	-0.582312259590253
"taxa66"	1.98712199553847
"taxa67"	-2.29920663158409
"taxa68"	-0.957418745337054
"taxa69"	-0.115137555077672
"taxa70"	2.05071280691773
"taxa71"	0.892739839851856
"taxa72"	2.13502791244537
"taxa73"	1.22489665537141
"taxa74"	1.81721101799049
"taxa75"	0.884269778756425
"taxa76"	-2.2984354654327
"taxa77"	-0.849132986878976
"taxa78"	0.354835897497833
"taxa79"	-1.12886238922365
"taxa80"	-0.114245399972424
